rank,lat,lon,area_ha,early_db,late_db,rise_db
1,40.08607,111.27256,4.4,-13.8,-2.8,10.4
2,40.08093,111.25126,3.4,-14.3,-4.8,8.4
3,40.08481,111.27616,3.1,-13.1,-2.1,10.0
4,40.08536,111.27797,1.1,-13.8,-4.5,6.8
