ym,epoch_building_003,epoch_building_004,epoch_building_005,epoch_building_007,epoch_building_008,epoch_building_010
2018-01,0.05600784211231733,0.04108654293764549,0.0414952953621736,0.04188107082302084,0.04629437985471504,0.0827968053924214
2018-02,0.053337941277819365,0.0426304156895204,0.03888808863649016,0.04169197821058129,0.04462997427525478,0.0780483165250116
2018-03,0.06779079038403499,0.050590146264550856,0.04824882855226017,0.05215527738344249,0.05136579445458733,0.0886134106092308
2018-04,0.06584177757763982,0.05694035390860917,0.05715562985542563,0.05886125137241302,0.0593660918688341,0.08077945887450966
2018-05,0.053178544644799,0.042473881454913334,0.04374797228597069,0.04060275080275973,0.043264529631800025,0.06265140447020237
2018-06,0.04400353621844043,0.03479802785251762,0.03683859039682076,0.03442654206672472,0.0369444335006784,0.052403163188718294
2018-07,0.044785080281384615,0.03539499387131853,0.03925222317639482,0.030301715453748067,0.026889150765297312,0.05457256441578922
2018-08,0.04052437136458943,0.03453633123545265,0.0328276154319776,0.03154292593817064,0.03355321659701778,0.05419498125928479
2018-09,0.03389529951122053,0.027190049585383423,0.0256336490173153,0.025469667935228688,0.026406136011345283,0.04700040395542997
2018-10,0.028938818731540805,0.027445224337961385,0.02288557981173643,0.022069020505255464,0.024340907165522854,0.03921555962015817
2018-11,0.030046439996670136,0.02775546895357215,0.026375858805189008,0.028161977464368295,0.0314145212888757,0.046780784207908765
2018-12,0.0404871895776395,0.03182358271143143,0.0325446489616391,0.03518308433231943,0.03675003357922038,0.06313432245055611
2019-01,0.04298479768110987,0.03713558864294027,0.03392071328378929,0.03660679800014922,0.03906685667424145,0.06281272640015939
2019-02,0.05692414797338988,0.04148836316282675,0.03880476426337666,0.04160602063278859,0.047024138164685134,0.08549217211330011
2019-03,0.0685833561244514,0.051710317498741054,0.04980464542267567,0.05385213292570397,0.056618225176270326,0.09826250848096166
2019-04,0.07117244026188524,0.05848214657601374,0.057738014698634474,0.06133339744736688,0.06481143831216955,0.09828380216922486
