ym,epoch_building_002,epoch_building_004,epoch_building_007,epoch_building_010
2018-01,0.11613261746289996,0.1560510590705742,0.1301878558449424,0.10860818162363767
2018-02,0.11361343489621847,0.1617874690257763,0.11446702143001355,0.12422206675480724
2018-03,0.11121037716314164,0.16429054177314448,0.05886868113618965,0.1336182548417175
2018-04,0.11345067333734578,0.1488234868151387,0.1386036392085604,0.10570908259059078
2018-05,0.11524211014149777,0.1492764574900838,0.13208843269591294,0.08409261093532655
2018-06,0.10938373514766062,0.14195729911642674,0.12643288958300405,0.06857075327494229
2018-07,0.051615289651432236,0.04873768957261841,0.06980119840789135,0.047286200531939285
2018-08,0.04385146575950304,0.04280288277184334,0.03860586296905197,0.04635304069029822
2018-09,0.04520271163042942,0.04511913402720717,0.03423794237258803,0.04079033528989162
2018-10,0.09344958832519842,0.13315877603319873,0.10186475224250811,0.07436683212872094
2018-11,0.0897958802320687,0.11152570325735225,0.06831380115947046,0.06536826936304854
2019-01,0.14549038640087597,0.13568786423375265,0.10347809696864815,0.08814222420935172
2019-02,0.03782194054134004,0.11489374980979339,0.06695136785786393,0.03961960456122652
2019-03,0.08700607503820931,0.1488432882416792,0.12635922673127395,0.09620937313706607
2019-04,0.12256351279396543,0.15158059841545196,0.11189873164892852,0.09298269936258999
2019-05,0.11997027905142235,0.17446163519927507,0.11522939488333182,0.10434205830565085
2019-06,0.10424123045644279,0.13940191880458935,0.08103218323671084,0.07184805184879473
2019-07,0.062383849529162344,0.0725181142660053,0.05021067318508264,0.05571770112043534
2019-08,0.04822342947295767,0.04119936293455878,0.05232651207060656,0.04594868620167836
2019-09,0.059088894147808504,0.057806840338009945,0.052230257996596585,0.04762719921737668
2019-10,0.08358573090765668,0.1101132809884659,0.04955703469758585,0.04897970223628498
2019-11,0.08446354878469653,0.11075813222151219,0.10384220818551523,0.05450471026123112
2019-12,0.09698432020844172,0.11794259817198742,0.12876157163046925,0.08906728420537746
2020-01,0.10215945964600898,0.12780610588676874,0.1137438182199832,0.07599223567356049
2020-02,0.08656164472711136,0.10493399220913599,0.09231413861728821,0.08355650249919752
2020-03,0.10609798353300794,0.1269418023474036,0.10778312710911131,0.09819248865043333
2020-04,0.10331134250357436,0.12173400793288497,0.09720368175131953,0.0843253932223598
2020-05,0.10233575802396094,0.12001160108341705,0.11087278849759166,0.08615359441158038
2020-06,0.10559785436079476,0.14102898165900768,0.1370276693778662,0.10372374874496712
2020-07,0.045588048119114544,0.038171216409507255,0.045075056964033335,0.051425977897005544
2020-08,0.0745158009587179,0.048034397476084706,0.04433697326295752,0.06239974782899133
2020-09,0.057550136074545205,0.056748377917769884,0.07399272879351618,0.05928730988520504
2020-10,0.09886685746684414,0.12910607976505684,0.09273186741080436,0.06857165474388956
2020-11,0.07199731548587487,0.11799937264281543,0.08513089253266418,0.07374142092575144
2020-12,0.07792317940698498,0.10667783077194844,0.0820738782051282,0.07084316382722425
2021-01,0.10123056894936647,0.14120583351085964,0.13773571789103284,0.07859879587594198
2021-03,0.10023744327226815,0.156442508674441,0.10087850436964613,0.07331756262241776
2021-04,0.10819951782280728,0.14231001704251503,0.10039848432407483,0.06953131028263096
2021-05,0.11194586353103583,0.15311256758675962,0.11615614849187939,0.06221195908041758
2021-06,0.10877871024996304,0.14443219640484095,0.09827236451212829,0.0644645465523303
2021-07,0.13075207562983782,0.1295229008795155,0.07522114613702625,0.0670909807248437
2021-08,0.1263078435142731,0.1384543970703105,0.04582791598165614,0.05599182601916814
2021-09,0.11289599861953362,0.11903943998092867,0.055992614144385805,0.038659263844942754
2021-10,,,0.08987743286896832,
