ym,epoch_building_001
2018-01,0.7299004123057408
2018-03,0.9911025083369585
2018-04,0.132489400698551
2018-05,0.16308583973238044
2018-06,0.17279648495907143
2018-07,0.18266056412985632
2018-08,0.15554819179401394
2018-09,0.13100344788261234
2018-10,0.1464361185027497
2018-11,0.134202880840458
2018-12,0.12359205845673904
2019-01,0.12984250741275757
2019-02,0.14924073975518892
2019-03,0.14991319217415544
2019-04,0.16081557059226026
2019-05,0.16781120023315335
2019-06,0.15967406242720705
2019-07,0.16966702653387056
2019-08,0.16194979599077527
2019-09,0.15159098684710703
2019-10,0.12608861603183052
2019-11,0.19708573299286325
2019-12,0.13127215971007877
2020-01,0.10732604728959169
2020-02,0.11319418212856464
2020-03,0.1408992194429661
2020-04,0.17339149750373803
2020-05,0.17754667807784963
2020-06,0.18050222256012574
2020-07,0.17185074127575453
2020-08,0.15352581540333
2020-09,0.15132316468386886
2020-10,0.138314554308608
2020-11,0.12004856301106295
2020-12,0.11560267871294974
2021-01,0.18663845295374343
2021-02,0.13497630451861425
2021-03,0.14481455688182668
2021-04,0.17023023898223474
2021-05,0.17938648723991993
2021-06,0.18134403811551233
2021-07,0.1755607668719431
2021-08,0.1667265034592869
2021-09,0.1734738348665703
2021-10,0.1306574900529664
2021-11,0.12103177670942682
2021-12,0.33342271047638067
2022-01,0.13131852048962214
2022-02,0.05959711852809242
2022-03,0.14802168073189897
2022-04,0.1682965394460072
2022-05,0.17127567094959323
2022-06,0.1714309232367774
2022-07,0.17258854000354795
2022-08,0.15273909663583973
2022-09,0.12458877287169615
2022-10,0.12820449580577312
2022-11,0.1628272453644285
2023-02,0.1486405543805655
2023-03,0.1839616297929497
2023-04,0.17055988747814183
2023-05,0.18426723434450942
2023-06,0.1903636635495071
2023-07,0.1893949466534884
2023-08,0.14876392711421982
2023-09,0.15276494335892948
2023-10,0.1378350034212727
2023-11,0.18620552995391706
2023-12,0.10059667676928803
2024-02,0.08872869978179951
2024-03,0.18915588751770457
2024-04,0.13754804299567708
2024-05,0.14534189158366914
2024-06,0.1430057882865759
2024-07,0.1372845713272004
2024-08,0.12014619985301198
2024-09,0.12123588281507387
2024-10,0.09647799614790033
2024-11,0.10125885095922349
2024-12,0.12001006614460578
2025-01,0.14132142788136412
2025-02,0.1049023011226843
2025-03,0.13000696039235374
2025-04,0.12286051851288676
2025-05,0.1364928888213082
2025-06,0.14132457360804884
2025-07,0.1277861501812008
2025-08,0.13034436503712715
2025-09,0.11849162675181836
2025-10,0.1253684926125852
2025-11,0.10971977495628377
2025-12,0.15070021286329116
2026-01,0.13726446311361162
2026-03,0.1330063605774449
2026-04,0.12203349425986465
2026-05,0.12850373298867182
2026-06,0.14176723181023343
2026-07,0.131174185863808
2026-08,0.134712868517323
2026-09,0.13276846093413416
