ym,epoch_building_000,epoch_building_006,epoch_building_007
2018-03,,0.9570122111591209,
2018-04,0.07363078335535327,0.07329015865125732,0.06977495441078971
2018-05,0.10274065063516616,0.08205795807698456,0.0818935679064683
2018-06,0.08623398724980076,0.07147236997596891,0.055089225997902655
2018-07,0.03338302942233472,0.05292373190879048,0.056874479350275564
2018-08,0.03834382646603855,0.08721643685197168,0.08441504748730079
2018-09,0.056471483929436406,0.06326264949699127,0.06164104152256855
2018-10,0.0862628400443757,0.08045882573572266,0.07564547736451063
2018-12,0.2185012695510867,0.1954145662738832,0.1434882289608935
2019-01,0.19088289113892404,0.06503542405757134,0.04550671942532786
2019-04,0.12013937150476645,0.11857604126935842,0.14599906424331544
2019-05,0.13167017023703503,0.09442285683667523,0.09075448373829553
2019-06,0.12624980585634143,0.06496440514620497,0.055091416661088674
2019-07,0.06763152455902913,0.03070107640769758,0.0359059447563496
2019-08,0.03914382607540743,0.030261999541985385,0.028733886223848523
2019-09,0.06955260082188783,0.04130764209095408,0.04094809314502037
2019-10,0.06974916326817607,0.05828526778439844,0.059482531590025034
2019-11,0.06832878560602514,0.1066164701754695,0.11578102471422086
2020-03,0.08807507064910224,,
2020-04,0.09950774660541571,0.11284054835500198,0.10816415575239674
2020-05,0.11094981718464357,0.10616789699369207,0.1104596022520211
2020-06,0.0839954444600697,0.10474874831364019,0.10083224384003803
2020-07,0.03680758058719666,0.04033889997225489,0.0506876738288077
2020-08,0.0406307547774184,0.044590066955274565,0.04911384844225292
2020-09,0.057127862935358376,0.054997634618857,0.05294293246167916
2020-10,0.0808597310114221,0.07923772491525996,0.08444815941155907
2020-11,0.09600370513601775,0.11029679661362791,0.10236670043210847
2020-12,0.09880460202503161,0.1077444150845345,0.08843322437656645
2021-01,,0.1694060326472678,
2021-02,0.22661994067094188,0.172094094739984,0.19509003291325627
2021-03,0.12392877544961653,0.15014817091876095,0.1464982486594228
2021-04,0.1057849411709558,0.12018171406090125,0.1100882249343657
2021-05,0.11748698065594777,0.13503937244660538,0.1159711169370134
2021-06,0.10145327739495932,0.12251544111062668,0.10461023598622611
2021-07,0.053846768308879814,0.06929391046108271,0.07430113843087383
2021-08,0.04082046828856701,0.0526434011400453,0.060198665149453
2021-09,0.065757434881795,0.07318218242486431,0.07890821772016336
2021-10,0.1061905088360756,0.09094290958175341,0.08480557553016335
2021-11,0.08825108048563257,0.08511788796551971,0.08203743724759588
2021-12,0.16890276922226427,0.20077375602091035,0.17317645940383097
2022-03,0.07451753660213442,0.07863817808799729,0.07512252184713326
2022-04,0.08817759730620789,0.08075852442964708,0.0752206421383788
2022-05,0.09068393178018407,0.08716289979022344,0.08761868344526512
2022-06,0.10512375193362397,0.1003609463715759,0.09821514365187387
2022-07,0.047688547867935444,0.057012390982984454,0.06133394784189364
2022-08,0.039385840403756305,0.08137536806317082,0.0653414725153767
2022-09,0.0457534402881295,0.0699626431846107,0.07377792193786861
2022-10,0.07393005593837404,0.0750633285917078,0.07357551886476717
2022-11,0.09125721808153256,0.06685111002479442,0.06120541109797176
2023-05,0.11643551110173592,0.08871439901034978,0.08684378001889086
2023-06,0.10239077368396379,0.10314097806667924,0.09921915311214735
2023-07,0.09343130478601229,0.07297047868397141,0.08243586834452657
2023-08,0.07636119978437161,0.07055912403240744,0.07132261161560945
2023-09,0.06988525758214972,0.0695257829920978,0.0647615167674424
2023-10,0.07764247566368224,0.06756645241272399,0.0748513334374559
2023-11,0.12499480226253543,0.0930575018239844,0.09925865615963624
2024-02,0.14175608368880763,0.09757834515803698,0.10163223841079307
2024-03,0.15796400959389995,0.09156366557007412,0.09860466706828207
2024-04,0.19630035625556652,0.0913251943993036,0.10909047650921866
2024-05,0.38989332997390574,0.06621927832593244,0.05821465946505271
2024-06,0.6815067493242082,0.053543865890281345,0.05711597187204831
2024-07,0.7275771691745185,0.05244688221110999,0.05571332425980051
2024-08,0.6659100829700464,0.0694998125095866,0.060490361007608386
2024-09,0.5863878865294772,0.07355429337302788,0.05805103073845169
2024-10,0.5507421877685592,0.084788336702383,0.07582760257926327
2024-11,0.5381238472476131,0.0883602433055735,0.09026200078835613
2025-01,0.5712680462159683,0.2412803456755285,0.2505089494489061
2025-02,0.379960503875969,0.08825941246958577,0.09257449694344233
2025-03,0.6599284805231331,0.12133413911606122,0.09889240768424101
2025-04,0.6525428827012925,0.11092876890538328,0.09845901462921229
2025-05,0.6652547883560681,0.1576930851540148,0.1428901952297017
2025-06,0.7702977720318488,0.17689135330861255,0.14192029548039098
2025-07,0.7370459819684683,0.16894225492916187,0.11190224599686151
2025-08,0.7217058664979144,0.19754043850493458,0.11160582441132691
2025-09,0.6016160471257364,0.18430811830869304,0.09591401593074372
2025-10,0.5879865115079923,0.26250285459064204,0.11197909182861442
2025-11,0.5377323301926594,0.2621464999317382,0.14630522040503657
2025-12,0.5455005952534733,0.3400842641642381,0.1689412084322287
2026-01,0.5913883781506589,0.3577425397133825,0.2066088714607644
2026-02,,0.1156568410931764,0.24134703990895828
2026-03,0.6447572907389179,0.3908990585010887,0.21314782064154336
2026-04,0.771694972577696,0.7031243409801211,0.2142816418084361
2026-05,0.6841059543899122,0.6775768895671028,0.3028400969826782
2026-06,0.7196145400709384,0.7769376680304342,0.30852124753638716
2026-07,0.7054657377459022,0.7109700946563493,0.3757240964025673
2026-08,0.6199868103407866,0.6155647902748231,0.5061231691916378
2026-09,0.5995023965218207,0.6058333726022128,0.5958052349821876
