ym,name,bright_mean,ndvi_mean,ndbi_mean,bsi_mean
2018-01,structure_north,0.07170169779714378,0.4795490678185965,0.005253022688485889,0.06512541874049062
2018-01,structure_south,0.09605509812988444,0.31833607523609836,0.08045099556439189,0.13059102429555886
2018-02,structure_north,0.05815228482207719,0.4821000765023791,-0.0990768178918445,-0.013728464147196064
2018-02,structure_south,0.07892733926755892,0.3336833654299224,0.014517502070996693,0.07626445893828623
2018-03,structure_north,0.0870427640764947,0.37805508428843837,0.04348038620216499,0.10755855653511937
2018-03,structure_south,0.11422113746239251,0.2743637852520873,0.06906069631125476,0.14985443268029353
2018-04,structure_north,0.13806113832001968,0.18020640785123698,0.09014701636702963,0.15367215227351608
2018-04,structure_south,0.13814545957049515,0.17917197396673104,0.10635228614274068,0.17876241460372314
2018-05,structure_north,0.2373846034374247,0.16893511169009076,0.1490580501935663,0.18248857428464782
2018-05,structure_south,0.2210006247951039,0.14092127471085358,0.1699003459575431,0.21400068950155987
2018-06,structure_north,0.1665121951101432,0.3552576284078405,0.056272342647789804,0.10555864899912659
2018-06,structure_south,0.12329931976385582,0.40295990236150253,-0.047832922348753054,-0.006416476074268154
2018-07,structure_north,0.13073496413307298,0.5076257727720057,-0.08690071198295157,-0.03593825930383632
2018-07,structure_south,0.0751332735763042,0.7251097058432469,-0.2343068834322215,-0.18986385513887635
2018-08,structure_north,0.08090795653478407,0.6900177042896494,-0.2064680890171972,-0.15562837730217852
2018-08,structure_south,0.05496197481066513,0.780419456209461,-0.29063923637337447,-0.24382493396910915
2018-09,structure_north,0.10550937903655308,0.5427801941102304,-0.044630154502439595,-0.005543542287842199
2018-09,structure_south,0.08237674989654872,0.4128789338321641,0.12872450736138524,0.13650334681106321
2018-10,structure_north,0.05688485896877278,0.6309790172645517,-0.0918852068940182,-0.05144904942014859
2018-10,structure_south,0.09756734063699556,0.2510406268072546,0.21081382725101183,0.21800507433527044
2018-11,structure_north,0.052051008085209474,0.5275796768132366,-0.05372466781806667,0.012261136782079591
2018-11,structure_south,0.0790263843137256,0.37371955503537735,0.07721238337130282,0.1232740438444381
2018-12,structure_north,0.061005234083757125,0.4729845747304001,-0.0055249543975170205,0.04635779804737674
2018-12,structure_south,0.07717436945741268,0.47485982465003274,-0.00671493146432172,0.038060658919647675
2019-01,structure_north,0.06464142701525057,0.5835363191827021,-0.1693101543789206,-0.08348062740041182
2019-01,structure_south,0.06989828857765334,0.5642282744408453,-0.1548264116367162,-0.07462983237564161
2019-02,structure_north,0.0656978079883806,0.6093025111204904,-0.2365107902430008,-0.13799139187912493
2019-02,structure_south,0.07180121294740135,0.5693312820100364,-0.1808845552468733,-0.08744267855414256
2019-03,structure_north,0.09826558121520228,0.3823632258966769,0.07673714524198808,0.122536885731211
2019-03,structure_south,0.11356502624753624,0.38194787439058114,0.043160688228780414,0.10135510012984199
2019-04,structure_north,0.1616874028564516,0.1918414336937531,0.10425259104733146,0.15553224600772816
2019-04,structure_south,0.15489850001037464,0.17282264012541831,0.07827773977392921,0.15272506509803363
2019-05,structure_north,0.07604227697893984,0.7109255067218043,-0.18645451473399902,-0.1367633050143624
2019-05,structure_south,0.09888101606670517,0.6343308449516392,-0.1467297582918694,-0.09477535042101108
2019-06,structure_north,0.06117450994916503,0.7900403671397005,-0.32256814975254006,-0.27492980464831046
2019-06,structure_south,0.08531798887731659,0.7690127893590146,-0.3359282023002747,-0.29286731479954836
2019-07,structure_north,0.05536444366712444,0.5533225175862839,-0.07884521812973894,-0.04360594544167702
2019-07,structure_south,0.052851170643825975,0.6453417037444791,-0.12319406023863531,-0.08655741395940357
2019-08,structure_north,0.10638187613843349,0.3941881566312749,0.06771862603468605,0.08922031167985331
2019-08,structure_south,0.07342792934568938,0.41391613320625553,0.14231133333499682,0.15317813847304748
2019-09,structure_north,0.1271468725732271,0.3906446729872407,0.06085283702508992,0.11490256144636132
2019-09,structure_south,0.135417505840855,0.3172956907399442,0.1253992395240031,0.16904337336497818
2019-10,structure_north,0.08887733938513698,0.3661815706729028,0.03746252250076988,0.07417737220628252
2019-10,structure_south,0.10802213237887778,0.3651117097634674,0.06989324055964304,0.12365938253793426
2019-11,structure_north,0.08949714964899563,0.33401884548909927,0.06821683651944149,0.13162281056192343
2019-11,structure_south,0.09211447021475277,0.3043644215802961,0.05881702578701124,0.11170369134905825
2019-12,structure_north,0.06302294398450747,0.4214971742825522,-0.04554291684457182,0.05001879518879693
2019-12,structure_south,0.06371139649341233,0.38086537792021724,-0.1341992250553739,0.0001957658090070238
2020-01,structure_north,0.08076906889373027,0.4654883032996656,-0.08169897723742106,0.010496336841576172
2020-01,structure_south,0.06651621512605055,0.43577589355820834,-0.11033670752869189,-0.003277033176653075
2020-02,structure_north,0.10560784788186905,0.24998605500575954,0.04737033521006682,0.13752209869187296
2020-02,structure_south,0.10599524759829893,0.24317496949931827,0.018795221320101783,0.09856380510071155
2020-03,structure_north,0.09871371303395397,0.2336216978464871,0.08450103863534676,0.15355092529102085
2020-03,structure_south,0.11193072584292996,0.2275557768688753,0.09160462545224657,0.15285889297983915
2020-04,structure_north,0.11285807901234575,0.3446769303956147,0.10032387995007942,0.13249434166762294
2020-04,structure_south,0.12193794856404239,0.3038461480283806,0.11983533772474968,0.1526842474852788
2020-05,structure_north,0.1988396122972647,0.17316475879238932,0.14424253997545078,0.17863003012816164
2020-05,structure_south,0.18417961083099918,0.18908533713087833,0.17063071493719606,0.20917160220902634
2020-06,structure_north,0.15832583747970974,0.32802850508379344,0.06122841515319684,0.10193974552925712
2020-06,structure_south,0.15004532349828859,0.3318381194227923,0.06532469973656016,0.1142842813619208
2020-07,structure_north,0.1743518219317361,0.19868355773960794,0.1425690709618352,0.1819190388233735
2020-07,structure_south,0.055586229816371034,0.7984595489209735,-0.2631178854858896,-0.23137716764078492
2020-08,structure_north,0.1588241083514889,0.4627276291478222,-0.006908578994157873,0.028705627267029223
2020-08,structure_south,0.04990444129059035,0.8209031219606062,-0.35985600933636264,-0.32809215981355383
2020-09,structure_north,0.055727680513192976,0.814801401994553,-0.31169663014196936,-0.27879634732988134
2020-09,structure_south,0.10252533200539495,0.22251882007567095,0.26617745203704224,0.27557869415897635
2020-10,structure_north,0.13274582628903442,0.21177277559749466,0.10512067188514093,0.1558210899534524
2020-10,structure_south,0.12770691623612426,0.2182255149937941,0.23727829234082215,0.24506641073058755
2020-11,structure_north,0.14761402743709218,0.20056838831767518,0.14252559539782694,0.17545184135156136
2020-11,structure_south,0.11484369204274318,0.1984255678564569,0.1869496735953773,0.22671903438822733
2020-12,structure_north,0.09646885809731315,0.20861222299951906,0.08746413032506403,0.15264398313480956
2020-12,structure_south,0.09790435887540225,0.19715947704660988,0.12948695523614298,0.1980123032658729
2021-01,structure_north,0.1059151662067296,0.22775824786301196,0.05826866016052527,0.1281019486359679
2021-01,structure_south,0.11361558382050913,0.2090653689731454,0.1313792708244978,0.18514903937475471
2021-02,structure_north,0.08439339288307923,0.23610116253115337,-0.004725116243323402,0.11871632698877874
2021-02,structure_south,0.08128308915862653,0.22154085514021085,0.07175218407847625,0.17980555280797034
2021-03,structure_north,0.12779109455337725,0.22801737509802278,0.08600005823570717,0.14848083989401667
2021-03,structure_south,0.15999312009601196,0.18520009557404343,0.13558757842687416,0.19028657130827056
2021-04,structure_north,0.19330090292907293,0.185126346150857,0.1066729155763693,0.15321455022617436
2021-04,structure_south,0.18675760423280477,0.20474253033176834,0.13159901064259938,0.183834850322017
2021-05,structure_north,0.06331942469135815,0.6287514116805655,-0.1581519219359256,-0.09118581851876073
2021-05,structure_south,0.07550026649749868,0.5854916652988573,-0.12062505149702213,-0.04834791144664012
2021-06,structure_north,0.05205410297133424,0.8325197832722048,-0.3755923253233113,-0.3420061124768181
2021-06,structure_south,0.06120198095006229,0.808842545921423,-0.39027005981347657,-0.3551407001848233
2021-07,structure_north,0.06178448968687013,0.8151492696881131,-0.36304680506094444,-0.31972423951848306
2021-07,structure_south,0.054657331092437006,0.7978493376303218,-0.3362029701077396,-0.29313516046829446
2021-08,structure_north,0.09540374755166472,0.37243346133160904,0.1523998879223366,0.1664368752237268
2021-08,structure_south,0.08955489108828737,0.3088800273536557,0.20102683405361138,0.2223465857482524
2021-09,structure_north,0.09498814052045687,0.488410443126448,0.045632025046290325,0.08857409985638878
2021-09,structure_south,0.137008604455828,0.24951934107961432,0.14480813495964012,0.18280878142498336
2021-10,structure_north,0.09726688627451,0.3397668257746978,0.06393512707096644,0.10822962746503056
2021-10,structure_south,0.14750864222429746,0.16349881506363134,0.1736894693604835,0.22661193211776554
2021-11,structure_north,0.11563589132890802,0.2241754171545673,0.1436216154392974,0.20259835397447243
2021-11,structure_south,0.14264053499325696,0.15462460482014279,0.17584667649807728,0.22997654041005194
2021-12,structure_north,0.10264057251874308,0.22402969027405056,0.16064806943642324,0.15525220691087044
2021-12,structure_south,0.1376976673928833,0.23968810123566492,0.09039075515947485,0.12775684722665165
2022-01,structure_north,0.08770161457274286,0.400025198183787,0.0046212781023717425,0.07027977190755821
2022-01,structure_south,0.0831372931216933,0.45916326618866266,-0.10400507297990194,-0.014812488439165241
2022-02,structure_north,0.11744848782377179,0.250216180934854,0.07434426412610622,0.14637352332093398
2022-02,structure_south,0.10362823618250978,0.2557427090568526,0.07048124694469701,0.15529776943388493
2022-03,structure_north,0.12601307891551716,0.21191474622745193,0.10272119432636813,0.15978244269995193
2022-03,structure_south,0.1333392883494139,0.17579863863060669,0.06014802492379377,0.14438636280519024
2022-04,structure_north,0.19833110521244135,0.19703098925280266,0.15154509881031247,0.18370901292866626
2022-04,structure_south,0.23225350999066352,0.14855164050056574,0.13309881096725532,0.18701936831161625
2022-05,structure_north,0.1974541603485843,0.21168174471502677,0.15045448900442457,0.1797543309377631
2022-05,structure_south,0.2140738201058203,0.2820589098266916,0.031265712883550165,0.09629289586332729
2022-06,structure_north,0.1467951979665944,0.38192059664729394,0.06546629409713864,0.10584396746825642
2022-06,structure_south,0.09704744600062261,0.6055891931683707,-0.17593661851004266,-0.1139349473616664
2022-07,structure_north,0.08156165973573205,0.6375584771314459,-0.21292438535815694,-0.15475076783136854
2022-07,structure_south,0.07755915551405762,0.7407791376003928,-0.2938163271983502,-0.23761490485448444
2022-08,structure_north,0.05955336751391926,0.7912326635634683,-0.2893801201212566,-0.2496126969758093
2022-08,structure_south,0.06390984713088045,0.6734965881212329,-0.189713289568669,-0.16054606765289087
2022-09,structure_north,0.09740070244492868,0.3611796686825866,0.12412245115125654,0.1645820666906383
2022-09,structure_south,0.11544385882352949,0.323223615503069,0.1633212682892436,0.1929794333020748
2022-10,structure_north,0.1371331916243042,0.23715790074460077,0.14296376892548796,0.18742847996965345
2022-10,structure_south,0.12556426235086632,0.30705828543573305,0.15172959899216396,0.19707811627670957
2022-11,structure_north,0.09414318086883877,0.26417447222823254,0.1811601551083839,0.2020308303150284
2022-11,structure_south,0.08808779682539718,0.2509398005166658,0.28501716293845647,0.2791682534478729
2022-12,structure_north,0.09228425262648293,0.2367100166020479,0.16470932340313565,0.19170942658278728
2022-12,structure_south,0.09237457545388554,0.246704116361104,0.20331450778380725,0.21976325736324967
2023-01,structure_north,0.09763734543694039,0.23843068475442175,0.1829657993166432,0.21592009640261134
