ym,epoch_building_000,epoch_building_001,epoch_building_002,epoch_building_003,epoch_building_008,epoch_building_009
2018-01,0.08649446918413797,0.09486709167257237,0.0982243033994109,0.10375554173515172,0.05747637637904382,0.055810774334827666
2018-03,0.06493400527014018,0.06810258017480834,0.07537773644614287,0.09476961624686792,0.07502735197410985,0.07470365588957183
2018-04,0.05964981196172489,0.06093596645569106,0.06152538492158267,0.06435339611745372,0.05975638312991878,0.048668563735303226
2018-05,0.06824385949182342,0.07114068896980362,0.0636945004378632,0.06580489587806458,0.06313453783154781,0.054235700792285776
2018-06,0.06476670452337899,0.072231673224017,0.09254561420269092,0.08247460105923525,0.04967028904404054,0.048939009031870005
2018-07,0.08128087297136959,0.092785991289428,0.07597861595414382,0.07953398042438509,0.04960452552882852,0.057943352802880044
2018-08,0.058383660096534624,0.06653835988856577,0.06736731112172596,0.069021393491577,0.06478307218106552,0.05267589684307477
2018-09,0.07313911069557452,0.0810137994603242,0.09930032680519069,0.08452189374083785,0.056621420585407325,0.057469356858700485
2018-10,0.06396633591854829,0.07041078329729292,0.07092052284849934,0.08975239287701726,0.04510690099308922,0.044581459760716535
2018-11,0.05379586515040568,0.05680001058950989,0.058582105326009035,0.05945601261605439,0.03327688624775708,0.0382292581836637
2018-12,0.07815788565920964,,,0.07283133479089587,0.04484257915057913,0.04791582414797922
2019-01,0.0639809129943165,0.065541650375113,0.07729175324416847,0.07878247844263793,0.05079518822505285,0.046412996118457533
2019-02,0.054573045024581955,0.057431432516311935,0.06643840179921982,0.06942113337183305,0.05004734584021742,0.04627621920846608
2019-03,0.06277017538616339,0.0661592796689556,0.06740238137887111,0.07078161047191739,0.058993091012453536,0.05621407270608354
2019-04,0.05529115846520918,0.061779271849009824,0.057253925244805395,0.060312080513724144,0.049479148679138,0.04617779814099489
2019-05,0.06307861643678675,0.06336645365460275,0.07105304056205715,0.0731770235785961,0.04837225745705196,0.048806320429319275
2019-06,0.0700642368634718,0.07801065284328337,0.0767243617148316,0.0793616234532254,0.0508303043223365,0.04944152028646345
2019-07,0.07375057475275149,0.08065026697783532,0.07722353037178566,0.07990483294586845,0.07347416902059016,0.07687254934641591
2019-08,0.08383988478608473,0.09491604270016202,0.08810850594849595,0.08792201047389187,0.05560833022437773,0.05670105826073062
2019-09,0.08929668006595042,0.09878277371846574,0.08908428867128415,0.08919118208875666,0.054115806818383655,0.05722511442561631
