ym,epoch_building_000
2018-01,0.04474999110095958
2018-02,0.04365983863073429
2018-03,0.17148423090461104
2018-04,0.059889802688498965
2018-05,0.05430241658385615
2018-06,0.06735261212326958
2018-07,0.19043283647024498
2018-08,0.13299237893849264
2018-09,0.08528403957106627
2018-10,0.06255813792523815
2018-11,0.058886979715131835
2018-12,0.07014739579470901
2019-01,0.049193264415209444
2019-02,0.06451408322580324
2019-03,0.06841250463491687
2019-04,0.09505259036233926
2019-05,0.04862604551364766
2019-06,0.10165550087732256
2019-07,0.0700187293119517
2019-08,0.08051480602563908
2019-09,0.08922390776639023
2019-10,0.07635382831773531
2019-11,0.0625511368524094
2019-12,0.0614971696107659
2020-01,0.0548556892059584
2020-02,0.0659622621360663
2020-03,0.06001735461192767
2020-04,0.05506914603819666
2020-05,0.054388453000706966
2020-06,0.04782590387058818
2020-07,0.1250833481650673
2020-08,0.1075662795584099
2020-09,0.06681739910712964
2020-10,0.17065547375203952
2020-11,0.04959320805462037
2020-12,0.052802214377882864
2021-01,0.06895852716130241
2021-02,0.06048686551078021
2021-03,0.05988734309261426
2021-04,0.05810180230287388
2021-05,0.04453852864255027
2021-06,0.0515300752957695
2021-07,0.06428088263648901
2021-08,0.13159101369957824
2021-09,0.06813565944361223
2021-10,0.06448139111776889
2021-11,0.05322421972719492
2021-12,0.051813080106195175
2022-01,0.06900035175929083
2022-02,0.07885407180536808
2022-03,0.08275310724826841
2022-04,0.07801474373235637
2022-05,0.06338960320167694
2022-06,0.15003456288408004
2022-07,0.09872952009452757
2022-08,0.09930506652032686
2022-10,0.04798190479015567
2022-11,0.12406195190563059
2022-12,0.07811083506788624
2023-01,0.06294689868442514
2023-02,0.13947410777474478
2023-03,0.08287850634019657
2023-04,0.0729984767809205
2023-05,0.04843172833931976
2023-06,0.05753082948944225
2023-07,0.05807656042201226
2023-08,0.10014891901378854
2023-09,0.07440894971547786
2023-10,0.06968273165932495
2023-11,0.06264679140154938
2023-12,0.10196736632062842
2024-01,0.09507772619630295
2024-02,0.10870090053344802
2024-04,0.18623272513299705
2024-05,0.19048581668309278
2024-06,0.4277471673860057
2024-07,0.5311602994032697
2024-08,0.13608353764436493
2024-09,0.5511652791628245
2024-10,0.6093412982216748
2024-11,0.4685982869347254
2025-01,0.47517713688207275
2025-02,0.5089328144698397
2025-03,0.5039354819571958
2025-04,0.5209647162936482
2025-05,0.5823651968418294
2025-06,0.6251437923539185
2025-07,0.5682889028966377
2025-08,0.5150691494989346
2025-09,0.49391117175642313
2025-10,0.508419638204569
2025-11,0.4741746673356244
2025-12,0.3959312952058892
2026-02,0.4681009250058087
2026-03,0.45017021070950036
2026-04,0.4812324829805851
2026-05,0.5523850955905251
2026-06,0.5957370083898175
2026-07,0.48690149157804685
2026-08,0.44758950481784165
2026-09,0.45139579915854633
