ym,epoch_building_000
2018-01,0.079975528399647
2018-02,0.08991334595315634
2018-03,0.1053408923130239
2018-04,0.10323889847908244
2018-05,0.09431332682659543
2018-06,0.06121543214720078
2018-07,0.0737521388311298
2018-08,0.06446062778715006
2018-09,0.0525041468868923
2018-10,0.044461491885388435
2018-11,0.07371475293263761
2018-12,0.08416143172871958
2019-01,0.09305859635529055
2019-02,0.0778049549151921
2019-03,0.1035156717930611
2019-04,0.09647384639779248
2019-05,0.048601876953457065
2019-06,0.06689352760014124
2019-07,0.07575844056913442
2019-08,0.06559534242661332
2019-09,0.04794686858383355
2019-10,0.04913526488550619
2019-11,0.06066701779852745
2019-12,0.07550565145749148
2020-01,0.07857692109014347
2020-02,0.09531765859782648
2020-03,0.09867711758013253
2020-04,0.11594225646357259
2020-05,0.12445078465220277
2020-06,0.130515978461297
2020-07,0.11881837006166171
2020-08,0.10821949468398129
2020-09,0.0938903151032472
2020-10,0.07921719849256242
2020-11,0.10521876070723322
2020-12,0.10741731286044956
2021-01,0.11553197196176128
2021-02,0.11350907063022446
2021-03,0.12088732296284668
2021-04,0.13427607170413366
2021-05,0.1316579897210562
2021-06,0.1477021270613467
2021-07,0.15084327487674415
2021-08,0.1314066914485987
2021-09,0.11482633047589164
2021-10,0.11774708959420394
2021-11,0.14680965154903422
2021-12,0.1703645031516864
2022-01,0.16584487341068319
2022-02,0.16135138621889178
2022-03,0.1441658560228595
2022-04,0.1777300851095915
2022-05,0.17284712098029215
2022-06,0.16715260733388254
2022-07,0.15037437587456026
2022-08,0.1288235954725569
2022-09,0.1293007264571644
2022-10,0.1047897632311978
2022-11,0.12915159742110963
2022-12,0.14770292560843246
2023-01,0.15427578759464877
2023-02,0.15377173569753072
2023-03,0.1760204313625485
2023-04,0.18431758242117513
2023-05,0.17166883982633024
2023-06,0.18194182572220696
2023-07,0.1409519462644016
2023-08,0.1223688355761309
2023-09,0.10659025380229371
2023-10,0.1069336906770241
2023-11,0.11599950370748163
2023-12,0.11570745141695105
2024-01,0.13391722246197707
2024-02,0.1301510363947847
2024-03,0.14007456451802736
2024-04,0.14287978030940413
2024-05,0.14454762958973721
2024-06,0.12331183991133421
2024-07,0.12992823015156865
2024-08,0.10929066198490858
2024-09,0.11266285619940622
2024-10,0.10505853766984455
2024-11,0.1095553088260296
2024-12,0.12181900525716965
2025-01,0.14068763845841997
2025-02,0.15852641286437288
2025-03,0.2145584183373221
2025-04,0.24127014116523607
2025-05,0.3927646432447981
2025-06,0.43887462925183396
2025-07,0.42345611391188354
2025-08,0.41603932186433334
2025-09,0.3872289226071378
2025-10,0.3605000902350033
2025-11,0.33754015163403805
2025-12,0.26871934396537056
2026-01,0.30643857644474093
2026-02,0.3031078460151926
2026-03,0.32618600082388505
2026-04,0.4426482314266282
2026-05,0.5309780807407116
2026-06,0.6281984068290891
2026-07,0.6704080913989041
2026-08,0.6305918255587374
2026-09,0.6778806942864235
