ym,epoch_building_007,epoch_building_008,epoch_building_011,epoch_building_012
2018-01,0.1130536190640948,0.10667817876996377,0.10048035318180505,0.1107100650860065
2018-02,0.058880835856183145,0.057022858025236,0.050517137095612605,0.06060049314713793
2018-03,0.10212613730069485,0.09622935409864995,0.09283940915507158,0.09908713021320666
2018-04,0.12176628377014675,0.1138876915396137,0.11744606487483072,0.11894946301102224
2018-05,0.10913885044546323,0.0957915571046207,0.10737339671016624,0.10410156035756116
2018-06,0.07773196378629303,0.0907690370305009,0.07619089879872094,0.08062574075054876
2018-07,0.04318089034973904,0.07661711991529158,0.04606958632212717,0.05124185777589464
2018-08,0.043847312804544014,0.061224555722227125,0.041884071097283426,0.0480790627261974
2018-09,0.07249370642677973,0.04209150327950819,0.06648803791086912,0.062392168493900384
2018-10,0.05693906553642995,0.049005369863819516,0.05487074093279175,0.05318104443620571
2018-11,0.11325926995934613,0.056982618018177,0.13129772505977594,0.12682895974200983
2018-12,0.1212479534642332,0.06329254154533956,0.11381582980439603,0.1038137907596702
2019-01,0.12129792693826955,0.07657730580311181,0.114040657966756,0.0838962457850043
2019-03,0.1001421509096676,0.04851474749257328,0.0962818644311929,0.0742549382389115
2019-04,0.10509203875097314,0.08390300495478129,0.10045453029124538,0.07886204032272301
2019-05,0.09417006764285829,0.18716669197927743,0.09399197972840291,0.14483155344395587
2019-06,0.0869563385520284,0.19551626694902777,0.08601892835537121,0.15268441760970755
2019-07,0.08352086872531209,0.22373362436894856,0.06798312130901969,0.19060348321946224
2019-08,0.08614783986391031,0.22050081002382416,0.0780849459856538,0.21151905119196843
2019-09,0.09332303405126433,0.253461910056178,0.0776067188085155,0.2195336655308982
2019-10,0.0872214943920652,0.25835563781287696,0.05825552069829747,0.1630522909568114
2019-11,0.08677677594210423,0.2689953336862849,0.0598037277100798,0.17028496195469875
2019-12,0.057496223221751276,0.4346145168975555,0.045866424394319136,0.1783296559151174
2020-01,0.04258242135916733,0.516054530721492,0.03941496384639759,0.14841690706118435
2020-02,0.07606168854858064,0.6155303733450781,0.12791773768369874,0.2043350323872219
2020-03,0.05844127180463053,0.6752890120297655,0.05665544205340941,0.17709182695233955
2020-04,0.0991449960277682,0.6365417194623363,0.08789656756834613,0.22179266062342592
2020-05,0.14539052273448091,0.628156564604841,0.09642379281537176,0.24993409409189019
2020-06,0.17886893002335447,0.6903932545074851,0.11207819952179304,0.26126951844593915
2020-07,0.18104978368700664,0.4556539969834088,0.11116145248177915,0.26028448201847293
2020-08,0.19933080587031088,0.44384424309142745,0.11265959726903464,0.2424712842395717
2020-09,0.1905744612634433,0.5840010312068,0.10763454239045898,0.23569319953396112
2020-10,0.18261670040077263,0.6030985040736493,0.10641524500907446,0.24270632087518895
2020-11,0.1757536689444396,0.5321061037089325,0.17132297698268661,0.21434849319421623
