ym,epoch_building_000
2018-01,0.05201977152572991
2018-02,0.04644271993348278
2018-03,0.06456595637491004
2018-04,0.06377320051559651
2018-05,0.08117089649297571
2018-06,0.08536821799326341
2018-07,0.12733133726063464
2018-08,0.11909892935894367
2018-09,0.09879400058853824
2018-10,0.07332817606085884
2018-11,0.06866394387597892
2018-12,0.06412391588229871
2019-01,0.06518242476829406
2019-02,0.08971727714107061
2019-03,0.08294740790326517
2019-04,0.10038023006827654
2019-05,0.14734772774368382
2019-06,0.1461723465408604
2019-07,0.13411174793284622
2019-08,0.11436017048654265
2019-09,0.09759625746080547
2019-10,0.07823517048654283
2019-11,0.07167028692117638
2019-12,0.059356524580275474
2020-01,0.055446850419380606
2020-02,0.06816999318682326
2020-03,0.10018446790023713
2020-04,0.09832822245598373
2020-05,0.12170726116395389
2020-06,0.11962428588436275
2020-07,0.13593221036099856
2020-08,0.11887071916605912
2020-09,0.09749838282590667
2020-10,0.07719489788870823
2020-11,0.0685943006395728
2020-12,0.06067496655421553
2021-01,0.06457548478956147
2021-02,0.06816863042623403
2021-03,0.08775793825761177
2021-04,0.0963427124839289
2021-05,0.11187155068906532
2021-06,0.14763813341408738
2021-07,0.12640667548585208
2021-08,0.10750563891903282
2021-09,0.09070552741776561
2021-10,0.07545262658310414
2021-11,0.06591700900527822
2021-12,0.05515601281344862
2022-01,0.06743924133881554
2022-02,0.0709632911054812
2022-03,0.08891212260449897
2022-04,0.10719149161114822
2022-05,0.12471758364944269
2022-06,0.13167896358632708
2022-07,0.14439036570481023
2022-08,0.13574594036964294
2022-09,0.10202732291136446
2022-10,0.09591044096505218
2022-11,0.08351686171619248
2022-12,0.07741259699902511
2023-01,0.07053908583725194
2023-02,0.07447108600207412
2023-03,0.09477189601861591
2023-04,0.11217225520514804
2023-05,0.1392323965351691
2023-06,0.14354662758438308
2023-07,0.1368369923216296
2023-08,0.11361199277383696
2023-09,0.11314764855169607
2023-10,0.08958186621401937
2023-11,0.09063352353022427
2023-12,0.0713815256236627
2024-01,0.07896449189277677
2024-02,0.08311083723190031
2024-03,0.09592383832441626
2024-04,0.11058295876878688
2024-05,0.13199077601551498
2024-06,0.13900440282442875
2024-07,0.12979548255820128
2024-08,0.11540074963076304
2024-09,0.09418610136961286
2024-10,0.0854596455856258
2024-11,0.06918243760160654
2024-12,0.0705810899187787
2025-01,0.1434079826960553
2025-02,0.21953607608724537
2025-03,0.3476031674688939
2025-04,0.4958417271302378
2025-05,0.6279839252410935
2025-06,0.6525653037910788
2025-07,0.697413567447761
2025-08,0.6233790871655902
2025-09,0.5786856874183164
2025-10,0.5576412809601224
2025-11,0.5559881840474434
2025-12,0.5338514804564374
2026-01,0.5273672065445851
2026-02,0.5617450979241645
2026-03,0.5674304681606155
2026-04,0.5776128337775022
2026-05,0.5967626002783892
2026-06,0.6101369124093411
2026-07,0.5078861187549087
2026-08,0.5664546298067218
2026-09,0.532083417216511
