ym,name,bright_mean,ndvi_mean,ndbi_mean,bsi_mean
2018-01,west_halls,0.21215387187867787,0.096493916944945,0.061601558803852194,0.1018889662395194
2018-02,west_halls,0.27599019434028244,0.061442386038807015,-0.044952719338498995,0.042746290159557374
2018-03,west_halls,0.22919242567655998,0.09276243015139854,0.0667753405806365,0.10914422706383764
2018-04,west_halls,0.21784164461585462,0.10397821254940931,0.08783269298489566,0.11597069443405392
2018-05,west_halls,0.2370661441792099,0.1435723416771085,0.05030040413411363,0.10146513770988091
2018-06,west_halls,0.23249334013160855,0.12294206614608545,0.06833986438053256,0.09948713404668501
2018-08,west_halls,0.22858865612062673,0.21391077091778402,-0.020407620567782864,0.025261341130730246
2018-10,west_halls,0.22273824534797668,0.12775495191201494,0.06837483578674516,0.08641098229077109
2018-11,west_halls,0.2181274954896073,0.09398374802049882,0.057886609907028035,0.1046014706211043
2018-12,west_halls,0.2123372017289035,0.09622604788029956,0.05937463465553137,0.10332271796961477
2019-01,west_halls,0.16026465403393575,0.11792330968000689,0.044088926836021225,0.05580437001087174
2019-02,west_halls,0.20739005354665482,0.09506338550605112,0.06674646622876232,0.10651291197085833
2019-03,west_halls,0.19551101964027914,0.10161582213228712,0.05506471149262733,0.0990447901305184
2019-04,west_halls,0.22744231611975516,0.08648862123707206,0.06512141279687504,0.10136116206623368
2019-05,west_halls,0.25514752865298396,0.10513871974314945,0.04589039972777986,0.08588950867744943
2019-06,west_halls,0.1981358188653844,0.17089325995759982,0.059376209537783865,0.08183767339764175
2019-07,west_halls,0.20225408602150607,0.24152454164879253,-0.008420828169070084,0.024602651668104696
2019-08,west_halls,0.16763691608134745,0.31881750027813094,-0.0494429434432241,-0.011280254705402584
2019-09,west_halls,0.20156727772693667,0.15432129711253742,0.02400869745695172,0.07295470280459725
2019-10,west_halls,0.19704885239900682,0.11342247805733036,0.05932463588001576,0.10117127057583787
2019-11,west_halls,0.20052146139280513,0.09309072758790307,0.059629064607736974,0.1131025680778277
2019-12,west_halls,0.2313129704100763,0.07148763607249291,-0.04004933897613355,0.01988342970010656
2020-01,west_halls,0.16163942135063034,0.11257885701141404,-0.07906465935286078,0.015244897944084134
2020-02,west_halls,0.18255575125709284,0.09279257203149949,0.031424610391642835,0.0758456860122477
2020-03,west_halls,0.21350479120168928,0.08009604930192264,0.052881320460343634,0.09581149671561831
2020-04,west_halls,0.22147833071861328,0.0751840516756381,0.06682810848568327,0.10174273262421563
2020-05,west_halls,0.1914717404584541,0.10022328026178665,0.10844043559847141,0.12331944479059381
2020-06,west_halls,0.19184650334567288,0.1297784978107819,0.08570892904218586,0.10660842047859084
2020-07,west_halls,0.18164588391339445,0.16050045105733482,0.02101796876274316,0.0573268680733181
2020-08,west_halls,0.16858537449663882,0.1598892854812813,-0.024029444101938,0.019391844294369385
2020-09,west_halls,0.16672504643802594,0.1610672581237838,0.010775141004679146,0.05657493026469858
2020-10,west_halls,0.19362001714915372,0.11399836611611858,0.04859652972319132,0.09787780250317854
2020-11,west_halls,0.22257902065629576,0.07287388156148508,0.04221986454635938,0.09258632208974188
2020-12,west_halls,0.19333406558820707,0.026581010145577396,-0.16875014839249125,-0.04472671562786409
2021-01,west_halls,0.15718546477205442,0.06269041110838242,-0.082100103832806,0.01349255658959826
2021-02,west_halls,0.18016666163526215,0.07530698147848966,0.04234202171571952,0.0903620134786247
2021-03,west_halls,0.18710570967000334,0.08746373268179775,0.06727620807328118,0.08893822250721312
2021-04,west_halls,0.22962099080489928,0.06470922676711689,0.05394114860022406,0.10077065548568448
2021-05,west_halls,0.2496838049418234,0.08819747250946021,0.04315849100207365,0.0922140930847703
2021-06,west_halls,0.19147524076295735,0.16894988420809717,0.04025279563104675,0.08955184915233266
2021-07,west_halls,0.18177094678539515,0.1364287486971126,0.019059792658280412,0.05549312070106594
2021-08,west_halls,0.18498342999130307,0.21133222159319187,-0.02370636036257187,0.016084811203096364
2021-09,west_halls,0.19642508759403543,0.1301106095261374,0.0395860260067561,0.08199309293297256
2021-10,west_halls,0.19088119636553874,0.09455876793997024,0.050394814774900876,0.10191897457911489
2021-11,west_halls,0.1909890024905827,0.04988045437983437,-0.02893719707549895,0.01614987220476006
2021-12,west_halls,0.24396482042847695,0.055626409017913554,-0.10058631660361463,0.009217527626481207
2022-01,west_halls,0.14863816542756753,0.09892809049596415,0.06563073038059221,0.0938032841553799
2022-02,west_halls,0.2997541666666667,0.025390347538127345,-0.16158566695888738,-0.050826903741173775
2022-03,west_halls,0.27140480393639566,0.0471119400837784,-0.058695792153956525,0.026433179068417686
2022-04,west_halls,0.263974941801439,0.06187481262947278,0.03161267840681978,0.0825925607703791
2022-05,west_halls,0.2558139979953814,0.08714626655709506,0.03305878042203064,0.08201218693725673
2022-06,west_halls,0.24959865010676852,0.09699077535341924,0.03835754453131594,0.08207903967778808
2022-07,west_halls,0.22790599503203113,0.13630153392752858,0.02116891991079225,0.07304750987912971
