ym,epoch_building_000
2018-01,0.036490729625337955
2018-02,0.1082234738950699
2018-03,0.055774330629586685
2018-04,0.061685195713616775
2018-05,0.06860163190421013
2018-06,0.07485796098879882
2018-07,0.07414208265739672
2018-08,0.07363780919273857
2018-09,0.07226973310158366
2018-10,0.05792777867902667
2018-11,0.07505659189166704
2018-12,0.03700063422170725
2019-01,0.0355813595983005
2019-02,0.048990535728080334
2019-03,0.06347137775202784
2019-04,0.06311077365778295
2019-05,0.07395312398609505
2019-06,0.07819294051757443
2019-07,0.07555188644264194
2019-08,0.07081602935496331
2019-09,0.06747980494399383
2019-10,0.0647082267284666
2019-11,0.042346358439551965
2019-12,0.03876348126689844
2020-01,0.04710018539976828
2020-02,0.04444805793742759
2020-03,0.060389778292777134
2020-04,0.05763612668984167
2020-05,0.06741333256083439
2020-06,0.07320998686751642
2020-07,0.07955846697566628
2020-08,0.07170511201236
2020-09,0.07010980726149094
2020-10,0.059469913093858656
2020-11,0.04407253418308228
2020-12,0.03661998918501354
2021-01,0.060444092647683786
2021-02,0.05073153495558133
2021-03,0.04987675704905371
2021-04,0.07273928312089614
2021-05,0.0743209123213596
2021-06,0.07420251796060258
2021-07,0.07206874198532251
2021-08,0.06958754036307456
2021-09,0.06048755658555428
2021-10,0.05486487601390499
2021-11,0.04878402433371959
2021-12,0.06660231672460411
2022-01,0.11017764774044034
2022-02,0.12414143259945927
2022-03,0.1704631711085362
2022-04,0.16381466125917343
2022-05,0.2017661274623406
2022-06,0.21842850830436475
2022-07,0.22293872383159535
2022-08,0.2146621900347625
2022-09,0.1799185724217846
2022-10,0.13537630436461964
2022-11,0.11081368597914255
2022-12,0.11990631845826252
2023-01,0.11225855388180772
2023-02,0.1349370158362303
2023-03,0.1634278590189263
2023-04,0.30745276786404024
2023-05,0.37529571881035173
2023-06,0.4721304380069527
2023-07,0.6468993263808425
2023-08,0.7697242603321751
2023-09,0.7698626736191581
2023-10,0.7249218424101971
2023-11,0.7033064828118967
2023-12,0.7125399853225187
2024-01,0.7122504893781385
2024-02,0.7619782865971421
2024-03,0.7942025260718429
2024-04,0.8245588041714949
2024-05,0.7819958238702203
2024-06,0.7761318393202012
2024-07,0.7762595867130166
2024-08,0.742348522981847
2024-09,0.7055396740054073
2024-10,0.7304237110853613
2024-11,0.6233469416763231
2024-12,0.6558172085747395
2025-01,0.6694151355735809
2025-02,0.7753436917728858
2025-03,0.7494448744689073
2025-04,0.8145958717651609
2025-05,0.7866312228659716
2025-06,0.766240156044805
2025-07,0.7654493565083049
2025-08,0.6605684395519508
2025-09,0.7314363252220937
2025-10,0.703162828118965
2025-11,0.68096788798764
2025-12,0.6804431263035924
2026-01,0.6952347697952876
2026-02,0.7218611425260724
2026-03,0.6955050899961379
2026-04,0.7210594708381616
2026-05,0.7499604101969876
2026-06,0.7787720857473929
2026-07,0.7430177632290466
2026-08,0.7381171371185791
2026-09,0.6245382668984165
