ym,epoch_building_000
2018-01,0.1583000757210234
2018-02,0.4335065532281387
2018-03,0.13420767218964358
2018-05,0.13691907961796695
2018-06,0.05890658653053867
2018-07,0.030609792698119073
2018-08,0.04764827151661383
2018-09,0.07867468273388481
2018-10,0.1406072883362556
2018-11,0.12113191068651794
2018-12,0.20962611832818898
2019-02,0.13368198377030782
2019-03,0.12909664517599323
2019-04,0.14496181882120554
2019-05,0.16107542870941177
2019-06,0.09638366757247219
2019-07,0.04655167691689341
2019-08,0.031074812184746073
2019-09,0.06592025280708663
2019-10,0.10752379529732736
2019-11,0.17421887128415736
2019-12,0.1716559581168507
2020-01,0.16592954575726188
2020-02,0.16548899703906944
2020-03,0.15985607027758458
2020-04,0.1570110208377184
2020-05,0.1737963377837749
2020-06,0.11499013903993864
2020-07,0.041765983875075435
2020-08,0.061770392665871504
2020-09,0.12078996780373732
2020-10,0.14671008290226084
2020-11,0.12873629486144372
2020-12,0.1351440944253755
2021-03,0.15261466851696082
2021-04,0.14722090126067738
2021-05,0.1447137001477554
2021-06,0.14825673874558698
2021-07,0.09852811335307549
2021-08,0.09615516861172614
2021-09,0.09599844526773732
2021-10,0.10115940341518742
2021-11,0.09909449877079458
2021-12,0.10081392045188858
2022-01,0.11372934856265678
2022-02,0.12275154899266216
2022-03,0.10123920766203232
2022-04,0.1360176932969658
2022-05,0.16127736255177622
2022-06,0.19159679485627773
2022-07,0.18327597601110834
2022-08,0.21204831031474675
2022-09,0.21726478507983152
2022-10,0.22557039148186997
2022-11,0.20119780654547234
2022-12,0.09176129501766796
2023-02,0.13393539825664902
2023-03,0.14858601319852605
2023-04,0.21733084116554466
2023-05,0.2307923265092058
2023-06,0.22672179995997752
2023-07,0.17966212306181162
2023-08,0.22000268306604304
2023-09,0.2175122903341506
2023-10,0.21183185432111962
2023-11,0.22007259909569366
2023-12,0.2036155324658201
2024-02,0.15397130558019187
2024-03,0.19449893632801574
2024-04,0.21255208664477743
2024-05,0.2405731606029773
2024-06,0.23757456118532372
2024-07,0.26077138123739496
2024-08,0.23227695253901762
2024-09,0.2954726197739475
2024-10,0.2847198654081863
2024-11,0.15130167309897652
2024-12,0.18104210442795654
2025-01,0.1939637972839238
2025-02,0.23485328449406534
2025-03,0.2865418530580877
2025-04,0.4204490593779538
2025-05,0.6429464228496153
2025-06,0.7837972533327788
2025-07,0.8447955089381487
2025-08,0.7655679464504562
2025-09,0.772539257858277
2025-10,0.7580122037465796
2025-11,0.7273372012297186
2025-12,0.7089083574147328
2026-02,0.7448858235473887
2026-03,0.7885165168904014
2026-04,0.8729944989253456
2026-05,0.7796628361465203
2026-06,0.8844874480076292
2026-07,0.8355355962054474
2026-08,0.7854855862301147
2026-09,0.7452848555384205
