ym,epoch_building_000,epoch_building_001,epoch_building_002,epoch_building_003,epoch_building_005,epoch_building_012,epoch_building_013,epoch_building_014,epoch_building_015,epoch_building_016
2018-01,0.09560858236648553,0.1039396868187979,0.10311408255234716,0.09939099218084549,0.10472543676073458,0.10643030516272434,0.10181417186499375,0.10462858311550413,0.10204640753730149,0.1061220499817514
2018-02,0.10970943115782336,0.12158142226246005,0.1262071022247552,0.1200699533638917,0.11927472900498005,0.1275603036097333,0.1254241198421922,0.12448289641415292,0.12750073494783618,0.12521756996868938
2018-03,0.10557422395099815,0.10793855445709973,0.10736294933088492,0.10660890912266596,0.10812268223587439,0.11607606226199607,0.1099210684439805,0.11444905457917638,0.11450403016250289,0.11455768358977306
2018-04,0.08653645116580609,0.08312005836277075,0.0896582452085445,0.08537627838869909,0.08944712783114118,0.08433194340642106,0.08519766332234369,0.09061363512835817,0.08833265572971205,0.09031642623433664
2018-05,0.08827131234211882,0.08727093555575302,0.08866947663373861,0.09144988850287597,0.08981790955482094,0.08319315211870022,0.08470752433133305,0.09815318647021411,0.094896854144815,0.09531984239036477
2018-06,0.09309929995752567,0.09217124932974421,0.10187091723657553,0.0952608165369855,0.10137560642820995,0.09148979701113949,0.09500148102907119,0.10377906514144192,0.09843047678805902,0.10733616409586552
2018-07,0.11161941340844567,0.10019172709072634,0.11886106388255659,0.11186501191535793,0.11106760048807479,0.10366698600043352,0.10515523588150184,0.12144628233468092,0.11004117563951271,0.1140082604993051
2018-08,0.09619281615362253,0.09737278128511273,0.10280683587153823,0.0974790782585393,0.10200116579882046,0.09610466657607555,0.09522856035989027,0.10547064488654673,0.09813448104870648,0.10217654840341393
2018-09,0.09833925872423527,0.08308247473236927,0.06795356404086456,0.07652210310852066,0.0717670373759399,0.11270291541699429,0.09563260082382614,0.12098416340218682,0.08743884579038388,0.09667306799535759
2018-10,0.05457251269263957,0.04990031902825719,0.05351098604778794,0.05173173026309491,0.050973069101365384,0.05903737272753744,0.05202303698534544,0.05480726779125377,0.05727285402434499,0.0531171068723307
2018-11,0.07474419723693908,0.07671896561015495,0.07796600084958627,0.07621381332127444,0.07248153899632524,0.07143356320834987,0.07563079643114094,0.08070890564282734,0.07574497130018999,0.07773083024388991
2018-12,0.08753810251939283,0.09022000837988071,0.09010311985498987,0.0895266753280312,0.0877266036236716,0.09040137180868443,0.09047074448740144,0.09389408709246327,0.08980958174736402,0.09298516458889587
2019-01,0.09048767397670618,0.09423513487296792,0.09337344224924014,0.09537915027706798,0.09224209124917829,0.09372054720283675,0.0968932496857285,0.0970949058781669,0.09252945359551007,0.09907994230904683
2019-02,0.09622771455077901,0.09707350165846192,0.09644398917700944,0.09695024345133843,0.09206051772818205,0.10733010301582249,0.10836242558288464,0.1075956067139027,0.10384717822138739,0.10299936194189918
2019-03,0.09388972123488247,0.0877874383970986,0.09016675795761571,0.09053091413285862,0.08539011530294216,0.08632747968979007,0.08698115715155394,0.09615667188328034,0.09240601186221867,0.09167380440141626
2019-04,0.07263439362439356,0.06562053474956017,0.06764561170212766,0.06899279910419476,0.06479873724833639,0.06189742656455748,0.06533401129005473,0.0709822383037618,0.07094554626597738,0.06859906516324421
2019-05,0.07643400923255758,0.06532343833781966,0.07405037492612293,0.07790552808004823,0.06973660053117249,0.07108766633536168,0.12561821687109087,0.07493099702743666,0.06738692995140974,0.06462190175249875
2019-06,0.08423817395786956,0.07373097376369812,0.08086636614530568,0.0816156354379014,0.0798098546653235,0.09019347464316954,0.0751306288817413,0.09278200912781463,0.08104599573935248,0.07437006041222455
2019-07,0.08975179822502397,0.08727280957731445,0.09708706994655744,0.08571018081196705,0.09615882493890836,0.09559755209799368,0.08623947012642015,0.10798138968035839,0.08759527893666649,0.08830890944249145
2019-08,0.09947531531531525,0.10692171898029515,0.11288926407885852,0.10224379085436469,0.11599654445879029,0.11443082525292726,0.10722639208431181,0.12525479686550062,0.0971651316700741,0.10562315994032401
2019-09,0.11277030492030492,0.11496404825433817,0.13999289078330807,0.1145742049250146,0.12954652743292516,0.1281042919170056,0.12078941280646421,0.14708191779363525,0.1086667409094183,0.1175373632160944
2019-10,0.10876004526859362,0.11425028898463321,0.124413173864404,0.11144036794050938,0.12427959272711796,0.12468213914799024,0.11488536878473783,0.1408313428926039,0.10780859553767819,0.11576993395314286
2019-11,0.10074308586502136,0.10846943876354988,0.11305311919537313,0.10397993626001327,0.11194993000477668,0.1182664793371316,0.10705836831827202,0.13125068738775833,0.10379283834471914,0.1085242292399008
2019-12,0.10036086155634537,0.10414943617683439,0.10910511783392436,0.09654066486739976,0.10144677158856052,0.11164750016985842,0.10509809658214939,0.12044292286184163,0.09784463208284161,0.10006112119582262
2020-01,0.08672576520689423,0.08775367879459053,0.09456358942291453,0.09066549175974048,0.09503608870607065,0.10291237960275786,0.09456072812156566,0.10911338676102667,0.09523303345356227,0.0938019598893583
2020-02,0.09661354950483972,0.09956467866794927,0.07329617976401552,0.0628544253112828,0.07175701914936888,0.05990077892203012,0.06433589751191857,0.07898537238289755,0.06530766376344263,0.06981617379639762
2020-03,0.06329881910446422,0.06777398855378347,0.07187290492548967,0.06740933597002496,0.06713963101166744,0.0600506485354972,0.062056741222140555,0.06845130291288791,0.06634994681116303,0.06887686182984686
2020-04,0.07884835758835759,0.06790642542849208,0.07776683289007091,0.0699623063156182,0.07103583944609186,0.07030969632555864,0.07249105927278765,0.0718083636613239,0.07102808744577235,0.06898524590688764
2020-05,0.09625054210538068,0.08538295462200264,0.09576758432539682,0.08468511034865578,0.08933422009714198,0.07522070072246431,0.07837265403255773,0.08157329539883058,0.0761533484035039,0.07730501658374785
2020-06,0.1140528073234523,0.10012869610672347,0.1164246691362715,0.11137087843463774,0.12378184711718998,0.1007598658604055,0.10288698164970787,0.11877556530533909,0.11243311226722966,0.10549459075279971
2020-07,0.09477904991840475,0.08946859391389887,0.10319551909194523,0.08830512814991337,0.09031425407793114,0.09045532336183708,0.08455627831408173,0.10342423451591484,0.08309421959232977,0.08658087682565292
