ym,epoch_building_003,epoch_building_004,epoch_building_005,epoch_building_006,epoch_building_007,epoch_building_008,epoch_building_009,epoch_building_013,epoch_building_024,epoch_building_025,epoch_building_026,epoch_building_027
2019-12,0.09029597952518291,0.10235701119242079,0.04427490756457322,0.06599891125084596,0.06394586074669396,0.1682793636581868,0.024455985971624426,0.11662275792658688,0.05704759999487041,0.03541465109431739,0.0654091737300352,0.0678957487453456
2020-01,0.018353194139512002,0.0197885061062427,0.01874403135488016,0.05279890726443925,0.03157078391462351,0.02756627324391458,0.018490367949811598,0.030706366875228625,0.05236318266545686,0.026983944495168777,0.059906880748280204,0.056734945422584344
2020-02,0.017179821825756943,0.018252362245542792,0.01663895993341953,0.04392367061983159,0.02886217139387017,0.02550803887827704,0.017565741267820036,0.02787534726844737,0.04070363601912348,0.021846180817712283,0.048958023217466284,0.04305856361617667
2020-03,0.024465767701901144,0.02503825198145969,0.02464856322201204,0.05118980301662943,0.036581898170242606,0.031292246946702997,0.025256686814118995,0.03502101731460519,0.06127623302398594,0.03332296922762913,0.06149845113899438,0.05825732255718662
2020-04,0.02695443162454835,0.02744523501592511,0.027036562343778776,0.05462414948134351,0.03632380985203568,0.03148037470163968,0.027341281315739145,0.03357647976874907,0.05965986419420616,0.037277364760988876,0.06043189128429788,0.058067701473207056
2020-05,0.02917788436721013,0.029566330367361972,0.028754044947606198,0.052768316089756045,0.036289248588034485,0.03146534064788982,0.028851310294398892,0.033666069515705443,0.05587165854066341,0.03277401846944391,0.050065241404929295,0.05953219860629822
2020-06,0.03382312540326938,0.03352406496335649,0.03392055205277174,0.055182982587347496,0.042136194808775486,0.035427270166447936,0.032522815544293274,0.03903163801440181,0.06484193412516212,0.03990565567914507,0.05991603653954633,0.0668403404986519
2020-07,0.04802659218594497,0.05110565670998179,0.05589903985444348,0.06231631546785986,0.04931088589475899,0.047230882171659175,0.04309748581628104,0.07000421275642206,0.07001253476450338,0.047374020115537756,0.06530226324414523,0.06937963701773399
2020-08,0.03220595335867217,0.03175048212564548,0.03227663408548743,0.0473882221915594,0.03863039505297574,0.03380816837625139,0.03286713725490196,0.03435519314845441,0.051530435507343944,0.03426523571171525,0.04682937386314142,0.061314424265967435
2020-09,0.030957223445327205,0.034678352738249235,0.03418776957591547,0.05572845917837739,0.04283698470260598,0.03319447319946036,0.029013677883154024,0.04107877529306952,0.054513271375317286,0.04092709182299019,0.05727338021673969,0.060767090591631545
2020-10,0.02231596775648442,0.02234353022552521,0.02225937426000474,0.045318470163015885,0.029558192467722823,0.027063705706079404,0.022353323659603914,0.02670390344603378,0.04046230680518684,0.027438236554600363,0.04214516327432777,0.04569432164708164
2020-11,0.02030717924990049,0.02064046693482628,0.0205034241693159,0.04382371576298691,0.03036830349595228,0.027017094682586083,0.020877077063600445,0.02742284747463377,0.04285489985862256,0.025793871048527928,0.04262029017893508,0.047968768897089786
2020-12,0.015564779621954399,0.016346892676244403,0.015517890695930209,0.03910367976033269,0.02899017028371869,0.025124338711874958,0.016007058185875982,0.026447098467513985,0.04519926785015932,0.023134418163378804,0.0438511403812159,0.04724913113851932
2021-01,0.020187155228268857,0.021081892558023084,0.02057472423677288,0.049073422581877774,0.03746293739903113,0.030141972472241943,0.021440553530374835,0.03524038747017007,0.05824450927593072,0.02746493266601089,0.055245539450064746,0.06207212525706904
2021-02,0.024597936452687708,0.025597832241441777,0.025127972275603067,0.05681443012076722,0.0446014558301261,0.03521741211169167,0.025931615477052496,0.04201196930862816,0.0640899796601162,0.03232609977760803,0.06530993308091722,0.06862175842999584
2021-03,0.029495607368367437,0.03188630152246004,0.031116695614415976,0.058093025086214306,0.047664579083898845,0.0384557963680246,0.03092058470259164,0.04468039475877277,0.0693869737454536,0.03665146750832428,0.06675731240232624,0.06883060061518534
2021-04,0.02805475099297281,0.028418208345397815,0.028307576893730094,0.059698401842738176,0.05826521210320411,0.03204514061851389,0.028631568177471783,0.04258237256523159,0.049536308413312025,0.0732395507562843,0.06821244562327422,0.061726504451999356
2021-05,0.039277322189701036,0.03882932314522439,0.047941784960114156,0.06884540976360434,0.07567258226732232,0.046770251375966916,0.04191730582359958,0.05540983479690227,0.09066062687138476,0.1158521118590449,0.10702551825554388,0.08131066197339004
2021-06,0.02799195990659397,0.02950216753745272,0.028746855761242883,0.0540009875873709,0.05471526466993269,0.030402384959868006,0.02852470055385047,0.03785372782803878,0.06801676967705904,0.09431438467729983,0.08431919452542136,0.0700869990239774
2021-07,0.032239374073047805,0.04900228682302182,0.061676609755915435,0.05612330711972197,0.0711823435417589,0.08390434795468668,0.03959446892451155,0.05605703901370217,0.09589916940878662,0.09952689155757448,0.10319979224046573,0.08975784051758923
2021-08,0.0395967945462984,0.044032738111539224,0.04846087205982347,0.04531022507143212,0.07897386337274101,0.04596478102189781,0.04402209489442315,0.07881863108673107,0.07650219355004623,0.08858067594011657,0.07616499459917467,0.08249765029587733
2021-09,0.027745317193648103,0.027926537480673932,0.02750333622810826,0.04401733325448607,0.04093223614229997,0.031563232574887606,0.02954796365375419,0.032691214405682255,0.05860667333423093,0.06196680734125035,0.05618476417390409,0.05670061959794115
2021-10,0.01895737978366472,0.01903735269319637,0.01847792905122289,0.03719401628892634,0.048297585654440665,0.02403719645080946,0.01980171273712738,0.027429374847750536,0.08557880581475348,0.0775200230277576,0.0681473441093749,0.06975920135334929
2021-11,0.018401912510902712,0.018355276656819394,0.018010108027737212,0.04955292426941996,0.05442281203562506,0.023915274533830314,0.01914441317857342,0.029493276546105958,0.07978472573758713,0.06702102084083372,0.062034930199183796,0.06393054964280946
2021-12,0.016763653467712976,0.017725027229786222,0.017298349367109972,0.05593408989093164,0.05654358607371042,0.02410686895787606,0.017067124852579232,0.03162704755704406,0.10004346823221147,0.07211668662079963,0.07432191380849519,0.07342350078155543
2022-01,0.01877020041267604,0.0208298529053366,0.019419228257877494,0.06516508929497977,0.04683644718560896,0.02768457820563791,0.019658409524138776,0.03357994902812316,0.09280512750511262,0.0648206438613363,0.0708115030871314,0.08257906362676556
2022-02,0.02101177818515123,0.023555048097030545,0.022193122648459483,0.07198182537961667,0.06806335572364705,0.031136611080842667,0.022065929750749037,0.04570860225393282,0.1105141961656145,0.08802256906233678,0.0929812146431157,0.08774853346588982
2022-03,0.027000797879111915,0.029282488419347184,0.028519008011682057,0.07703109111455866,0.06775448636064815,0.04014663075194555,0.029134576400841466,0.04955508245396319,0.10382786624658298,0.08479171043841954,0.09601318668772452,0.08999561539222123
2022-04,0.02945640749993006,0.029856501667587732,0.0297933949075552,0.07533091057744068,0.07956146689156021,0.034158844100148564,0.03027631424406375,0.04535229509825191,0.09722149335218845,0.09369587706235533,0.08089866044207514,0.07137503712901501
2022-05,0.043392894296210016,0.0450815173807547,0.05240741786076133,0.09334905611692258,0.09845335307506783,0.04812201963989206,0.042971695671575195,0.058065063399874335,0.12206566969571203,0.12130162396997965,0.10927390739675294,0.09630221829378328
2022-06,0.02856389525409919,0.029012494289483,0.028480554897781982,0.06320315117582971,0.06295223782666137,0.037820511830448114,0.02903476891693761,0.03952861125804461,0.08979189000159385,0.08262854755035687,0.08613519074252513,0.0778263439304494
2022-07,0.030252410056598584,0.030537291123765405,0.03766994187963592,0.06455485074872037,0.05234696784696787,0.032972649888731,0.030368901000828712,0.035496028739720915,0.07430539025052005,0.08073873994264874,0.07445625772806193,0.0718749729642221
2022-08,0.034414386681931634,0.033147352572145544,0.032861023627226565,0.057565960944433725,0.05665948898729514,0.03504394593493089,0.034127812688807976,0.0382090628138604,0.07671570618563195,0.07961688647609882,0.2691716221250127,0.08067759914184783
2022-09,0.025522031584173533,0.025469031473289334,0.02506886481688452,0.04407144452620107,0.044107428143998303,0.027251363357130222,0.026077510919815083,0.030668315768555186,0.05954232525747041,0.059855674809999565,0.06782055794262862,0.0644729283601623
2022-10,0.02273104032193408,0.022625972769050304,0.02240147499806484,0.07503391692817803,0.04570814590872342,0.02807367653524043,0.022988062390254686,0.02851741153715881,0.07743203139607203,0.06689552966386669,0.07136248956856917,0.06814657805696314
2022-11,0.01699750133581275,0.02168184666859699,0.02111581199846385,0.05261543828233889,0.03982023173713206,0.02444387145844103,0.02517129255558779,0.027237895227245353,0.06470413483114751,0.05156358653683853,0.05986522557835674,0.05910263314300971
2022-12,0.021639274402409495,0.023441432517000094,0.022712394338346993,0.07549182239551172,0.045355604444840256,0.029613213544128825,0.02222342596493328,0.0348690862491651,0.07320684293225893,0.0573757018403438,0.06996270129597769,0.06724062369305578
2023-01,0.025198574965385953,0.02676853010782569,0.025391627505303424,0.06834158148912493,0.05391476200190693,0.03782205841275018,0.02624782505220719,0.0338822402112536,0.08047868408998793,0.05856958419210259,0.07333240905621988,0.07469406102921303
2023-02,0.020358787190121987,0.022306700251130553,0.021239064724567012,0.07397901675677157,0.04821752584266223,0.029385180054104433,0.021644244210656482,0.03741454882182938,0.07211594493815084,0.05783956854637071,0.07634364197499105,0.07027754333994465
2023-03,0.04404955354639752,0.04581237996839672,,,0.07697482732659007,0.04921749818389373,,0.06394853137714951,0.07762520277533472,0.07548555547320832,0.08842814861783618,
2023-04,0.026692426991615274,0.027470780315756275,0.027337490953828335,0.05858820835492476,0.044680809318309964,0.029267790710499512,0.028565188770659607,0.033201816797118415,0.057953029326193534,0.05247332712041381,0.06301593680532602,0.05815358588245445
2023-05,0.03494312525512508,0.060933588427560345,0.06207458329522565,0.07898939562637039,0.05552350174025489,0.03358698935329747,0.055068377569763,0.0405217174531618,0.07984772528864825,0.07270351613563952,0.0846487667835478,0.07726145614064295
2023-06,0.09078367921568468,0.08136458889062277,0.07379875055910753,0.07761934822254726,0.05123643441385378,0.03453722434101285,0.07873753689479873,0.0381102995750572,0.08111277415577522,0.06916720602036025,0.09362445253032303,0.13261379147539323
2023-07,0.09596905674949255,0.09268230812935668,0.08339483557050448,0.07828199729932554,0.0638189950638017,0.07743763544345508,0.07053682316567861,0.0621706636152672,0.07031534483643033,0.06466282306963114,0.07092781991383462,0.06567556537050032
2023-08,0.09684677799601005,0.09172109845272215,0.0804456802221053,0.06398640177122548,0.0653761556842202,0.07325435379047321,0.06789620800662971,0.060249224463373524,0.08337580273202837,0.06505481585729489,0.07649262141790411,0.07966507566913941
2023-09,0.07973756528945153,0.07588872499491098,0.06701804928268895,0.06642849662639363,0.06015171793558893,0.06564171012349522,0.05877380873003525,0.05959184769126087,0.06895751479365815,0.06030180623973727,0.07179713557182851,0.06516074973293191
2023-10,0.08352655816119989,0.07767673797745592,0.06969993115427087,0.06921919832640705,0.06553514686167083,0.0699651559340136,0.06335470926359899,0.06302840474451951,0.07586427603393,0.059675547961709124,0.07675698548143453,0.07284139591974909
2023-11,0.07512442066408447,0.06764602247781368,0.05999894556914612,0.06260105990636991,0.06196587879327746,0.06185426682497356,0.055221052857849146,0.054458852263548595,0.07091602591591359,0.06203657342886114,0.1385503753507426,0.21584862580128203
2023-12,0.05962185114291654,0.05633284498028799,0.05453671044417331,0.06797237442430093,0.062188997548110046,0.06054145429929657,0.04964319677214928,0.05860679293313574,0.14233511088037742,0.14149477161746227,0.14383375701636164,0.14757024946063235
2024-01,0.09032836391015168,0.07286812493891202,0.07358911900523207,0.07583665438108941,0.09893692990058961,0.09276310411273524,0.06444249035549181,0.09306909679763925,0.17230635342934736,0.1595502521013249,0.15744704439543133,0.15517542870299145
2024-02,0.12312590828325157,0.1062873944772206,0.10387656057946736,0.08107737679931148,0.12110746892067882,0.15466678257794547,0.08516778986929006,0.10581891002388252,0.17321247487616198,0.16349820665736747,0.2504646677814297,0.15497427663368024
2024-03,0.18688201087266315,0.18638530065209735,0.16897983878375164,0.12175479082520486,0.2176664754224171,0.27091829708800014,0.1573313988352125,0.2843402982002041,0.29595460495558673,,0.14077547052953931,
2024-04,0.1908377305206266,0.14767601307821157,0.1402549583602225,0.14732195874049955,0.19241238833548685,0.2066685893428289,0.14795629620188636,0.12383276971608836,0.21519082697029715,0.22743917320658788,,0.26310467537838617
2024-05,0.26109693489107055,0.19560155799147766,0.18651220572199056,0.10219862641514389,0.2072973161938573,0.2823600909896035,0.21109759856762106,0.19822527133803836,0.24895229806576535,0.2742902583426557,0.2801729336844197,0.2395816308957302
2024-06,0.3302849106077574,0.2278897390856738,0.22046758886520904,0.13797021479305882,0.2355494722123754,0.27428916689166866,0.21561396333492758,0.26470488480326154,0.27539574301668834,0.28462585519989003,0.3029055334524976,0.266376957689942
2024-07,0.30118852026274767,0.24817829215827508,0.23130360282998488,0.19409352973679533,0.1986819655084871,0.3166995840808027,0.19017170807997993,0.25606031021451925,0.33534062784060215,0.32401944679921046,0.30067638912035,0.2976576094242538
2024-08,0.28748437352469025,0.2607056084390466,0.25201644075653784,0.19617292558258642,0.19008239749591693,0.31170401141410786,0.17687583323021316,0.2418188519527759,0.29498296862060003,0.28425763686865113,0.2747998940790721,0.24414458325036367
2024-09,0.19667186264763584,0.22608500852625016,0.2379670969227241,0.17078656631290973,0.14293010846105192,0.21990025883216457,0.1668401763326679,0.17432396174040288,0.20236752005460396,0.20074313846308683,0.22313901529196312,0.2230190216810365
2024-10,0.23433631727273174,0.24712594594942497,0.26363017473914135,0.17753252309034712,0.1760046781176171,0.19930270949036072,0.1862753650969253,0.225389016277828,0.18192036940679707,0.1709741571777877,0.17710745481686485,0.1836822683636768
2024-11,0.20517713595645154,0.22011428059741173,0.2427148805141811,0.16576384277257625,0.1515693277217845,0.3519344407770985,0.1809374293354786,0.1630378341825799,0.2642724668064291,0.19224362168775766,0.24566536727738764,0.33173831231919826
2024-12,0.14137377520302208,0.10645029629046282,0.128991187862646,0.13313059037166616,0.10692601826676543,0.4753908159293067,0.10922333303773732,0.12194962819082777,0.505391569494172,0.4382552173913042,0.44612402313406285,0.6313056357455074
2025-01,0.16741538180044618,0.18150102075608027,0.21658674090146757,0.17455504405685585,0.143131169457549,0.5786469236908234,0.12744592419761813,0.15412604324646842,0.5495694709563088,0.528390657702063,0.6135101720314122,0.5878430338806946
2025-02,0.13115430023582983,0.17696387352571352,0.21093308642709574,0.16260591099302094,0.14327358812545304,0.6052133374568059,0.15399142355008785,0.16923639363611676,0.5731989731614436,0.5520307768934157,0.5847168677373691,0.5777417165111517
2025-03,0.21976041057461326,0.1577520728568842,0.17841531472629235,0.13818018251785436,0.16002975524577864,0.5926690489813025,0.1522496736143637,0.1952524751192136,0.5613318508829299,0.5485165802990154,0.5732894588254005,0.5398082408936378
2025-04,0.2751682581792002,0.22357012883306251,0.22118813068658078,0.16919881187746327,0.23900225073237646,0.5861620991594023,0.1822959288458519,0.3207243939194362,0.5578301450836327,0.5463633074498027,0.5591682089513998,0.5594142229128225
2025-05,0.2053622132666118,0.21181709048547687,0.21912062921880554,0.1755088000105129,0.2739801633253249,0.6446518727575893,0.17561891216323924,0.3218972704078362,0.6187396119468059,0.6025060506741509,0.6081495986212816,0.6137476548486318
2025-06,0.2706973254133481,0.26513645485380344,0.3169342017658127,0.24094937619488743,0.30300910057912767,0.6839985574927355,0.21353715560655334,0.3306964100986408,0.5984516444244884,0.5874341083435987,0.5659210133087157,0.589400817826719
2025-07,0.30961573468467485,0.2955065585689927,0.3067453739433714,0.2618716790700562,0.35647838035720275,0.752765773896081,0.272262258611495,0.3704729192860107,0.6372645599728166,0.5928371787169744,0.5847872406790908,0.38484124599792985
2025-08,0.38222631828448744,0.3493024534311361,0.3627927644907515,0.30513752981605,0.4145125405570229,0.681641456942471,0.30082215688463787,0.4173252220732764,0.5399088484064244,0.5063179088559556,0.5009091384213356,0.47484352335631724
2025-09,0.31302936822793137,0.2948543933335618,0.3043480533763394,0.35053537981824134,0.3548582527020872,0.5516718476268583,0.31871591001913835,0.38527183411497856,0.4568438660593335,0.43887877760265875,0.43921803888434785,0.45051579659826013
2025-10,0.27261141904868424,0.25768430718413526,0.2661481969953936,0.2890734113324777,0.30702940659211564,0.5482690820880032,0.32448553766028576,0.30593471992707266,0.454942506109673,0.4226116569830035,0.44581138203571347,0.4556045699410681
2025-11,0.289029124408707,0.2874117289521996,0.3232077588691539,0.3262068838651609,0.31060042679483657,0.5315320252876925,0.33534389414953,0.30146934343535225,0.44647211391226266,0.4384617507546357,0.4175678575644091,0.4259532387890562
2025-12,0.21645244424075752,0.20188539973619019,0.2201632751746734,0.1979109361140131,0.215817800359736,0.5176102944897519,0.26490460508701485,0.21189040770152717,0.44661171789840837,0.408465216310456,0.4317912426664616,0.43413373150755913
2026-01,0.19081858264771948,0.16138766888824285,0.17519144475081228,0.14645730649638491,0.17718166382686856,0.5267027587970581,0.19566921928958342,0.17635829001119807,0.520694264709631,0.4151698705243505,0.4428092110323661,0.4443003768595303
2026-02,0.2658625333724572,0.23219489949263905,0.2529844238912703,0.2125245705038981,0.23516737258580725,0.5321948247457451,0.25867064976885057,0.18382179460265957,0.574952582398913,0.5485338178427717,0.4536740117580724,0.5926326884853197
2026-03,0.26830314714782666,0.28115733946855975,0.28751456603135617,0.2680372926488163,0.28491232996728266,0.5615822507402538,0.2835311012372691,0.46197658209773507,0.6121965574790325,0.5996289712699239,0.6451830014550356,0.6225385411251194
2026-04,0.2883186882506156,0.2820432237835961,0.2819979331898165,0.27620857789515874,0.5805640944090742,0.6058452939233576,0.2920679205716311,0.5815051581148588,0.645149496694609,0.6509252200486411,0.7015854419470947,0.6344817034158976
2026-05,0.2819384138888058,0.34861581829295774,0.8766646753232386,0.7449060863485404,0.89212956502312,0.7015696832253892,0.25644219309871463,0.8959158676595458,0.7569368654162166,0.8280564124737784,0.8002965007696392,0.7769892331099665
2026-06,0.42731871137313504,0.507858484970148,0.9352407495303079,,0.8021605516643815,0.6871322949966204,0.3535070295473879,0.7995528701735866,0.6910105773578334,0.7957817956251514,0.8108509256347295,0.8102643641258145
2026-07,0.624418531673286,0.5852062232045028,0.7359193207830137,0.6996644300329187,0.7065611531240574,0.6384138739124512,0.2885203174603176,0.7162342319303167,0.6754204681480505,0.7085097429657395,0.7191446878282473,0.7008372461234664
2026-08,0.5767895550081473,0.6167114743569728,0.6272705789467345,0.6065338816768535,0.5550587558345793,0.5573109870824168,0.3326567864818568,0.5560879730694344,0.635289314606514,0.622297094109536,0.6620154450619774,0.6419709439859578
2026-09,0.5539821194877277,0.6437430351476767,0.5989326688509058,0.5776801607169842,0.5378873603067672,0.5560439366512898,0.31815352654232426,0.5551245528674177,0.6006070352274333,0.5901268014525468,0.6339165298839746,0.5911119491113914
