ym,epoch_building_000,epoch_building_004,epoch_building_005,epoch_building_006,epoch_building_008,epoch_building_010
2020-08,0.07471372568898806,0.07062125247759925,0.061347571749609725,0.05781795496233854,0.11902652035119271,0.08052209179470651
2020-09,0.0880078116287322,0.0935071948214165,0.07507508135507455,0.07119357920618202,0.12990368321383972,0.11999769035851157
2020-10,0.11041881896216696,0.12789122479401122,0.10295411455920953,0.12196762361940444,0.14503706699082924,0.16349132239174818
2020-11,0.14374294030178614,0.14500722598981117,0.1383838805688504,0.12864213753268544,0.14092475543096253,0.17084766439239274
2020-12,,0.1942010918037829,,,,0.22492301774552625
2021-01,0.1932769623869976,0.17566455498499117,0.21715472824622323,0.16842786239736818,0.17979148659935337,0.1743333694766392
2021-02,0.1555527952383367,0.1526171425295265,0.16338823658072152,0.13796588445021435,0.13339420270080296,0.15749465590415812
2021-03,0.1496030106791031,0.14884495003056872,0.15443901712040892,0.14938151282102452,0.13412661440373125,0.1527445650227426
2021-04,0.16135535011236718,0.1569744078333088,0.17948474430892214,0.15811796862194122,0.1496355024105452,0.159123723183267
2021-05,0.17383677531640226,0.17291100709289567,0.19113385655224466,0.1767162010693519,0.17615118625286322,0.18424609970989567
2021-06,0.1778575598587386,0.18576223811161907,0.1987317053505566,0.1791424693954403,0.2283984221885931,0.1930422101643923
2021-07,0.13298002568391892,0.139505671859387,0.14913277065856964,0.14577487398407363,0.17870047928582045,0.17797128932831513
2021-08,0.12627868058524114,0.1518703435451107,0.1564917875456835,0.14707170022371366,0.15554993964616615,0.16754287019127442
2021-09,0.12569115341072304,0.10694038118171247,0.1054463563378107,0.09864114506498069,0.20354061127787848,0.11296514541026471
2021-10,0.10526070360419731,0.11331218241682635,0.14546635530852756,0.1881145728447099,0.20602673431078247,0.12595165825006266
2021-11,0.10060759819442305,0.13376796663022983,0.11993659728567702,0.1451090384792135,0.18135639538396475,0.12537139598752503
2021-12,0.17177701149425284,0.07973857926397737,0.10491830357142863,0.16310245806108703,0.2511653509218701,0.1515721007485406
2022-01,0.09834033784767729,0.06625027159152636,0.06810679012345679,0.12484341827466483,0.08937065010757562,0.13197385381722068
2022-02,0.18275889131111803,,,0.22766687275417463,0.40003431471836426,0.1964813623947978
2022-03,0.13710065056594922,0.1942970776999503,0.18574409704378866,0.2218115666488748,0.22133883964117004,0.1523835231546148
2022-04,0.15938911879668755,0.21061483283371835,0.2038639253426656,0.20035787144362485,0.2268618707980849,0.16120662762795024
2022-05,0.14566433061286557,0.23684165584216807,0.22095283706126143,0.2183314154729696,0.22779541541591217,0.19882973836896964
2022-06,0.15115759787769723,0.24567785804380238,0.24239756059904277,0.23500076805994624,0.22898895945487777,0.20593864206153076
2022-07,0.1522757363005019,0.24488856823431127,0.24738587909354467,0.24673294774226298,0.2246038783729026,0.14419087276666223
2022-08,0.15089052652033602,0.2637679541992236,0.2606979225636011,0.2606599422393945,0.2404104691260017,0.11677660005014148
2022-09,0.14949748145519687,0.257203557914394,0.2627043174137546,0.2543471568512664,0.229789909201419,0.09339441101679738
2022-10,0.1550837760429868,0.24561190066669955,0.24779714888580076,0.2484646567536978,0.22811127929779057,0.17273853419221566
2022-11,0.13457639276119035,0.22207169803593935,0.22259901531916343,0.22688835811575536,0.20441586494331296,0.17644908849969557
2022-12,0.1663759918723915,0.2444781246454913,0.2600788735354158,0.305601689590437,0.2508343498526724,0.23771593961534326
2023-01,0.17337295838191316,0.2480215031041657,0.25504992237489904,0.271514298417316,0.2349581036493091,0.22872284346907337
2023-02,0.1979763239046316,0.27516912423636536,0.27699444584930233,0.29231348353627395,0.24439552557406943,0.2677779144729773
2023-03,0.1997060881026005,0.2846878285379603,0.27587470965639094,0.2868924135662821,0.23486832551870135,0.2603327165972554
2023-04,0.20939310251601015,0.2922728913787737,0.28888621961470484,0.2932188643016041,0.2554240297865655,0.28813520199849585
2023-05,0.2060894317075448,0.29863968827297005,0.2989819961230335,0.2974422948132537,0.25117456178239894,0.2838126535382167
2023-06,0.2609691522617057,0.2781683981194817,0.2752129367358841,0.2728760878897864,0.2430527349228612,0.27217175065362986
2023-07,0.239830706645714,0.24002096704178744,0.23889874899216024,0.24200739101588414,0.21925627361962188,0.2651439131836252
2023-08,0.2484012313918318,0.24991599013874555,0.2525224366562023,0.2439455801428404,0.2238791791742126,0.26383467819920464
2023-09,0.20682410401987142,0.249425409930054,0.24890150789974771,0.24646157358623103,0.2335855780760294,0.2525228316220052
2023-10,0.16516914127845087,0.23446632676462398,0.2359757904036503,0.24585607852320182,0.23123090873006047,0.2328119453099817
2023-11,0.19953009496291038,0.23808986050179928,0.24089378741872947,0.2402253362213636,0.2394495005251102,0.1671689052060682
2023-12,0.20537154618881068,0.24522510278965387,0.24065804899387572,0.25004032509854435,0.2543581549199102,0.1904445377135489
2024-03,0.19657067470978865,0.24759619964945043,0.25079893519673907,0.2571464535768645,0.215949531122082,0.18726488530138607
2024-04,0.1955887852520235,0.23994907775975893,0.24987897689259433,0.2547533403582718,0.2242036447608888,0.19829976720031522
2024-05,0.25245384916611013,0.25631365505266435,0.27927208326900305,0.26794394450298575,0.24584435568566163,0.19242989058414828
2024-06,0.2507787642993529,0.24336448392222382,0.28119638206988834,0.2605367817976038,0.25681908093312505,0.2812937090362093
2024-07,0.22603318886128998,0.244301252313791,0.25257414869709893,0.23818727549467278,0.21793152025602222,0.24437947602163249
2024-08,0.21575327300991878,0.21214506118236773,0.23752971797642938,0.14121871053350507,0.23417699686587778,0.2636325256975038
2024-09,0.19519024349030942,0.1586832702671712,0.24190344037877606,0.15779155446278734,0.21551867159525998,0.19366041330897887
2024-10,0.19874789628428052,0.13821727480465867,0.2516808145918033,0.15599515981735157,0.21608523902850452,0.17485929318434157
2024-11,0.1511076865886011,0.09398353236031255,0.16897087043041176,0.10547248956016084,0.2044254289778131,0.12433217649797644
2024-12,0.25239034450973613,0.1402333239195387,0.16260051901565611,0.15809326922404704,0.28415705946811665,0.16076004912819541
2025-01,0.21521154482064553,0.1284960131280425,0.13265164585797512,0.16816793169530608,0.2551270468828888,0.13470472583360193
2025-02,0.25759399384937737,0.1534387790550828,0.1342993824301373,0.19611786739754636,0.2625216233760864,0.14160659731702435
2025-03,0.2553578057146719,0.1460116942683506,0.15818969704305558,0.15242293984403377,0.23164556509299,0.1480368472654991
2025-04,0.2790885554485394,0.17754105279538715,0.18232496440395915,0.17464498380361415,0.26776793933530163,0.16795088195265206
2025-05,0.2517118720535309,0.19957720035382573,0.19314619165251398,0.19595226632322527,0.24436960032215843,0.1905320511442999
2025-06,0.2511244774505332,0.19683616262265047,0.20175747774175276,0.19498882410334475,0.22644747326899708,0.1999179416926329
2025-07,0.19740582028015755,0.19545234737169723,0.1896969241589899,0.18090176482066903,0.22189078659025685,0.1709651248164463
2025-08,0.1600217569828154,0.17915226915327537,0.16441362256188563,0.15937854115443156,0.20286492346622353,0.14496512660721325
2025-09,0.1330027483482875,0.17276032073648173,0.17513360094694036,0.1639851157163486,0.1492149747368247,0.17949477364707567
2025-10,0.11326365894459375,0.13337301218733108,0.12987764740191782,0.135728004917457,0.1459740802302215,0.14176545511980745
2025-11,0.1215399984388823,0.12646392870712833,0.125887199149126,0.13325069156617106,0.14700808132178922,0.13723489138693573
2025-12,0.13851062758984764,0.12693155591291902,0.13162150715822304,0.15121443678313318,0.16748818837549417,0.15579548387788347
2026-01,0.14647618542707874,0.13026244932068898,0.12922644236734437,0.1446221531288669,0.1539442321194434,0.14700114609075607
2026-02,0.14913308409793688,0.13589879389360032,0.13382162480915372,0.1389679132029817,0.15682882400125697,0.1449053132051144
2026-03,0.15538493688852853,0.1443630612478909,0.14143393546394936,0.1467027444093198,0.17922286503427695,0.1503393937358977
2026-04,0.1927269148882244,0.17788846462561636,0.18006029197330722,0.17897098154002278,0.2089735427158535,0.1820644350053938
2026-05,0.20392906591642596,0.19173945402722486,0.19058087938563464,0.19080218163368853,0.2221103554210392,0.1972683043229111
2026-06,0.17745173450938656,0.17921753157403317,0.1759077144605266,0.1785688670335247,0.2043610980178125,0.18023780756419897
2026-07,0.18618349470269185,0.1742696266810819,0.1778575051893022,0.1754574772665184,0.19578319941192873,0.17218807796998672
2026-08,0.15510137544144242,0.15993958343571343,0.15122097421645816,0.15893515435351058,0.18467049749022146,0.15830144246266253
2026-09,0.15889933762525135,0.15676865284125346,0.15263014598665361,0.15511047964719202,0.17401639625559226,0.1535322064933204
