ym,cand01,cand02,cand03,cand04,cand05,cand06,cand07,cand08,cand09,cand10,cand11,cand12,cand13,cand14,cand15,cand16,cand17,cand18,cand19,cand20,cand21,cand22,cand23,cand24,cand25,cand26,cand27
2022-09,0.13164538490355318,0.09314949459015628,0.09908230987681657,0.11821835037420043,0.14226765662749793,0.13211223890196042,0.04896737127374437,0.17397967275792964,0.08378544427740857,0.21119900281518122,0.19571949991272802,0.1711676441314942,0.11603784025810447,0.09021642101301268,0.10055601149650534,0.068771504756414,0.07487913627721808,0.10130771719356049,0.28836893195250113,0.06279315910766964,0.2109770716510903,0.0901000136861932,0.08417035493039664,0.06477443946464602,0.08082779885472503,0.07773699645353077,0.12170891409795034
2022-10,0.13331497838726614,0.1385818655471472,0.13075685618468497,0.13144209415497699,0.16649825965877607,0.13882532489097524,0.06392443699634537,0.16398080507142518,0.16136211748573787,0.2215232224219603,0.20697168400347105,0.1686043712315189,0.12677084307990172,0.11695179054219063,0.10969604814887393,0.07872593206495626,0.08298689695267769,0.11525635676014513,0.2753861912188541,0.0779772013274336,0.2182277092337433,0.11771519899182895,0.10425120844776467,0.14232553631748604,0.08350315984688983,0.08699047633948746,0.14338742119995126
2022-11,0.12237640889352847,0.11837466707594438,0.10992918309443622,0.11782767743006128,0.13223366719231733,0.12428616130144955,0.06179549730874499,0.1433663520349517,0.13345618512065419,0.1428172684824022,0.14335527364421974,0.13107798642658527,0.11134882267034352,0.108042215795961,0.09501996487178925,0.08222012763844838,0.07417024682525479,0.11176293528816111,0.2271348194960877,0.07800538832042776,0.15045320724514558,0.10799510793121671,0.10228054000888903,0.19677036224183345,0.08842710043363138,0.08420178296999406,0.1182358311166745
2022-12,0.1321703628742809,0.13408121431846337,0.15145051777986673,0.13158716427496714,0.15630753877445064,0.13646423276371838,0.06723001279684093,0.1510195025536762,0.148868470942903,0.17916839646383786,0.19589455500403957,0.14581258514358098,0.12132576371947189,0.1171770961291488,0.10254891719467843,0.09271766999775789,0.08961014345144658,0.12627628022774856,0.22628051574148472,0.08609176368915937,0.1812609572724569,0.1146043095247774,0.11612319983319341,0.1822510751744212,0.09906383334503177,0.09466117103021449,0.1364706771675447
2023-01,0.14431690312543582,0.1553587691919339,0.17578710114934687,0.14676267267501758,0.16529423487101472,0.1572324292636536,0.07914564639815283,0.16950372624411875,0.16284485808576743,0.19012590147994882,0.2168471895313183,0.1652769916852507,0.14116337145479474,0.1317829257781187,0.12173391156980982,0.11070031333077097,0.11078899338884594,0.14506109410344067,0.23794881180154984,0.10118600202802358,0.1865728448647384,0.13045117850319116,0.12624764974383607,0.20056422014816172,0.11664182491329068,0.11888632082958993,0.15734563726768544
2023-02,0.14806447529295633,0.17106757695136054,0.2082532785671768,0.15700060678586242,0.18414355399840598,0.16383205246534815,0.07340732545638687,0.1764788886198821,0.1685810324921656,0.20845979067032958,0.19949836523577597,0.17140828556627452,0.15847702419905813,0.12852683200461296,0.12028495002087038,0.10634134349255969,0.1052738829600483,0.14058498287417337,0.25019122958072704,0.09622184215984514,0.19705527424867691,0.1299613813060001,0.12980828106909842,0.23553844953718664,0.11473424632751447,0.1159967775807516,0.1510910135346582
2023-03,0.15747919586581505,0.16451954377912886,0.17160011095562105,0.1533823520925202,0.16608438292079433,0.1612821364772132,0.08619548590565138,0.18448081844199216,0.1646054793759424,0.1871995670275908,0.18491972712946825,0.17647901510145647,0.14352283809538469,0.14416310353942385,0.12338902018420544,0.11097647336728482,0.10899885480633564,0.1452123786813921,0.27271292569588873,0.10437319505899711,0.19372397916589723,0.14369503800967512,0.14399056884338282,0.18480213395284212,0.11520199185627442,0.1178671526567929,0.1628816114402993
2023-04,0.17020371258477687,0.16710729884221084,0.19274053640460403,0.1724485593151158,0.19187133173843707,0.18511251873081913,0.10883997402403785,0.2118922644751697,0.18014485729951007,0.221758569118927,0.1867401847443548,0.1885907152409314,0.15760645079848634,0.15063785551542735,0.14323758333877673,0.11707077575990517,0.12468796875931557,0.17032118463168894,0.34649073684103054,0.12681897285213883,0.2156270300321378,0.16965232543328307,0.14317153204167973,0.19281913936761697,0.12417763018264052,0.13070914554431334,0.1828009176098334
2023-05,0.16999040218403283,0.176220802025951,0.2057566931277124,0.16584037831501153,0.19374432189020202,0.16855766330049424,0.0783940418472942,0.2618094084902077,0.22601493810581175,0.21278617632760088,0.19060682133002557,0.2232995048319153,0.13081762556160453,0.12939264662362723,0.12089218201348513,0.08329777329361653,0.1062184330637203,0.1568210175102116,0.4973367064089238,0.10231918141592936,0.21402397140851848,0.16328339227881883,0.15002380944542282,0.23153154183800764,0.09499297544337881,0.10565650151246472,0.14873594707835686
2023-06,0.16295051125436616,0.15601426655383432,0.20237224455013658,0.16521109843073933,0.22888514766261214,0.17554389326213987,0.07093826178953182,0.2683962446506638,0.1999216780097416,0.16516051408156107,0.1961160841723207,0.24261475750942973,0.13191006891991983,0.10488048490020135,0.13590186440800972,0.09158448512219344,0.10311990638741778,0.16714983244945572,0.5166116137225931,0.09613557810195433,0.1848741524140227,0.1730491830291205,0.12346887891158703,0.2099501381509035,0.09766464412732961,0.10646971037168382,0.15898138788921923
2023-07,0.15061884093383116,0.0905337304474845,0.19216567718251704,0.15207048455841254,0.21589695661838898,0.15971101002934296,0.0663817104569017,0.22898451045353782,0.1436528329905255,0.10667366256260644,0.16554930670174664,0.21933624611106534,0.1332690119804329,0.09135909191469072,0.11956161713153479,0.08696021588033703,0.09569426134040664,0.20272582659698607,0.37550810509467003,0.08990530166851043,0.15369984386736132,0.15710038876919113,0.11292238226143647,0.21548304024395862,0.1045927185036659,0.10236715656618331,0.13652710304421142
2023-08,0.12091448899387533,0.060746132662448084,0.17693460940089203,0.14027384103452345,0.19470247774343138,0.1363321523218737,0.06812744496382,0.19124312671214702,0.16806469772069244,0.05744208408235249,0.1563978134843373,0.207438649472757,0.1062541769711782,0.0557208605922696,0.08435601766571585,0.05802702780180009,0.06164836592539609,0.2014598483256779,0.3655481371529683,0.05909554938580959,0.11398489303543387,0.14431097784785857,0.09289763055084578,0.20840457515131885,0.08474087933249927,0.06819798963874683,0.07520148663919757
2023-09,0.11661644450079468,0.12115768850008465,0.1923014933891623,0.13822982138790557,0.20431391118097547,0.1260975444047783,0.1362042961641972,0.1789007764114625,0.1762433501487604,0.05342844288331665,0.16199815082338995,0.20961131865862714,0.10218373526158464,0.06040047823451162,0.0823094407792076,0.058389200057653495,0.0726270249143797,0.19936884482373926,0.30488684982762404,0.059488054710545725,0.10777516235085517,0.1368626345244387,0.09463683037306508,0.20375826826225554,0.08046300046448393,0.06744752825006076,0.07519001825483754
2023-10,0.1285311065866878,0.14416311379537133,0.1965468305703521,0.1357122830103721,0.19443629285324504,0.12662574762026266,0.14412780288086605,0.16030544090209498,0.16033974164627715,0.07056095105654092,0.16712241292113533,0.1776662290410509,0.11527151700540775,0.08204452824442394,0.097660029031579,0.08275304410492947,0.09354793881701416,0.1929501885748119,0.27340305762285216,0.0781923128687316,0.10942415573861326,0.12895511226743628,0.11478935730080599,0.16934489426912475,0.09619538533519127,0.08507854316609288,0.10979231662581061
2023-11,0.13524903663839177,0.13827345053164175,0.19347553142412782,0.141150535592279,0.18663040283919968,0.13103539220442695,0.1520515136875545,0.1540702016078178,0.15257722949393612,0.07417013442774933,0.17919544526682332,0.1625860509071887,0.11925270211837048,0.09129152868401469,0.1020449374732365,0.0829937956823933,0.09492240447610911,0.1921791540091991,0.2583952420262888,0.08200351746865794,0.11080172878726322,0.13787453631595745,0.13302980885830762,0.16460133037625713,0.10042572427284538,0.08675092868815404,0.11725407378431478
2023-12,0.1627165716417552,0.14950798424025233,0.20884746075612637,0.15226454948006576,0.19196698471792326,0.13753448066993465,0.15848384511139674,0.15602960692574944,0.15942300183467512,0.1470077545504747,0.19891506612248522,0.16773369827372597,0.12653163411766186,0.09870194109483953,0.1076404279254759,0.08581790813875272,0.12514913667468233,0.19628340820547113,0.2588755092809451,0.09698007605088498,0.11920708679644883,0.1419314381343414,0.135546012142861,0.1882384520014169,0.1038764191340258,0.09161981259344255,0.12523292233870556
2024-01,0.2589543495951411,0.49338843196255433,0.29609879692092245,,0.322927564171346,0.20263202120668397,0.13577411477411477,0.24971720365418892,,0.21490629603080907,0.19084918797017103,,0.22187226320448514,,0.22955187511214786,0.22524912259445495,0.277167325511448,,,0.19276757351530283,,,0.230387222946545,,,0.17143666999796497,
2024-02,0.2209899452501191,0.25494787977254263,0.5024496785555275,0.2526920948938635,0.28586893265025637,0.19544642186875655,0.2250233267581085,0.3175405281271817,0.23944207541672347,0.24124229400119018,0.21753390608273973,0.22177319452858407,0.1895712150138238,0.14405577307341805,0.1880639933083871,0.1726772256654175,0.2335415405978218,0.37064915006079907,0.34266163083911305,0.19196819690265493,0.17545700084829974,0.18123928448132448,0.13718733496043617,0.3196934096386879,0.18876004031178079,0.1415285250700598,0.18801145341823172
2024-03,0.15856586306179002,0.1533572888322643,0.22350232468387177,0.15961297874873204,0.21676834747334467,0.15516287123946362,0.1620026992407972,0.17733449402100934,0.1686073184845991,0.1675000141324377,0.18466431415948367,0.17738547217862977,0.13503487214036738,0.11409726828826813,0.12378518736255363,0.09846763332372445,0.1846087381671604,0.1640864760323343,0.2879837900386705,0.09683070289454272,0.19202224274438842,0.16010711654945306,0.14271907575119885,0.18185853955725978,0.11923523737841202,0.10714692083029087,0.14566872129209482
2024-04,0.17301447104252854,0.18606459168795814,0.2510319367262074,0.18846013011580307,0.24210989551342055,0.18257680833845336,0.17903792052774684,0.1989837250603205,0.20846115982413066,0.21567575732908223,0.20311552154628693,0.21836375471490316,0.15841414108085902,0.13443407790812273,0.16049529673902785,0.1070264989109894,0.21061802593552012,0.21620978528479223,0.32189131245211766,0.11938030235988212,0.22845086560912625,0.1891212575036924,0.17387248432072958,0.21298427975172876,0.12774485609474134,0.11963434964013761,0.15757684469479652
2024-05,0.16975518467730472,0.17437304317633828,0.31932182330841796,0.17881024464060213,0.2574806587518221,0.1623568909317126,0.19257586514863073,0.22895137068722682,0.20962521580146953,0.22311622166446188,0.20986003424034344,0.2166643704743812,0.1317432257340091,0.11330334290089669,0.1423014534660076,0.08632169405208039,0.22059731065800212,0.19953303995898103,0.4036849934788953,0.09401913152193961,0.25141109403666906,0.18857425654159388,0.1551309957091201,0.2278697983951702,0.10498699461944519,0.1030051030909912,0.17757661989951162
2024-06,0.17081574130036664,0.14872976393245865,0.3271809826429262,0.17450838631917276,0.25305547716763976,0.16443050027062103,0.1990828680023553,0.2380756193328186,0.2194330217657046,0.2190669113274312,0.23807467922888656,0.22531717587621472,0.13042607030919812,0.10056191276565776,0.14280171054064053,0.08290463117773302,0.20815236540869284,0.1714283806164831,0.4355459377622127,0.09542717897308256,0.25315654882838984,0.19030926487526595,0.16109885649695183,0.23003653344422362,0.10012451254615166,0.10170092138659971,0.19543603609242188
2024-07,0.1641638052424497,0.08261664926834879,0.3131611761295819,0.16360598210936683,0.21951371165949293,0.168225496629621,0.1988382272409287,0.21607977962039837,0.20129814196874724,0.18243049763140312,0.21171800818005027,0.22263142782412393,0.1299686516886845,0.18371847530965293,0.1473770336984052,0.0857699991191826,0.21227110336055974,0.14277549042323137,0.37419650790284964,0.09011826730733785,0.24228555329811746,0.17471885930322364,0.1686110170537785,0.200942946757227,0.09075718305752482,0.0912001719342165,0.11615964446530715
2024-08,0.1557086810663144,0.07878620060889938,0.2976999446520535,0.1551635304742976,0.18704166769039016,0.16185550136899737,0.1759661282245366,0.18770696698388598,0.18539191260800586,0.13542799443747192,0.16468830171115056,0.19640606219542428,0.10674656802232908,0.18568195106464278,0.14833399685007348,0.06100941305531535,0.18281840159780596,0.12245558837915742,0.33412085795848406,0.08242697294432152,0.21694749596739463,0.15852726154179705,0.14709364872947142,0.2309095331823991,0.08238171221660551,0.07190637599527139,0.15628793268311353
