ym,epoch_building_000,epoch_building_001,epoch_building_006
2018-02,0.8068947433774835,0.6966941953810054,0.4416058095886139
2018-03,0.6914484290202799,,0.7627806519188874
2018-05,0.09689633567515482,0.09757341063647865,0.09168185478154858
2018-06,0.07217236842105265,0.07063275333677031,0.07100861472597884
2018-07,0.06359105315430844,0.060814666036546915,0.06354019874684584
2018-08,0.13387223001081192,0.10132320634536493,0.14273176811695665
2018-09,0.053436250157758505,0.039716490399106144,0.052019609594284255
2018-10,0.037189040127423564,0.0676642407906559,0.07002282328258344
2019-02,,,0.30245066731947917
2019-05,0.1149511004854547,0.08845555262425228,0.08846385632914369
2019-06,0.08287709324340906,0.09265836483931944,0.12025978940712656
2019-07,0.06420262194157514,0.06482696912413355,0.09948315840455665
2019-08,0.07736228054166518,0.0715246090393538,0.09950169191248119
2019-09,0.04731225019178005,0.04985049979950734,0.06353824388307674
2019-10,0.08294349016315661,0.08711771638884114,0.07763054350599641
2020-03,0.8871617357001973,,
2020-04,0.9215351830964733,0.9177432509960545,
2020-06,0.0917441571922484,0.09500879303431284,0.11446981656318221
2020-07,0.08794818685058053,0.07775552500429622,0.11692007395746029
2020-08,0.06392407624754698,0.06386081800996735,0.07919701296804915
2020-09,0.04562114254961411,0.052725204788909893,0.058847363272943765
2020-10,0.06364483337591711,0.05736809016440395,0.08134905932755891
2021-02,,,0.36873939350110885
2021-03,0.4378020722563055,0.5009798601814665,0.46895144418423107
2021-04,,0.4543045771144279,
2021-05,0.0927966389913771,0.09755336684424584,0.09610951911350792
2021-06,0.08410335924857955,0.0914885146359626,0.11256614499163621
2021-07,0.057462355367376025,0.05985901357621584,0.09275027359587198
2021-08,0.0547391003881204,0.055514515667067624,0.07396772419267954
2021-09,0.046577952573882794,0.04815152231196654,0.0635047787133906
2022-02,,,0.7687910347906233
2022-05,0.09957160942195617,0.09501658646961104,0.11546990587167927
2022-06,0.08825840298816177,0.0847141404594145,0.10192257378582975
2022-07,0.06554764998600825,0.06278491149682075,0.09196586714297864
2022-08,0.07097540119964477,0.06792926906112155,0.06826996966346288
2022-09,0.06908581839860817,0.06419958182963853,0.10274677663060675
2022-10,0.057439580976019304,0.06692740734375893,0.0934978438377137
2023-02,,,0.9573907226871424
2023-04,0.13246551254369732,0.1477773354733296,
2023-05,0.1702349971408062,0.16661193790456547,0.15039135975730772
2023-06,0.18995405339836033,0.1517910265223119,0.20767314325276937
2023-07,0.19617718849995747,0.18727458899008986,0.2131019080831277
2023-08,0.15395465440255024,0.15703104485306746,0.14673325253040742
2023-09,0.11582626929955842,0.13045926562410493,0.1130827988999461
2023-10,0.20796370283851037,0.20343234805522134,0.21238885897458304
2023-11,,,0.4913118964588472
2024-02,,,0.9486311346431913
2024-05,0.1471727804747479,0.1420325084493326,0.1312846984775027
2024-06,0.2261379615773017,0.20078928510053268,0.21089036318788812
2024-07,0.2015430910926987,0.17986282293635789,0.17824317427915284
2024-08,0.2100850336411529,0.176973901586756,0.18424109891979243
2024-09,0.12522755532844224,0.12708598270034938,0.103356343738482
2024-10,0.09601982455499994,0.10174498124082226,0.08217338323268407
2025-05,0.17666324212926432,0.17756913845448813,0.16230548042301046
2025-06,0.15464086761324236,0.1544456450134616,0.13662516231464944
2025-07,0.21186480879901703,0.19403011972274725,0.19265466814096566
2025-08,0.18759146135221622,0.11839508793034308,0.1385521193048113
2025-09,0.15851474735676663,0.10971943776135643,0.11800257579857079
2025-10,0.13320844496356052,0.12506971701896086,0.09938728984151288
2026-02,,,0.8374181834935219
2026-04,0.333929017775669,0.1792676662656813,0.11187684216495138
2026-05,0.31887808823350516,0.1697904866242767,0.11047222931019818
2026-06,0.2656258580623183,0.13869968780431913,0.09589614981145986
2026-07,0.23923194274673712,0.15537783410666203,0.12084129454792884
2026-08,0.1554489688652042,0.10040186744572377,0.08236991012446487
2026-09,0.13620268885887754,0.0753395156670676,0.07328787672592213
