ym,epoch_building_000,epoch_building_002,epoch_building_004,epoch_building_006,epoch_building_007,epoch_building_009,epoch_building_011,epoch_building_013,epoch_building_015,epoch_building_020,epoch_building_022,epoch_building_025,epoch_building_027,epoch_building_029
2019-07,0.0853759566696688,0.08265006041648393,0.08791989186470513,0.08092660042475727,0.08947020083899469,0.0861383606557377,0.09631561643136255,0.11063646679234332,0.06760440060949349,0.07431495554256529,0.05841176903673541,0.053601825171910436,0.04079729048297532,0.04034303793626709
2019-08,0.05336230545110318,,,0.0438200166868932,0.08109724955277278,0.10625490543735225,0.10881926457612164,,0.07296283156886117,0.08039234532197023,0.05572846212253956,0.05114084820756704,0.06684101508675024,0.06028631768873883
2019-09,0.04556763584509158,0.04414382290174525,0.045695549666676445,0.03690554523159385,0.06421972080606177,0.07075097506490373,0.07941267323748383,0.06708276235015466,0.04897127927390772,0.04976968690069635,0.0350061201643206,0.033217016825693044,0.038463207502917054,0.037814768335862434
2019-10,0.05760389772840992,0.056765198156322756,0.058528625808907504,0.04388608414239483,0.08450598965782197,0.08798108645776731,0.07702426319438167,0.0837347061098221,0.05033241578058232,0.05145678860412885,0.03657675466775692,0.035015603648075135,0.03690406984584893,0.03552985483055135
2019-11,0.11153328379865907,0.11019620106995645,0.12069976037792934,0.05242927728054206,0.08118245952024405,0.08530772323854374,0.07084884046176573,0.08199066215922268,0.05975069230514424,0.07159557271636467,0.04845824304460407,0.0444518029678235,0.04472120207332872,0.04332164693980781
2019-12,0.0903461658160713,0.08594087662369301,0.09342653655822669,0.04959065217940939,0.09740032145771922,0.09665061764173151,0.08170067456370379,0.09200948375870065,0.07505822153764614,0.12894524389191053,0.1104728899888805,0.06499390063593288,0.054196480556787975,0.05353714930007722
2020-01,0.2688294337004597,0.2656846764016586,0.21144536208051645,,0.33101508651690137,,,0.20301671691420972,0.17041623908960338,0.2161474437469323,0.11054319086039427,0.08932145968503458,0.13153452963567147,0.09263892766818414
2020-02,0.06680574101871316,0.06693189698015026,0.07420179789757256,0.05068081892192557,0.06498973017235099,0.06377489766346675,0.06647899207282155,0.07103376111755601,0.06696211037132731,0.08395806848598593,0.06175350446819698,0.04652026808736918,0.05633968348900886,0.0510542185128983
2020-03,0.12604875323422274,0.10370060903713667,0.11396316554908106,0.07222099514563105,0.09638436280470923,0.0857497071786512,0.08445035355818793,0.10309413179325988,0.0757045910762198,0.11567358918061223,0.07042728617876678,0.05357065587093279,0.06720988642427013,0.06140016388467375
2020-04,0.20542995834540867,0.23234959273351063,0.22870817263920443,0.16168337808152305,0.1679878536128916,0.16643350213328068,0.14706255116496386,0.16117158255993813,0.14039406737553417,0.22137870925914405,0.16464680924799474,0.17774579585102945,0.1306776999888593,0.1096780606980274
2020-05,0.13075470729510663,0.12481151226357179,0.13240361043600474,0.0919441495831398,0.10149690432963038,0.12446391779539696,0.12967601647341165,0.10668977612505637,0.08831222514152562,0.05031341106974739,0.055463761365185,0.04812502583551551,0.08273534284413506,0.0705270528369802
2020-06,0.16669162213549502,0.17000859668099122,0.18111262725347224,0.05917074863470873,0.08714219316989998,0.09367699027953875,0.10035755252132512,0.08445557690448569,0.04513685117095632,0.04039843091406948,0.037936833907676736,0.03780017357453173,0.03577673720440698,0.03289984016186145
2020-07,0.07857452967076957,0.06951198292747099,0.06602005212146056,0.044985344609627824,0.05556955619493093,0.05536488136207208,0.066109530096151,0.05903366988109044,0.04439373447282124,0.055326995969602805,0.04064871989564474,0.03882800268890025,0.039853042737284336,0.036833118866970195
2020-08,0.0323107675372761,0.03193446224456982,0.03151124027602901,0.037774429864482206,0.05334350445038953,0.05339626637686411,0.06733105344063665,0.05227378250676719,0.04425820331908972,0.10676965890471747,0.04168995495660455,0.11175381786091662,0.250955880763422,0.03988032776934753
2020-09,0.04775788351846292,0.05697658763800783,0.058160566308453635,0.043556410548139156,0.0601865094588304,0.06321153082171102,0.06881894233957261,0.06179724931119489,0.05255225496041606,0.05515512721902593,0.03933930163736541,0.038768911095726846,0.051801004122030855,0.044352174001011636
2020-10,0.08431705193635546,0.08509031095000047,0.08786690628873725,0.049314930976941736,0.05899928659162418,0.0648086107589205,0.06050733761340693,0.06737368794711909,0.04939566067110537,0.053005450266129295,0.038343167260479365,0.038437356650513205,0.043395140342544776,0.040066102175012656
2020-11,0.11173531071750226,0.1124334366260317,0.11561463207519539,0.05664036837580905,0.05407932686105929,0.06295136146833305,0.06114041956777283,0.07153881054234339,0.044062312431680434,0.0578495277359013,0.042447899752740305,0.04358173253468983,0.04291654441297704,0.0402174193222054
2020-12,0.08919314119883921,0.09754955126143768,0.10218474227206618,0.07088394897855985,,,,0.09828196151358344,0.0662738308070994,0.09812442236101279,0.061109424099059645,0.06093202901604309,0.06933095393058804,0.07737381401098345
2021-01,0.09815398879215455,0.09918603599653093,0.10422819975988995,0.07747278961872978,0.0815321395521007,0.08638407625430174,0.07152493836091271,0.08785849858613685,0.05903853638742588,0.10452403111507658,0.06512868674921639,0.059145587895935575,0.0731030402176526,0.07302932422862927
2021-03,0.09552806464525168,0.09833136346361858,0.10522492801577306,0.07960080084445792,0.08759966292575952,0.08727486415504437,0.07669505199385121,0.09828993408014308,0.0679937021762894,0.12008543570337099,0.074726084924946,0.06542282705756054,0.0753062361108668,0.0728254339908953
2021-04,0.12361489842890025,0.11992588700168583,0.13132664441255992,0.08613306659587376,0.09461478583727341,0.09330238060737794,0.08954823612743773,0.10577267195959004,0.08136583523800058,0.10952825585330582,0.07929774789245181,0.06651875307267055,0.08236749797944809,0.07444856297420338
2021-05,0.24068201941358963,0.23342929614796196,0.2737614759693424,,0.08883005964110528,0.08852214424018605,0.11567158881508798,0.09708886643018978,0.06910966411606877,,,,,
2021-06,0.10880782247573309,0.07655654398222586,0.07859889607917779,0.06934735285194173,0.06388154897111036,0.06786260097808372,0.08643394580582939,0.06515882395591646,0.051562165026996586,0.05932051195274283,0.05689039238016356,0.055363897500727434,0.07891892531207817,0.07694314753742651
2021-07,0.043153576503552483,0.03811690881983218,0.03594566776961143,0.06160954502932847,0.07966301942243091,0.07845842782104698,0.07664098200560628,0.06904062317153539,0.06042522276325816,0.11599173922407166,0.06727425336726335,0.04973009461316961,0.12627137955394085,0.05951295599393024
2021-08,0.037047081957370165,0.03624865086093491,0.039660372073048136,0.043509987303131,0.0647398252373822,0.060198462838857714,0.07224777204292163,0.058723791288749994,0.0500757113518169,0.042233066612646086,0.04242601780426989,0.044173675867120184,0.045127403589626296,0.037938450177035954
2021-09,0.04818516979002847,0.04755225596477543,0.04711391209853667,0.03827538936084143,0.04534345088867578,0.04991935398176657,0.06185082858606868,0.0497849360136311,0.03895133740766504,0.0348749810063875,0.03205339050826484,0.032694191774774506,0.03323723137903331,0.034254422703219614
2021-10,0.056121921344941476,0.055746392064002497,0.056603198539818246,0.03522875707928803,0.05584739762982407,0.05871671043893012,0.07453490791813602,0.05766934968339133,0.044276276127066146,0.03835569126952382,0.028984239141015878,0.030084165588096606,0.033234764610341985,0.028848140617096625
2021-11,0.11182341138797157,0.10753541380419213,0.11554262393487744,0.05815260416666666,0.05358548337343454,0.06024019440922537,0.058597004551345824,0.055963191826179384,0.03942151445890887,0.1045671435457239,0.055555020150692164,0.04143757838445255,0.04717077521152527,0.044844779969651014
2021-12,0.07679947863504452,0.07395613958156713,0.08713893785443083,0.03946452391788025,0.04421692494068952,0.0491471273320051,0.048394446755282323,0.04726851556457852,0.029508567690218302,0.06660874380826387,0.037507829079298304,0.032485167905768095,0.03311307557447507,0.029140754678806297
2022-01,0.08705029320524373,0.08623349899143451,0.09668164914643788,0.05680735613875403,0.19056616827952522,0.19566219272148924,0.06095314645688277,0.19317729728586622,0.16000332412510293,0.08500770082761588,0.05658124476763432,0.05073125645887889,0.055128585082118084,0.12943237924772855
2022-02,0.09502206444511162,0.0913584090975531,0.10080950094189534,0.06903303119943366,0.08096917649566186,0.07859334721970658,0.07136039846881881,0.0745774718435808,0.059331420384908386,0.08327576736506372,0.06351498841578566,0.058984104385516066,0.05904888681712371,0.05991868588770868
2022-03,0.12136952716901829,0.12145339263740224,0.12067216186934503,0.08582291793082525,0.09886991665120813,0.09236162906481582,0.08926993605608244,0.08886667754253676,0.07871571467454387,0.1084680060302126,0.07548852773397194,0.07114989615627727,0.0725893483907661,0.07297290338897323
2022-04,0.1607507615330733,0.16097622513910398,0.17518521468380616,0.06459316267012312,0.09659158267853446,0.0907001201473163,0.09791724929921332,0.09995020603731633,0.08314984265792176,0.10940202442851425,0.06961186116465158,0.05771495650603499,0.06872671462998468,0.06973722508851798
2022-05,0.15619071149804867,0.16876342269126196,0.1830756454178989,0.07702981391585761,0.1146492739723722,0.10973893497554787,0.12093734997136579,0.16633243667826758,0.1174538639901951,0.09163536891531221,0.05665930477680091,0.048685846150759035,0.05924214732595703,0.06443408893461362
2022-06,0.12525414006092495,0.11621514560031668,0.1376815200625297,0.049283271389563114,0.10655162434991149,0.09442041417617573,0.11913694426861995,0.15450246761407577,0.11244784027294714,0.05031176917002533,0.03450437474446589,0.03360418485185964,0.03885357174268674,0.0334276560445119
2022-07,0.09034401902684816,0.08149800138373234,0.07862915678408636,0.058443951001213586,0.18999358156804028,0.1948342305137958,0.1808129035134775,0.18345781544492185,0.18447446917751503,0.06282677086217685,0.04667398078383274,0.042857779249315206,0.04722230704732415,0.04204904754678809
2022-08,0.03187806046046264,0.028093715223979507,0.027110322782153765,0.037140676830501616,0.14159908776829933,0.16344584012558108,0.17805111065896334,0.24441870287122974,0.21468700520056994,0.05509713143307085,0.05100761203027035,0.034939197744534405,0.04828204885951101,0.0340522073849267
2022-09,0.06182894225958172,0.06123034758967465,0.06019517534869646,0.047349421647451456,0.09982387534422518,0.12764038549779633,0.1151985080025319,0.19080834632395594,0.13283547070124885,0.048350292793485725,0.037685475682884564,0.043596089054771296,0.04099232117832619,0.040261413252402636
2022-10,0.11540972080456323,0.11515474269399056,0.12068654749006863,0.04240916451759709,0.1421354957122587,0.19647519350359238,0.17259153148265372,0.44006330813756744,0.186886932326344,0.04035500876842139,0.03596950041858926,0.03699330082573317,0.04008793382469347,0.03434255993930199
2022-11,0.1290018823176224,0.1307616803578215,0.12859462534039998,0.08121688328987525,0.11540280736291292,0.1443842995270773,0.12487853050501665,0.5486719475058003,0.1664980162303561,0.04537548431426843,0.041244273114888146,0.04347216737400798,0.045598861604132554,0.04408191856348004
2022-12,0.11486757129990997,0.1205528312918408,0.12325625115906802,0.06231378944174757,0.07647102563671139,0.12677951035440432,0.09030073424360255,0.521877978779969,0.09567854847792244,0.05019849449794377,0.04048923398165996,0.039988418665783766,0.042948346203685754,0.04253186140617099
2023-01,0.1101002453150925,0.07698347414271937,0.07961308795252454,,0.07871152165744062,0.12622919640161812,0.11861756216656123,0.5149529135247489,0.11799174865017062,,,,,
2023-02,0.10410247273091167,0.10453736174856998,0.10875844924013937,0.06924648816747574,0.09544869629106169,0.13296194711103063,0.12653006420110327,0.5402689777890565,0.09320417370565441,0.06238323847029506,0.04874514898857152,0.05146576417943393,0.051653116792624756,0.05754680627212952
2023-03,0.1148324677274092,0.11071788522816967,0.12095487150205458,0.07701136288936081,0.1271379015025323,0.1540932101672402,0.18372130934080844,0.5601747507422958,0.12248441733744087,0.07516564829913137,0.05764285307517088,0.059560053778005204,0.06142178373117084,0.0724349241274659
2023-04,0.14073846592614836,0.13187370177643945,0.14011165022010091,0.08190448017799351,0.17567099086366172,0.19868662742256826,0.5006135847123009,0.5696590906212637,0.1670115472523105,0.10894917033299488,0.059271920448571935,0.0783898258234757,0.07090592915735835,0.0940984896307537
2023-05,0.13998688431902337,0.15011100554467402,0.1560250749123988,0.06871551312196603,0.17250482741417555,0.17714657933042213,0.6060876224492875,0.5892577066305555,0.17592456358276198,0.12292814621171752,0.08024440439797782,0.07923702856454864,0.047212559001330985,0.07529020182094084
2023-06,0.16680395276693694,0.14081716705157815,0.15765443755612532,0.07099962398280013,0.19719639369822606,0.2620411266074986,0.6177534364167953,0.5698642733710362,0.22846840239822455,0.12690461598416558,0.08616176211475188,0.10920584384312074,0.18967295936017622,0.17247261310930243
2023-07,0.10218900930651453,0.0694658233509024,0.06592826638127633,0.0512708345974919,0.1588553833728738,0.2232480711332388,0.5314075534255666,0.5691508511065094,0.20891669813508232,0.1658434872678419,0.21037243687089935,0.16369332590875801,0.21221562707054342,0.2197038022255944
2023-08,0.15036814612235977,0.06801308845168141,0.04708372668443092,0.08300653759607604,0.15836043331706862,0.21250316126305635,0.41524048165898064,0.54874992117916,0.20845757395077685,0.15239897137700115,0.19810217131008717,0.18175930931382867,0.1790857933590153,0.2006205582750044
2023-09,0.03635184929450617,0.038828004989232195,0.03899176598049836,0.03861125227548543,0.1640598808742618,0.23902525146410677,0.4672306441209273,0.5202032887422661,0.2092764997184406,0.15268527417981928,0.1842807609563305,0.3098257753162969,0.2403272634523034,0.2338492685887709
2023-10,0.10083396941080011,0.09528979332467861,0.10250827206531585,0.04061648715614886,0.1421462711512685,0.18107824427941785,0.4198172728094768,0.47538019564481815,0.17260674252211072,0.1307011568162939,0.1578394126121917,0.19704640760918646,0.16513492908113303,0.19507515022761762
2023-11,0.14024339237466232,0.13511945020999597,0.13027458886240528,0.06320579300667475,0.18939422094347122,0.15319248505705493,0.3520901021792207,0.4216161334469255,0.14778024445990268,0.11294179716744086,0.14193815538422602,0.16754329932075163,0.32851681530604465,0.17283968740515937
2023-12,0.11115079455618936,0.11064380292532716,0.11265232350443619,0.04973908525485436,0.13434041212500009,0.19802751787165349,0.3559027289990054,0.4169047799448954,0.11072215894714973,0.10359454137207542,0.10452183527052546,0.14828873443211815,0.6031610025388893,0.18279170949258777
2024-01,,,,,,,0.44466416666666664,,,,,,0.7362108328590403,
2024-02,0.1131046372460723,0.10643773399206795,0.10384958663972753,0.059915726132686094,0.14935018984963475,0.42906343657549983,0.43159116405943887,0.4693785261987624,0.10214454768293088,0.084657193694941,0.13112958160543586,0.15486163400856845,0.5635122347505376,0.15092871219018728
2024-03,0.11459699139397583,0.10383400571033219,0.10010556743091953,0.07228101865898057,0.5619661389015081,0.5759838030550022,0.508664972722067,0.5165203227716549,0.1429271903673523,0.11975373862925472,0.1439348056967078,0.20317617012310762,0.5639724826587389,0.1773644430955994
2024-04,0.10777782047433204,0.09815941279075432,0.09740000976057311,0.07004610765574434,0.6030333002428507,0.6087783336352109,0.5563469162371523,0.5483441560324827,0.2872450743648349,0.11279789660441598,0.16408139224733767,0.2011213035146335,0.5763357045271977,0.18809963277693492
2024-05,0.12708983488441913,0.09687613992762363,0.11112083979971304,0.060569803044093824,0.6043192390310657,0.579330641791946,0.5848551882328126,0.5613102761458564,0.5274594852429694,0.15394595370683734,0.17704117166053376,0.21158653743892292,0.5887035949034569,0.33333610116337903
2024-06,0.14044986590613445,0.13033252063417816,0.1389964276302304,0.055582694301173144,0.6157426727014736,0.6084757519772985,0.5705275690990752,0.5598325986078887,0.5864162774520522,0.3022005599483124,0.24467191168740132,0.4958991110576007,0.5925370150163882,0.5800815295902885
2024-07,0.10636229360552389,0.10671934691729763,0.12275603154617243,0.04312814143406148,0.5878380635898126,0.5953576598442314,0.5658709744702662,0.5661315418358466,0.4961598198019145,0.2547941133638947,0.26009194800838564,0.5044310256950505,0.49917292535195523,0.6060908234699043
2024-08,0.08025125387771449,0.0773546398885218,0.08283397460298868,0.05979831494417127,,,0.1120059492175967,0.4872527928584674,,,,,0.5657086708334499,0.6989853855152063
2024-09,0.13406960872610835,0.13942200719151054,0.1557072735791045,0.045533672127831715,0.4416795040914416,0.46222241139890147,0.44674145341652405,0.4635920847834492,0.41386959985425187,0.2277073952148005,0.25148001382318014,0.5485832034032648,0.4280223363647555,0.5199612301466873
2024-10,0.180796889822876,0.14318822658130403,0.19420345133866254,0.04750706917475729,0.41728471556206154,0.42939374509448763,0.40223976308888715,0.43828637374323254,0.4055023816621948,0.21415500312791624,0.2149255913790082,0.5643288695582381,0.46506821169530926,0.5389319190692969
2024-12,,,0.13418485153596876,0.08678589246016119,0.4369309463317237,0.4190549815854616,0.36472520420773447,0.4224788144093191,0.399880497035344,0.16037557404957486,0.14381165965773024,0.4545394149635295,0.49713964097873276,0.5829439934243805
2025-01,0.18864380114731585,0.1478968234654004,0.15768874453678983,,,0.4560273965812971,0.39298431160508673,0.4018636701716867,0.4059241528371261,0.16795201633486478,0.15681294464396978,0.33289233537436896,0.4416282724561145,0.6383649027001259
2025-02,,,,0.20241120114151756,,,,,,,,,,
2025-03,0.20923245521865308,0.1469592476198829,0.17802505039063526,0.104614237572644,0.49290612903044884,0.49120963019984304,0.44800003255267207,0.47920858287412993,0.45173998062208104,0.3257399979390473,0.281075227790433,0.4561428438130209,0.4942717022287112,0.5183148932726355
2025-04,0.2727455228660063,0.1759473723701777,0.2292361990376075,0.11486542589502423,0.4941659369934772,0.5004350914689365,0.48224658046236885,0.4939201771558388,0.4732928931067608,0.4929804448820108,0.47476983723692157,0.468749931272512,0.5029398365325206,0.49695169195751154
2025-06,0.518625940158111,0.2151668294013896,0.19971573111573115,0.1210096739735032,0.5244514618702292,0.5393476417315703,0.5223291069114149,0.5239974290651586,0.5098407963165392,0.5559098134531173,0.6424775811919867,0.5034519589842379,0.5264795778369518,0.5311577066262015
2025-07,0.6027513989792854,0.23370562068192668,0.1934984656379022,0.14434983818770225,0.553824969293154,0.5670729131196041,0.5473342821834408,0.5263631634280743,0.5143247275497699,0.5520312575851323,0.6568832223585073,0.5075254743199991,0.5328410942438155,0.541397772382398
2025-08,0.5245460912638849,0.23946130421648595,0.19561064488106747,0.22459169068567958,0.4696349202743706,0.4850475572058204,0.46422315700635985,0.478676419905259,0.4514975852131572,0.47625024972053853,0.5846007476198822,0.4307258917015321,0.468011573349282,0.47377484167931233
2025-09,0.44474874211948373,0.23930217986571967,0.21056638458610288,0.23576893203883492,0.4295296384163682,0.44056178470083907,0.4375126328480579,0.46033412002126844,0.42068429477624314,0.4286500861458941,0.538447565250138,0.38897452016173556,0.450536363583059,0.45930116337885696
2025-10,0.4205001175823077,0.2649244358488876,0.15893094492108573,0.16299314446804206,0.42207705315228894,0.42976762422266523,0.40951780992856524,0.4376250435034802,0.4095483669548512,0.4194280266436945,0.5360496140217672,0.3839795437899449,0.45493465936076255,0.4666434314618112
2025-11,0.37609331832282605,0.3587642032332565,0.1335547753604092,0.13361069730987052,0.4192916712937258,0.4111202831612631,0.37708315097808753,0.42274898612722334,0.3941910762198151,0.41711219784840375,0.5401879451161344,0.37952593484433467,0.4572414372577643,0.48502072432979276
2026-01,0.25671057071310566,0.29291910531320925,0.3230235342090323,0.2184860588592233,0.47336381426367913,0.41872262271327654,0.5005572430289832,0.526534571838515,0.3952660571731425,0.41232346142407367,0.5419387793742577,0.3679039651245622,0.522148181900014,0.4921788123419326
2026-02,0.4127532292604827,0.4657324947833663,0.5582090822133078,0.16332174460428325,0.3281724437593198,0.44016757883843904,0.36616300022408566,0.4645800971577728,0.4546030057155076,0.43500004820067867,0.5544371113447424,0.4085816243850171,0.4727456656758787,0.47465860596863946
2026-03,0.4655722215550888,0.49936011537599484,0.5821062755345405,0.18353763680715898,0.48490683739112406,0.4838567264384473,0.4759265026976523,0.5078299007878961,0.45273704826261235,0.4810298942245953,0.5899112167318888,0.4241875417632364,0.5185079068850404,0.4951373899848257
2026-04,0.49068866706694697,0.5021393028717319,0.5787081778962059,0.32149102068163427,0.48128498309020257,0.4867368058322768,0.4847676384242097,0.5050572088892109,0.4564698640233198,0.45891709865667185,0.48993560526971014,0.42813170795332556,0.49754634910024814,0.48774823773394044
2026-05,0.5323775257680379,0.5255950931095972,0.5998424955833408,0.5430694237965211,0.5062151223506585,0.521208138924108,0.524723952135516,0.5244350764936192,0.49121627165523873,0.5128824057266512,0.5928173918968908,0.4579721598491005,0.5144567679290749,0.5020035832068793
2026-06,0.5571934093865709,0.54094306038725,0.6195823431231882,0.6528416350627022,0.5244967335767444,0.5418770210710623,0.33468773520297745,0.5477932660237816,0.5095450064593062,0.5932514742198483,0.6805847453441005,0.5279238268669297,0.5857637586706301,0.577072780475468
2026-07,0.6097353576978993,0.6014651286640816,0.6750746094285323,0.40220057898462774,0.42465280322274385,0.44472053707927645,0.48921940774980543,0.5666292935518172,0.5128854251548578,0.5705166641028009,0.6790563893269477,0.5144196119154404,0.5754239488234915,0.5504965988872028
2026-08,0.4558989197816004,0.45260737081104285,0.5118742789376591,0.5573414593446602,0.46939917414006826,0.4833548578156133,0.4865645914338248,0.4747967589907193,0.45604975073702336,0.4381316411818396,0.5337871468761558,0.40733671402341765,0.4950377089599931,0.4832711846854856
