ym,epoch_building_000,epoch_building_001,epoch_building_002,epoch_building_003,epoch_building_005
2018-01,,0.15978981337480563,,0.12504678281604553,
2018-03,0.10967554938907036,0.06934819710246871,0.08371879791204975,0.11097495139670521,0.07786370425138633
2018-04,0.10485788340370089,0.07076242636499512,0.07571684987598518,0.11408711367080336,0.07766173703019105
2018-05,0.1367435975473303,0.06321854380977503,0.092080445768574,0.14876658578298801,0.09303084756438973
2018-06,0.09370042195666553,0.05146773028340319,0.0640250964967639,0.09342903818574258,0.06265723967960565
2018-07,0.16727633730728422,,0.12280934398212057,0.13616172155550027,0.1227033868558006
2018-08,0.048819700772399555,0.049717723689223614,0.047218687350485074,0.04381305321268997,0.03547843746149106
2018-09,0.03463884288889881,0.05243691299236912,0.03621252085259598,0.03816825364341991,0.029279020579174378
2018-10,0.060002649102129935,0.02796324624131767,0.0488968076571222,0.06037269298796971,0.04071587258163894
2018-11,0.08856201793253668,0.05278112355050161,0.05814539873098807,0.08521354850340825,0.05756154479359215
2018-12,0.16343474399527164,0.05239817415009788,0.06565331355142796,0.1249133947644384,0.06227802532575499
2019-01,0.06683237106327113,0.026876422155688615,0.04764753838335618,0.06598421793766109,0.04562199433148491
2019-02,0.09131725232131,0.07365991530765273,0.08188862799152952,0.09103382145139541,0.08545007408694705
2019-03,0.08835052191340063,0.09381779036370559,0.06882696650375959,0.08595424907300483,0.07254732643253238
2019-05,0.19927089568196843,0.2249889076131023,0.07612201048233216,0.14918027656371033,0.07657091756007395
2019-06,0.1568123558459772,0.17612104862108385,0.05296300786161217,0.10346318184697387,0.05881902304374614
2019-07,0.20670993585215452,0.19161393036215338,0.07517179355990684,0.14589867418982322,0.06627867160182536
2019-08,0.12177256660052604,0.15666028431873932,0.09263966453207834,0.08884656549174394,0.04276152359827478
2019-09,0.13616309955392436,0.17483388870978778,0.051091983797349486,0.0920253056282372,0.04240688330252618
2019-10,0.13614313182851212,0.18986839189941673,0.056414032512927405,0.10126546608001628,0.05734557510782502
2019-11,0.10246996399568345,0.16674202104275954,0.07546227062144402,0.08572654227146703,0.061598730499075785
2019-12,0.09646357248355188,0.12443937018258545,0.08758800504865191,0.091470729366135,0.07102093357979054
2020-01,,0.357872975586882,0.17938414129261146,0.14932347493989487,0.10316343528415704
2020-02,0.09022842252358437,0.13053194318259526,0.0694674782668252,0.07953991901887124,0.06260556253850898
2020-03,0.12756922401855758,0.1474409037958873,0.08221136931529933,0.10900382126656044,0.07519348884781271
2020-04,0.19733490387661806,0.21275752822295985,0.14296546999548684,0.15582808856275543,0.15619454368453478
2020-05,0.16845406863695817,0.23275753934527116,0.08337968895998743,0.12749072176501822,0.0681951768330253
2020-06,0.19560390825861432,0.2502027754168985,0.08711181736794982,0.12558163355795604,0.05858525200246456
2020-07,0.13178051520724893,0.21634024183014725,0.08527143328881513,0.07329725336568675,0.04841213703019102
2020-08,0.13580061963229847,0.24613593192852895,0.09524074633948265,0.07110314130768439,0.0463162086921182
2020-09,0.12805370090511226,0.22111121104440318,0.09164766304161716,0.07288888945734848,0.053852693848100666
