ym,epoch_building_000,epoch_building_002
2018-01,0.5425970208394192,0.11600363247863245
2018-02,0.5806155630334611,0.12339035066221442
2018-03,0.5543891020024028,0.11736153284522455
2018-04,0.5946406038035903,0.0922755304863728
2018-05,0.5320201216113298,0.07606462437071757
2018-06,0.5843915315775815,0.0668201411226501
2018-07,0.6278805451347658,0.06785781535602324
2018-08,0.5718202175218248,0.09521642414402269
2018-09,0.5923246304319619,0.10361164312920584
2018-11,0.42589562066155934,0.09594073155040898
2018-12,0.5620226576445018,0.10738042561447576
2019-01,0.5680130221517705,0.10939003563806426
2019-03,0.5676389372991926,0.11743816897956683
2019-04,0.558162814343319,0.0898275076734193
2019-05,0.6567540353877787,0.09280965444352533
2019-06,0.6602747430107755,0.11784899947381054
2019-07,0.5772042690990818,0.11453812915479586
2019-08,0.5485913630204786,0.11665266686192195
2019-09,0.5082237706081851,0.12142639003768033
2019-10,0.5143860841354687,0.11480958571304614
2019-11,0.5078296249756598,0.11492678981711235
2019-12,0.48524889129588267,0.0846797417006198
2020-01,0.5175394093503559,0.09996252259289895
2020-02,0.5272766496689715,0.0903419237406692
2020-03,0.5394174406906183,0.15014684924792449
2020-04,0.5599918262989657,0.15719654060594918
2020-05,0.5836368900707508,0.18864717805757225
2020-06,0.5811010107352768,0.21144903961032985
2020-07,0.2861404945904173,0.12267859629951036
2020-08,0.2638123763515068,0.18052934198818288
2020-09,0.28220291647450896,0.1437056346945235
2020-10,0.48075766904391065,0.1931114909781577
2020-11,0.46031059577126615,0.1853441513749757
2020-12,0.4647843641482494,0.13138955365622038
2021-01,0.45819732549978964,0.13935004033534507
2021-03,0.5346373598400033,0.1602823075901929
2021-04,0.5543912904050243,0.17423375710974273
2021-05,0.5789167950621503,0.1814572629149692
2021-06,0.5696668228636643,0.22616341835482304
2021-07,0.5226234146301885,0.18550834175780412
2021-08,0.5060199895336388,0.19155831265508694
2021-09,0.4946620099471008,0.16598360495869457
2021-10,0.49128147819102413,0.16655104718724784
2021-11,0.4667626453830368,0.1595730993883323
2021-12,0.4811848756511061,0.160926485004442
2022-01,0.4895805428106642,0.16411571955192025
2022-02,0.49963064302839705,0.16112726567206856
2022-03,0.5880554528777691,0.16619382307590191
2022-04,0.6202695558692767,0.17721171358841617
2022-05,0.632257901697337,0.19774338551399473
2022-06,0.5801796784230697,0.2065934442300032
2022-07,0.5752430601531826,0.20475986990574807
2022-08,0.5909630120606575,0.19855575978515055
2022-09,0.5467230169692997,0.18617199399564996
2022-10,0.5647086106107816,0.1829834757834758
2022-11,0.5754029340294684,0.17482439011937223
2022-12,0.5641156184718364,0.17477944633356826
2023-01,0.5675848845252003,0.17485280254061622
2023-02,0.570289416753887,0.16639694370411218
2023-03,0.5835810905390006,0.18130729443499172
2023-04,0.5710446184443254,0.19428376987409246
2023-05,0.5977994184678558,0.1950021964892933
2023-06,0.5001114212142613,0.18759267019983866
2023-07,0.5462177973785418,0.1739038402822453
2023-08,0.4881284839191262,0.23628066354195387
2023-09,0.49692267975367643,0.2320708053794075
2023-10,0.5076290573663623,0.2769149896864055
2023-11,0.5062307914374624,0.4005965735379713
2024-01,0.5397282379799115,0.6595272217627057
2024-02,0.5831619441266682,0.7996108476549335
2024-03,0.4900177844914672,0.6885524561388635
2024-04,0.47923823046825687,
2024-05,0.36450913364863285,0.8425917797588055
2024-06,0.5589982173210176,0.8487510604621714
2024-07,0.578592527301789,0.785578593675009
2024-08,0.5968700208211637,0.7550689392314835
2024-09,0.5443501103430369,0.7359134564629146
2024-10,0.5174882239170632,0.660467183367542
2024-11,0.6284006750231275,0.7236647489507702
2024-12,0.6737372462219304,0.6966244564939905
2025-03,0.6895623639981506,0.7614170552134703
2025-04,0.5973733018133809,0.8394009053780072
2025-05,0.6729702277551854,0.8333221823974507
2025-06,0.726309309788077,0.8555274678593685
2025-07,0.7506021741026522,0.7786636134342225
2025-08,0.6847718497468612,0.7210569923107555
2025-09,0.6053978391324285,0.712197172441258
2025-10,0.6613720825524131,0.7025805854241342
2025-11,0.7618967871718112,0.7385058307549343
2025-12,0.7420746060380401,0.6484243783885533
2026-01,0.7878867303370334,0.7219845582003287
2026-02,0.7850347769642445,0.7459190043296676
2026-03,0.8470948856813696,0.7868532515904383
2026-04,0.8269064783938593,0.7782841844601696
2026-05,0.8695929448406532,0.8254641582166662
2026-06,0.9692837117520635,0.9030224889971304
2026-07,0.8979520387093124,0.8453582414300156
2026-08,0.7427708317106426,0.6947434003206402
2026-09,0.7494559455424661,0.7026777083397154
