ym,epoch_building_000
2018-01,0.10960678823581325
2018-02,0.16312287088518224
2018-03,0.10338187604800986
2018-04,0.08223598799752893
2018-05,0.06550061247903975
2018-06,0.06570091474715384
2018-07,0.07207959535786783
2018-08,0.09498364354425913
2018-09,0.0753701222310476
2018-10,0.07167928647074397
2018-11,0.06489888933015621
2018-12,0.08212301716529877
2019-01,0.08868488835936815
2019-02,0.18477104381257842
2019-03,0.09937719432560234
2019-04,0.07565419733474538
2019-05,0.05343444444444443
2019-06,0.060317012620245275
2019-07,0.06016279873797547
2019-08,0.12782084370311522
2019-09,0.06395660533050924
2019-10,0.05762848292295474
2019-11,0.06083506707263261
2019-12,0.08254345026917301
2020-01,0.08978656605771777
2020-02,0.08337418762686434
2020-03,0.10647423704880418
2020-04,0.06960537640102375
2020-05,0.05884620421851555
2020-06,0.06369523740181804
2020-07,0.13565436424549465
2020-08,0.06498468405259908
2020-09,0.11525185310210928
2020-10,0.0907313326273056
2020-11,0.07584269040684849
2020-12,0.07945386785615434
2021-01,0.08902963330685727
2021-02,0.08781365148707093
2021-03,0.08886326824640366
2021-04,0.07973969155414351
2021-05,0.05605413688112262
2021-06,0.06041635071926577
2021-07,0.0767308633395111
2021-08,0.09706648591672948
2021-09,0.07348538588827112
2021-10,0.07232567911040506
2021-11,0.06873383042096899
2021-12,0.07492478554408255
2022-01,0.08498442855882085
2022-02,0.09788614928073432
2022-03,0.09517820713087986
2022-04,0.07729525858264938
2022-05,0.10953488372606121
2022-06,0.1315212474627129
2022-07,0.16111772747330333
2022-08,0.1706792180743094
2022-09,0.177617975015776
2022-10,0.17926524342954978
2022-11,0.14622096328655898
2022-12,0.15310038963904318
2023-01,0.14092465034560886
2023-02,0.11322070646897889
2023-03,0.1333750019857029
2023-04,0.20140927808666487
2023-05,0.18719006663136528
2023-06,0.18040875827376227
2023-07,0.16196048936545765
2023-08,0.1528414808931251
2023-09,0.13467361905392278
2023-10,0.1304882614067602
2023-11,0.11623872076603992
2023-12,0.13036097608331132
2024-01,0.09245750198570298
2024-02,0.12142598689436047
2024-03,0.13975893610449214
2024-04,0.14484695437295916
2024-05,0.14913360427146755
2024-06,0.14833547833377458
2024-07,0.14352796895401154
2024-08,0.1320798726943782
2024-09,0.10932721913335096
2024-10,0.12446135380813697
2024-11,0.10610591077574794
2024-12,0.11403731400582465
2025-01,0.11295157047039092
2025-02,0.10470183302444629
2025-03,0.13690747374459455
2025-04,0.2778791827729238
2025-05,0.17906945547612746
2025-06,0.192432230165034
2025-07,0.2667762576118612
2025-08,0.3191625580266525
2025-09,0.3045455454064072
2025-10,0.30263986423080763
2025-11,0.25913158326714325
2025-12,0.2044112913688112
2026-01,0.18961758891536493
2026-02,0.21240995190186218
2026-03,0.2975288527049684
2026-04,0.3193566580619538
2026-05,0.3384859871149944
2026-06,0.3819809169534903
2026-07,0.32789360338893303
2026-08,0.27465003618392014
2026-09,0.27440333024446206
