ym,epoch_building_002
2018-01,0.12621304069155928
2018-02,0.1352020031933305
2018-03,0.14173491377421324
2018-04,0.15556996724077482
2018-06,0.1573395033526164
2018-07,0.11159899585853275
2018-08,0.12805807476553596
2018-09,0.11990266408080563
2018-10,0.1338314310522394
2018-11,0.12235920435620995
2018-12,0.1206017475238846
2019-01,0.11821100118327629
2019-02,0.11615988857480943
2019-03,0.12883237082566382
2019-04,0.13167494576650018
2019-05,0.17982136708877966
2019-06,0.15573639889560864
2019-07,0.1911228269382561
2019-08,0.14698070109124375
2019-09,0.13950963055482513
2019-10,0.11736510978175116
2019-11,0.10859814318739591
2019-12,0.11837712469322463
2020-01,0.12798940091156094
2020-02,0.1441580320361118
2020-03,0.34467936716627195
2020-04,0.4533250640941362
2020-05,0.5639444506529931
2020-06,0.6756550875405376
2020-07,0.4825947121583216
2020-08,0.3609308592034096
2020-09,0.3111518536666859
2020-10,0.40774585716320444
2020-11,0.3068172790870931
2020-12,0.36906514256564626
2021-01,0.35213279154614796
2021-02,0.3982351679595056
2021-03,0.40108979424138835
2021-04,0.5204017562888952
2021-05,0.6749415089666767
2021-06,0.7262886948124876
2021-07,0.5708865424226488
2021-08,0.4890651169033222
2021-09,0.40230054500064455
2021-10,0.35206052804537424
2021-11,0.3826655830922956
2021-12,0.34283501402401606
2022-01,0.35859798623893396
2022-02,0.37096298180164744
2022-03,0.3765631453238672
2022-04,0.4571625755982119
2022-05,0.459498692917872
2022-06,0.5813287590936981
2022-07,0.574813702997633
2022-08,0.4066917055596768
2022-09,0.36565015119642363
2022-10,0.35047927349022706
2022-12,0.280755140537318
2023-01,0.28293216539574
2023-02,0.30813591682005415
2023-03,0.3344416792663687
2023-04,0.3880247627969147
2023-05,0.4279968084407043
2023-06,0.4776004283898672
2023-07,0.4568303882899466
2023-08,0.4075184732770455
2023-09,0.3571615791261285
2023-10,0.3103470360570604
2023-11,0.23594180388941638
2023-12,0.2360026853799632
2024-01,0.23390638640546946
2024-02,0.23339064554299235
2024-03,0.30386155995266884
2024-04,0.35737440260978187
2024-05,0.4549101334472785
2024-06,0.09162241083676272
2024-07,0.4404942863090543
2024-08,0.36004901886668395
2024-09,0.30107090920545176
2024-10,0.2574706765627248
2024-11,0.21410897153562972
2024-12,0.20616652478306594
2025-01,0.21003156690989563
2025-02,0.23705449864142328
2025-03,0.30439034041107893
2025-04,0.3223891982207028
2025-05,0.42141422451573285
2025-06,0.33530555811201673
2025-07,0.39220618809711627
2025-08,0.3482105244572984
2025-09,0.3061219392082747
2025-10,0.25554184306249444
2025-11,0.2317544197563329
2025-12,0.1979332949864142
2026-01,0.20171422506354633
2026-02,0.21723622688228586
2026-03,0.2913875827197824
2026-04,0.31852206399552974
2026-05,0.38479405294066066
2026-08,0.3154949990139364
2026-09,0.20141480259175387
