ym,epoch_building_002,epoch_building_003,epoch_building_004,epoch_building_005,epoch_building_006,epoch_building_007,epoch_building_008,epoch_building_009,epoch_building_010,epoch_building_011
2018-01,0.10655856005005337,0.11279021743030393,0.11156949383829276,0.10808147272279756,0.0932991336063687,0.08805466972853018,0.09351881062061622,0.08925637776054031,0.10443638297587216,0.11232757555375314
2018-04,0.13042974312468364,0.1542338607632784,0.1542881779380823,0.1467501832671442,0.1426942605019902,0.13311359668452744,0.14097085040548776,0.13672048883616233,0.12420835326673237,0.1271721913390968
2018-06,0.16746371548281877,0.18247181419157305,0.18314917463180042,0.17375001829345352,0.18592444488305535,0.18008136206536615,0.17701337993935046,0.1254677009186591,0.18622291369340763,0.17072372417522272
2018-09,0.06106680656318539,0.05030908471170751,0.05055442380522992,0.0583438218018054,0.07164529918747325,0.07309710514717822,0.06501137063357947,0.061564324390095564,0.07344890818575917,0.07036377706120135
2018-10,0.10870607952308642,0.11046461555021345,0.11360819837691612,0.10938056703054007,0.13211077338070337,0.1188179845824344,0.13097444771098093,0.10784479147654687,0.10784572487219168,0.1105081307246434
2018-11,0.11748450944828738,0.1347065253010896,0.13989148422001804,0.13436860111623333,0.14738389914141914,0.13821688045587746,0.14787800720695696,0.12174324237999645,0.11397911582812381,0.11476308862028264
2018-12,0.12602744502558916,0.16025270173298412,0.16426930688307784,0.15912457110166495,0.1476460821079641,0.15366221845932584,0.14782520891687306,0.12252793240859039,0.11742060108410882,0.11874184817371927
2019-01,0.14621129646814013,0.21568142394125311,0.2278648211602043,0.21035523824728755,0.19375124921872433,0.20670506367284452,0.1657682322893276,0.14319213512198092,0.1359877350968528,0.13101354005881868
2019-02,0.14776929165963665,0.17407419719421624,0.17688363510670274,0.17615700672533877,0.1600752084772526,0.16344135642102173,0.15737227404955362,0.13092341782259537,0.12934874000817434,0.14602322070334398
2019-03,0.13448098883639836,0.13720877973520867,0.1386220180342651,0.1469816623094986,0.15471835011020102,0.13230287281668252,0.1550070981581364,0.12998050815233925,0.1326989808840378,0.13668816363000924
2019-04,0.13962940146785893,0.14135573535215817,0.1413732852419597,0.14841054667491535,0.15882900095397878,0.13017892610547965,0.15781584913231012,0.13847538860497657,0.13560755593077248,0.1418136857306772
2019-05,0.1501589639221641,0.144986179182663,0.1487610033062819,0.14569558262986684,0.15947494983387614,0.15034642589285016,0.15777678341319631,0.15636953595546632,0.1599729870617164,0.16588125877861087
2019-06,0.13982508541420618,0.12373006171289153,0.12757066546438234,0.12290721194462736,0.1350645099345374,0.12781827414503644,0.1346779956326149,0.13508264547971038,0.13291384650947755,0.14413594828779994
2019-07,0.06509685338282438,0.038486825015248805,0.038327409678388935,0.04225883573809093,0.03768207095628146,0.036157757880819257,0.04413959428073181,0.06194307203260939,0.06379996783854952,0.08097208451205762
2019-08,0.05378507571283951,0.031101990121153403,0.03213304538623384,0.03410016829977315,0.0295359789795717,0.028598170613841796,0.03537008341242467,0.04832891114558617,0.05550339571314662,0.06646651829577904
2019-09,0.06706922874135313,0.04322128795761425,0.04781207273820258,0.05029500888064018,0.040950333070166794,0.0389644684651249,0.04425806191501347,0.056068675473018206,0.05309209632354418,0.0769026116573358
2019-10,0.10956960449356054,0.13112699221412935,0.13186161106101593,0.12983342912450846,0.12975944685680454,0.12596272799672162,0.1276901471484679,0.12136821576321719,0.06358554409803882,0.09293723252026084
2019-11,0.10516192916596373,0.11616649085668494,0.11534367658551246,0.11770979464766804,0.11253635974867601,0.10782005752592144,0.11251929597135735,0.11141289012593532,0.06399599656944525,0.0923678325321306
2019-12,0.14048093678670923,0.16284469281092653,0.14736347567122368,0.1368320859934395,0.13152533224777135,0.11605612510196184,0.1352041976280315,0.1459155388757072,0.11399890449908012,0.11460458171769847
2020-01,0.15688120926982266,0.22971339943452282,0.23278925772291398,0.12401681667298624,0.11428806128491069,0.10891988974198384,0.11454357894087054,0.11484374201496632,0.10227218346899045,0.10356014465169398
2020-02,0.14103990319723297,0.1505919534043749,0.15054955214908325,0.13680703000791594,0.12768069344386332,0.12536685146095738,0.13122643734037048,0.12553330291415712,0.10520104323705005,0.1341696525483524
2020-03,0.12756315730273887,0.13437630213005158,0.13268590201382624,0.13229053396928023,0.1346127487746308,0.12827195765968466,0.13432974991705052,0.13103322154286065,0.07937277600219768,0.1147258442303507
2020-04,0.15083175900446444,0.1312134596294835,0.11954150525999399,0.11079055924750707,0.1429902208954242,0.11735480677366965,0.14685702292491332,0.14727462508365283,0.12810424389607483,0.13485526255052857
2020-05,0.13186296257240882,0.13719617284393576,0.1354084400360685,0.1367569684753902,0.14029963156682793,0.14266178933450854,0.1360728527666535,0.14838427176492072,0.09749974739860762,0.12880648941291284
2020-06,0.14437713359766038,0.15272697307834912,0.17473873880372706,0.1457852561416113,0.14969401131616178,0.1406721602375264,0.15486229156539116,0.15966963253635086,0.10393665802327685,0.1216399539720536
2020-07,0.08551339526742029,0.0733483190412974,0.07625401082055905,0.08007966865566395,0.08274813768545021,0.0804313152868951,0.07925816762733706,0.08002963968485735,0.1059064892426648,0.09646597492861714
2020-08,0.07780494629098476,0.06205068589812591,0.05348227171626087,0.057022037988292924,0.07191648902924438,0.05580854692924464,0.07557721320709583,0.10149373381294963,0.06865817537370934,0.12066820270303298
2020-09,0.12312931804286542,0.06266931338428233,0.0657999861737301,0.06294784902246435,0.06791984813901027,0.055117731360132385,0.06725246031929752,0.12776232585021596,0.08346379761658743,0.1443126768086411
2020-10,0.10283990425172936,0.08601683709471018,0.09029696543432518,0.08873795658797146,0.10378615086022572,0.09242798280407939,0.10793726166500767,0.11550382521141321,0.07650986284481429,0.09945766211491523
2020-11,0.10900939239919011,0.09204707222561087,0.09422664923354372,0.09653250979531289,0.1020857618671667,0.09284166685996613,0.10816168352662485,0.1144275544503255,0.08079406185718974,0.10785500306633171
2020-12,0.15651270989759303,0.19562529874044568,0.19846735952461197,0.2190620760076367,0.2105769671699726,0.18950945234394928,0.19605017322931856,0.1718610147837197,0.16230759601670744,0.195963056796061
2021-01,0.1161067958500302,0.10615035939387418,0.10755527742711145,0.10693772043611587,0.11578731701700712,0.10171693999211341,0.11581079731783919,0.11514780069355719,0.10131302841018047,0.11612321894738577
2021-02,0.13005040106012034,0.12170952961859996,0.12414150886684701,0.12265794900450348,0.12548993223461302,0.11732532764259701,0.1268505841184595,0.12466309279369718,0.11353765938343816,0.12770544554128999
2021-03,0.11960940540464542,0.11608749237558752,0.11856539464983465,0.11460302740026741,0.12346065248856879,0.11347237054734668,0.12234600955269023,0.11692592246151971,0.10226475641051404,0.11569478393901636
2021-04,0.16253532318812172,0.1524303732673149,0.16421334054703932,0.1617368363633944,0.1407878458172965,0.1583876025453674,0.14162099508476272,0.14576903876077904,0.11696029065910868,0.13072530284146733
2021-05,0.13961487261683814,0.13625673160872112,0.13888990201382626,0.12359797973750568,0.12832879371031938,0.10882785677282675,0.13411592089323057,0.13698723155076964,0.12732214181859597,0.12370149360026902
2021-06,0.13469674723018957,0.1513697283915181,0.15482950165314086,0.1381692164414908,0.14919461248725296,0.1334924273000703,0.14973379630701325,0.1392870650057797,0.12059181692094302,0.11876334711534028
2021-07,0.08690933334739326,0.08820109073947831,0.08722445326119628,0.08419983136761859,0.09450337428862794,0.08141351781834485,0.09753925052277443,0.07557481520350433,0.09408804163567777,0.09416015582240336
2021-08,0.07654412856419777,0.06442824799971299,0.06414825488428014,0.06724591058159875,0.0667199221191487,0.06230574060757889,0.0677731529279227,0.06717790351037294,0.08634998927951651,0.08393356808904892
2021-09,0.09118906206062649,0.09166458445457044,0.09392271115118725,0.08566581385912041,0.0899521501529656,0.07930931471472863,0.08991426499070196,0.07620677397031086,0.08505340006834305,0.08098245992337472
2021-10,0.10184720242112372,0.11742631588389366,0.12186488668470094,0.10786589701118225,0.1153884515115629,0.10599632885651769,0.11164522712717113,0.09588304397091926,0.09819416269673759,0.09740299247594744
2021-11,0.10731195517687411,0.09725325846459283,0.08779543733092872,0.08962868413525182,0.09511219119049973,0.08196028314505963,0.0982630624165683,0.09741199580215366,0.10412108183079061,0.10586729246209944
2021-12,0.13474053273156733,0.1273887457691986,0.13096067139479908,0.13696889979843938,0.12556065331096425,0.11446100990956214,0.11908038766329468,0.1267856588793576,0.1396955576996522,0.14631514570021167
2022-01,0.125360402574069,0.11489131751217703,0.1132355364164014,0.0965849131558704,0.12142054019725679,0.0868334824801868,0.12314191725117095,0.11067150863904605,0.12546055923992286,0.1289772328038637
2022-02,0.18312464435239317,0.22680669666611505,0.18494219176435223,0.1810269906769742,0.18237546794302448,0.1317915720780541,0.23897497640001442,0.182328916468942,0.19168858778436665,0.18368161769502092
2022-03,0.1362596387998426,0.13841600588425246,0.1287096519386835,0.10448513008308546,0.13629209266752204,0.10077415544713891,0.12979999691350877,0.1176192348056214,0.12445470059699681,0.12588748738847458
2022-04,0.14049379253135366,0.17278757729061275,0.16131702554854224,0.1518284446573136,0.17469776637389398,0.14956246588264405,0.16413140196146517,0.135039044533674,0.1357439807835334,0.1360668480088627
2022-05,0.1589274787694731,0.20749877531005936,0.21487207694619775,0.1994221623527376,0.2352766406789697,0.21730181469539875,0.22425937328796186,0.1588662522053903,0.1548231904158877,0.1424882002281615
2022-06,0.14032906332602216,0.12966475189264826,0.1431435112714156,0.12006970604083095,0.13262512089213463,0.11824688594558228,0.14201307244766467,0.14782858984303712,0.14293654813832102,0.1309940674724855
2022-07,0.07817796102581405,0.014955540406396139,0.019702037871956717,0.02748118036014822,0.026306251850389838,0.01595662437274323,0.0393938439933023,0.09792646544381582,0.0858284441228299,0.09757558276787542
2022-08,0.09092640669816103,0.026246609976917478,0.026544021641118125,0.035839863763661856,0.03449165515313005,0.027479270565130328,0.049923539125134066,0.1056087219383099,0.10288442514757412,0.10577133342565301
2022-09,0.10008142047691355,0.06886185282192961,0.0705600799519086,0.07346486526039897,0.06972946190664166,0.06674550424099028,0.06947599828699738,0.08687341934355419,0.10097049655939477,0.09931274637810175
2022-10,0.11841488773128618,0.13900578848430906,0.14058310955920705,0.13699454622256813,0.14732797049245044,0.14164756558650918,0.14231460952028208,0.11295570397578636,0.13564139181964358,0.12191628683719428
2022-11,0.10497318204825379,0.11245957925203015,0.11107805590622179,0.11338867468917765,0.11782247771308274,0.11324112330186416,0.11681612305840411,0.09884944713147167,0.10914075927824331,0.11289845496448991
2022-12,0.11674177422529662,0.12228386375324417,0.12263360384730987,0.12135790709586428,0.12385432744498179,0.11807466926461153,0.12403183561347869,0.11120243277362048,0.12493760276588471,0.12209670286916322
2023-01,0.13261070524717392,0.14220803463576234,0.1446031042981665,0.1406137852814199,0.14144639132866224,0.13920946007592808,0.14084045232528528,0.12951768723002982,0.1416890141845397,0.13655201421722818
2023-02,,,,0.3533693077370563,0.3541965446986591,0.3534013764430453,,,,
2023-03,0.1377098057617681,0.15135643686590666,0.15256509018492892,0.14719499757195978,0.1533935335043916,0.14900700439949582,0.15741325030672004,0.14270222896513962,0.14708918437221513,0.15387119362730556
2023-04,0.16900302078060847,0.1801519739753387,0.18649202765253978,0.17754191063481603,0.1854958625283727,0.17636148392135037,0.18506864124941158,0.16829519605159093,0.16448214369468056,0.17503544547534738
