ym,epoch_building_005,epoch_building_006,epoch_building_007,epoch_building_008
2018-01,0.1530253163530646,0.14095540575442952,0.04677123500539006,0.041629851188948394
2018-02,0.08231382774177484,0.06717858303057433,0.06308974632445699,0.060722858381387496
2018-03,0.059873755291855624,0.039181559538773225,0.06222382107387789,0.06271424770281138
2018-04,0.07305264086036449,0.04804701115186158,0.07288568315787057,0.06308752302892379
2018-05,0.13322819031568708,0.10770555239882687,0.06383593230349321,0.05086483518990663
2018-06,0.24961100474312425,0.24241286625227415,0.07838279260992226,0.04327608670853225
2018-07,0.19662494802253996,0.1857688852729996,0.07162936191197047,0.05276132138966365
2018-08,0.0892699225695108,0.06196172150765365,0.10427635467556598,0.07489000330817977
2018-09,0.08478051554690713,0.053078655061384,0.11883987505447371,0.08016938422226413
2018-10,0.07190859669544974,0.04447058187119399,0.04805701363563385,0.04348795081078924
2018-11,0.12821293384528964,0.10819876227537005,0.05997073212688366,0.04952139137477683
2018-12,0.1427541715169311,0.132659220804564,0.06554332897543523,0.05571770731735143
2019-01,0.12489698162432795,0.10910846688812474,0.04877414427216118,0.04467282215081734
2019-02,0.15914841171939695,0.1457485826288089,0.05151503933576463,0.043414259965891544
2019-03,0.28163202159019163,0.1759748621083504,0.06359190119039426,0.05029559726904064
2019-04,0.3198114112966277,0.2023080912696363,0.10409128707080437,0.08890056438687446
2019-05,0.3061251802560938,0.22413758171622716,0.13287914516387997,0.12544464873405092
2019-06,0.3321845706574932,0.2286090385752248,0.16261217430445668,0.15243553099137025
2019-07,0.30931329059309315,0.2391734742956192,0.16653551715635684,0.15883174683298826
2019-08,0.25502718927903345,0.23269096486847923,0.15470160869515348,0.14668289984770966
2019-09,0.23059875456793547,0.22521375501489388,0.1489406302323448,0.14027696394654438
2019-10,0.21014317430257543,0.18597073052441876,0.14208192533085628,0.1346726062752748
2019-11,0.19694058295834266,0.18994345610138258,0.1518574640473406,0.14778096769961724
2019-12,0.16634801037811792,0.14763811462942877,0.11678557277689869,0.11085035734045165
2020-01,0.177781314465081,0.1933406727275858,0.12527821939723388,0.12153476782852225
2020-02,0.19971345999038628,0.1970750050220685,0.1012722049244249,0.09984996149963213
2020-03,0.22934246601919273,0.2228949414857287,0.07924567564623045,0.08439541104133513
2020-04,0.23004090640582384,0.2367119777766299,0.0984508102250052,0.10229661004095253
2020-05,0.23905409565206664,0.24836517755164128,0.12513113918897226,0.12739904290937304
2020-06,0.2501955579458762,0.25417216626203143,0.13768937934356296,0.13909370789913478
2020-07,0.2617169584489409,0.2425959117493442,0.13281861481914733,0.13625927345527972
2020-08,0.2471726526168263,0.230633592472063,0.11822130238078854,0.12197908032602686
2020-09,0.2529858268035745,0.23264477590095906,0.11427369320397267,0.11590553378621185
2020-10,0.2540704206265094,0.23797235968340885,0.11246134745062963,0.11438482885873501
2020-11,0.23621147297461642,0.2332747424902855,0.0966622955801739,0.10178747369141525
2020-12,0.22908701634901057,0.23114183354282525,0.10117769100208725,0.10563408394791328
2021-01,0.237546654910205,0.2277293233030892,0.11187244288859832,0.1162400466567422
2021-02,0.2385281037348484,0.23632404652444178,0.12658428920388076,0.12903888309006806
2021-03,0.25697094069067766,0.2514976186786507,0.14212613477373334,0.14368442731415731
2021-04,0.25757989876701937,0.25714180570621764,0.15977044714328306,0.1593900623420772
2021-05,0.2572906591147327,0.259428960403143,0.17211504162939528,0.17097901302168
2021-06,0.26049192105217434,0.1492921431892143,0.1940424872130096,0.1758640201228589
2021-07,0.19582434398364523,0.1525668078585326,0.19678801147962108,0.16353396416899085
2021-08,0.24481492086105947,0.15923676871509668,0.21798166557719212,0.15897840642699476
2021-09,0.262538022594879,0.14827005847977673,0.22048798911672288,0.13758574858974587
2021-10,0.23213397154125476,0.13744968834478372,0.2203613660863782,0.12853946515859307
2021-11,0.19894627268041531,0.13440682513444796,0.20473386172848002,0.134282940059205
2021-12,0.2525016099982047,0.1254551546510093,0.17050423547558438,0.12918043126115808
2022-01,0.2596989708752483,0.12204419104522156,0.18437092851900283,0.12289807184453835
