ym,epoch_building_002
2018-01,0.0556772779173047
2018-02,0.05668283404271469
2018-03,0.07338913216242271
2018-04,0.08204115891937644
2018-05,0.09725270974423889
2018-06,0.09791324378515166
2018-07,0.06287996105567771
2018-08,0.08376890843151624
2018-09,0.04018006939678183
2018-10,0.044922363452540484
2018-11,0.04048357659278416
2018-12,0.05117432795580115
2019-01,0.06623268194373978
2019-02,0.050918212846393404
2019-03,0.06734120393859103
2019-04,0.07956965992226817
2019-05,0.04074568314181265
2019-06,0.04511830513249869
2019-07,0.05232273983999228
2019-08,0.05701380949696525
2019-09,0.044669210372994025
2019-10,0.03789746206963154
2019-11,0.03269578333732686
2019-12,0.04577135478324594
2020-01,0.04632527309491899
2020-02,0.047169513673335786
2020-03,0.05482644506565513
2020-04,0.05427882629286368
2020-05,0.05049392778301286
2020-06,0.04637804755319529
2020-07,0.04695262078132222
2020-08,0.05341906050351243
2020-09,0.03852410860251422
2020-10,0.03782780395476243
2020-11,0.03708317627142556
2020-12,0.04072526025518161
2021-01,0.051209587631771775
2021-02,0.05652286810734003
2021-03,0.10679098848011892
2021-04,0.14477569586358188
2021-05,0.17168788490340917
2021-06,0.1897734047600426
2021-07,0.1661907456064196
2021-08,0.15395815342949654
2021-09,0.1532837183136967
2021-10,0.13931917613035194
2021-11,0.12207738645545593
2021-12,0.12847834316724732
2022-02,0.10395244941607432
2022-03,0.1062359771649946
2022-04,0.19525532113798227
2022-05,0.17207007911005884
2022-06,0.1679751627018517
2022-07,0.1534190906247965
2022-08,0.13035805735336742
2022-09,0.11611951612974679
2022-10,0.1109813684136277
2022-11,0.09953625943429498
2022-12,0.0868842869138356
2023-01,0.09917222159504963
2023-02,0.1013615233541666
2023-03,0.11249944830704488
2023-04,0.13431449496133663
2023-05,0.13462258029361804
2023-06,0.14234774258775956
2023-07,0.10082484775810578
2023-08,0.09828456578724844
2023-09,0.0968332985351861
2023-10,0.07083723445911852
2023-11,0.06738812818885048
2023-12,0.06497441583785944
2024-01,0.05873659918647575
2024-02,0.07670910394770869
2024-03,0.08698152863179717
2024-04,0.10992343420093575
2024-05,0.13222180342373374
2024-06,0.1778111957225205
2024-07,0.1825233802890588
2024-08,0.15963160295346768
2024-09,0.17244082158487356
2024-10,0.15242196963943525
2024-11,0.16623726058639582
2024-12,0.1109502755637065
2025-01,0.09400837404565647
2025-02,0.10950381809967853
2025-03,0.17621389358663586
2025-04,0.2892994406734978
2025-05,0.8140744958203465
2025-06,0.732104197317377
2025-07,0.7422774782447032
2025-08,0.7561113361159666
2025-09,0.7280187364939777
2025-10,0.739793659737186
2025-11,0.7659633345547474
2025-12,0.719277896848749
2026-01,0.7742155051664577
2026-02,0.5309976826287459
2026-03,0.8156263754156836
2026-04,0.7771226121176775
2026-05,0.8096417974989193
2026-06,0.8541867441668896
2026-07,0.7873953349023808
2026-08,0.7328707219967304
2026-09,0.7860039543285041
