ym,epoch_building_001,epoch_building_004,epoch_building_006,epoch_building_014
2018-01,0.04616654427211778,0.05003424375571472,0.0631245481909432,0.035163772940223326
2018-02,0.06353092415106712,0.06868947232324238,0.09297178160055795,0.04194199725245692
2018-03,0.04644310114904728,0.06610660154488399,0.05683596509327479,0.05030910141251891
2018-04,0.048492937651851406,0.0669259543816534,0.055156240706858414,0.05523939201803512
2018-05,0.05029620576898483,0.07963794647105311,0.05571066580896785,0.05911498185917081
2018-06,0.049794265115117815,0.05979233784717483,0.05706981931683473,0.05652162915213638
2018-07,0.06670601228214676,0.08537987664714518,0.039706840280972974,0.05931973750156908
2018-08,0.05467118673998162,0.05951866521032183,0.06163647323939104,0.05257892599246189
2018-09,0.037629705708078234,0.06660977736955995,0.06785023897776042,0.03884551551657331
2018-10,0.04359112852645488,0.04859620274636845,0.052677747091074395,0.03501137130578745
2018-11,0.032831709322080335,0.04113468500337198,0.04097714637116514,0.025432099052449902
2018-12,0.031486140491892106,0.042101553986123384,0.04366576122796583,0.02430129345873401
2019-01,0.042706427236136206,0.047748937943988684,0.06023159204282025,0.028103025819859795
2019-02,0.04244816195051847,0.05369119821597763,0.05576648015762239,0.03309307196449331
2019-03,0.04813538207193875,0.0682791610295365,0.0617618493929353,0.04642181161717568
2019-04,0.039491764856323386,0.05497475082850301,0.047738620520849775,0.04166066962555921
2019-05,0.04678595081078776,0.05286844448305966,0.05547059630299427,0.04271587234492236
2019-06,0.04252411598862521,0.04883228865416364,0.051460653469432294,0.03715746239740744
2019-07,0.04834482989593419,0.05733313805073212,0.04940873978966049,0.04787725914967064
2019-08,0.04653752449670407,0.05815726972581828,0.04978218251993542,0.04479782345274577
2019-09,0.04558889376031373,0.04702243060641039,0.05653516565320645,0.033870823910669624
2019-10,0.03688449973511627,0.03870682041034173,0.04814493937444622,0.025956073831413563
2019-11,0.034463292900507224,0.037122833997376925,0.044824181443766105,0.022319010884497517
2019-12,0.037660271703719925,0.040073389849442066,0.04873787590068493,0.025091701715453173
2020-01,0.04470125317403773,0.0455933554267463,0.053466495531469864,0.029255925182288905
2020-02,0.043574892067493556,0.045792826674279405,0.05306023675725099,0.028270209588220803
2020-03,0.05051780901578948,0.07300794199732392,0.05707852374652571,0.053393844534559726
2020-04,0.026648706941171434,0.06748126550921478,0.043624769291144304,0.054687938285955875
2020-05,0.04650018328735925,0.04976387623551415,0.050815279176932765,0.03818846595512346
2020-06,0.05035088568592701,0.04703065047310523,0.05792846982326458,0.04144818380358589
2020-07,0.05310361155258396,0.07022768498205027,0.056784057724751445,0.04962870266652578
2020-08,0.06186613510879784,0.06610745756120168,0.10021791604285286,0.05146522737680087
2020-09,0.03656459296200896,0.0441515268865251,0.04186464257827516,0.02582815315791328
2020-10,0.03729526071256765,0.04748105365720459,0.04090534403029458,0.03518234633132551
2020-11,0.03570240343922592,0.05312750203610901,0.034354718594429054,0.05064441015886435
2020-12,0.035275569804473175,0.04133545537668441,0.04118802397511058,0.021931811617175657
2021-01,0.04111883292839614,0.05713469038191819,0.04973072235136257,0.027404771566451814
2021-02,0.046145350833927026,0.05309746091244971,0.05475169840557022,0.028945499313114232
2021-03,0.049758606894283984,0.058928033810369,0.05627113600595537,0.03457301137764623
2021-04,0.04386603125019028,0.057095642963827214,0.050593516686693124,0.039383428088344066
2021-05,0.04861031219743879,0.052144436307669434,0.0492725184385026,0.03957062931754346
2021-06,0.043144728813868924,0.04386936131832306,0.08295913196466966,0.037330368994459615
2021-07,0.06030188525533741,0.06083118894832874,0.0737465859289598,0.04723176441579484
2021-08,0.042662410868148794,0.0467189053830973,0.04894672112245268,0.037545221388565996
2021-09,0.0352767316629356,0.040611911618073586,0.04503089777974108,0.028391935961111704
2021-10,0.03612264482146321,0.046507709512938304,0.03329200762219174,0.025873201239916876
2021-11,0.03024184432144093,0.03828415521656922,0.03378400270256056,0.020155203071612244
2021-12,,0.1082408944823663,,
2022-01,0.04268854575790235,0.04860828440924943,0.048930289311534814,0.0245835485575399
2022-02,0.054407416135376904,0.056430034629562996,0.05977201838388497,0.029413050125048447
2022-03,0.06432108581008525,0.06387506940393298,0.08295567869247686,0.03733859593504527
2022-04,0.04580608014711701,0.05883943881076206,0.05461748754920643,0.036288344781429435
2022-05,0.047627957107104366,0.057561887031887304,0.05373127404692261,0.03506663003275916
2022-06,0.04869667829719338,0.048347148336167434,0.05537133384309773,0.0370754144210786
