ym,epoch_building_000,epoch_building_001
2018-01,0.08752290674544848,0.07941790105414936
2018-02,0.09816053951829423,0.10774940277858966
2018-03,0.10974337789627726,0.09580687998090451
2018-04,0.12393721265212537,0.10918592730071511
2018-05,0.10904032864953847,0.10048329728571152
2018-06,0.08336159239226293,0.07782739911537187
2018-07,0.11720016118917434,0.10033334794723406
2018-08,0.11672690364904853,0.11194686434403067
2018-09,0.10210909812452229,0.10024561266343207
2018-10,0.06903405892958625,0.07157559746497535
2018-11,0.07233474288121979,0.0762766391925333
2018-12,0.06615850677092525,0.06607548274585451
2019-01,0.07744869137907381,0.0863419004890785
2019-02,0.08455174001019065,0.0842449155803667
2019-03,0.08310633855605859,0.0899151283100485
2019-04,0.0959508838458071,0.09353973958028881
2019-05,0.09525274168577424,0.08111618952280744
2019-06,0.07047586816783269,0.06551806784587495
2019-07,0.08405064083720376,0.0852708779057306
2019-08,0.10569957638865785,0.09480971064513473
2019-09,0.10107033708016529,0.10359562289316265
2019-10,0.1041958499911811,0.10740357041951637
2019-11,0.08220630181080607,0.08624495698641882
2019-12,0.07254506731730259,0.07637854119171487
2020-01,0.05813121852156698,0.06256030036437325
2020-02,0.04543553461892724,0.05001434354357866
2020-03,0.034654455974288116,0.03436612108103893
2020-04,0.03857578291884684,0.039054085072387515
2020-05,0.08509967860152465,0.07609146596909652
2020-06,0.150233152546691,0.1285749727207186
2020-07,0.10173463803476593,0.08253476305995597
2020-08,0.10745972916299214,0.09555694428206776
2020-09,0.0755822260763909,0.06928709933555463
2020-10,0.07581981940933236,0.07795160217065136
2020-11,0.0871488190075842,0.09304784225755537
2020-12,0.07475601789248826,0.08129521540889692
2021-01,0.07060848129421676,0.07226016689074646
2021-02,0.07269379764634408,0.07668179643810526
2021-03,0.06913277431555843,0.07024921669492022
2021-04,0.05844960266133613,0.06036787767190817
2021-05,0.0566904168381445,0.05850473612166558
2021-06,0.08355560732553352,0.08854590859492216
2021-07,0.07434904070394108,0.06975922843475382
2021-08,0.08476882938321001,0.08339330951267511
2021-09,0.08685693872851621,0.08521912009703628
2021-10,0.07874903898916255,0.07996453376785334
2021-11,0.06675979383463657,0.0734442847469847
2021-12,0.05047248393007625,0.04914327517000838
2022-01,0.06302449683500888,0.060233083435630635
2022-02,0.06972854224234225,0.06782792521579856
2022-03,0.05031029601975427,0.05179948732688146
2022-04,0.04129790135614479,0.04876248221975411
2022-05,0.08423085498853547,0.08597861240574091
2022-06,0.1268841561398986,0.12229168907464774
2022-07,0.20619852284084905,0.1870247975974747
2022-08,0.18601360064279693,0.18914161941505422
2022-09,0.06539856448546846,0.0714492836752986
2022-10,0.08962139455582334,0.08679670456538255
2022-11,0.08280326150861311,0.07789679395374213
2022-12,0.07184300174245012,0.06587397424238892
2023-01,0.08407557616555938,0.07804141993530911
2023-02,0.07246761689889668,0.0731420398082656
2023-03,0.18245192202167482,0.0755370235868358
2023-04,0.24717179679385437,0.13340115449815865
2023-05,0.2906182423030944,0.1537730814666727
2023-06,0.2979157259882022,0.27017184266674454
2023-07,0.30510880710212235,0.41319551986516234
2023-08,0.3510322422443018,0.45475197291618014
2023-09,0.291642805279558,0.36727404960932153
2023-10,0.22517162384619893,0.37700983369380925
2023-11,0.11569669292727383,0.289731396017225
2023-12,0.11175399685667378,0.26559848112858286
2024-01,0.12081127789385084,0.2563486715964224
2024-02,0.2628148014776491,0.3271666062625435
2024-03,0.5086226064142512,0.2911536583464858
2024-04,0.8027395133948685,0.3231068470996277
2024-05,0.8063307151116075,0.3106119424796865
2024-06,0.9082669219236873,0.40861356121275905
2024-07,0.7812216992964509,0.38378257194910453
2024-08,0.7199833641993454,0.3708503804485495
2024-09,0.7261760641425132,0.34356094581165597
2024-10,0.6766125374801578,0.2790617052473647
2024-11,0.8278653965057717,0.2176937381870968
2024-12,0.8214917269288804,0.20783464030318965
2025-01,0.7927081584259317,0.21048256561641426
2025-02,0.8461182883571441,0.2050019239200328
2025-03,0.7192723612009324,0.2741208374739386
2025-04,0.7745464768651893,0.24519461234192633
2025-05,0.8758077772551787,0.2516062898228796
2025-06,0.9334290652964204,0.23858567740301245
2025-07,0.8952419797362181,0.23944002942265338
2025-08,0.7497022919238836,0.3261332670836499
2025-09,0.7258822358751247,0.509227639270474
2025-10,0.7377814127814686,0.6876012397459131
2025-11,0.754908703970447,0.6904215063034627
2025-12,0.71908367383934,0.6595706927963211
2026-01,0.7265737653595159,0.6700132211960016
2026-02,0.7318888909302919,0.6736915202840942
2026-03,0.7157345944303999,0.669040731377019
2026-04,0.47668881325805074,0.5609912454210509
2026-05,0.7736853118973721,0.7007126142319907
2026-06,0.8122356193779761,0.8145968141696381
2026-07,0.7526601561428263,0.7479407172502484
2026-08,0.6872523948105906,0.6699746268584008
2026-09,0.6839914212083802,0.658353231620584
