ym,epoch_building_000,epoch_building_001,epoch_building_002
2018-01,0.09594069411729844,0.06170482629393301,0.08572868165529997
2018-02,0.10926398548953388,0.09280851587893524,0.1043820343505567
2018-03,0.10386600854776834,0.08470283601742125,0.09705250597233452
2018-04,0.13429150222953068,0.13750026886918404,0.1321812201383269
2018-05,0.1411664122335304,0.18005141386517867,0.17550702519939884
2018-06,0.1705757817245158,0.16051320934964974,0.18820698305590872
2018-07,0.16022201821032317,0.057602960795045816,0.06398428240473161
2018-08,0.061291891101136226,0.0652886494848209,
2018-09,0.08227440780409764,0.07607480318223259,0.07053021624219126
2018-10,0.09808502029539437,0.13944693608832173,0.12593588506145717
2018-12,0.07412627738095193,0.10070879855989248,0.06842577833005815
2019-01,0.06962239918966567,0.06463284485695604,0.07819742852464065
2019-04,0.1114854034265145,0.10949384156054626,0.07850806024351711
2019-05,0.15285621731626745,0.1291572695966041,0.09681871170962891
2019-06,0.1495781130097924,0.14457778882719632,0.07823228913805723
2019-07,0.10990468145860186,0.11602398967184668,0.14357427994836822
2019-08,0.03691791957394486,0.040817838825815134,0.10406905736542243
2019-09,0.04083146915692633,0.058386946023662754,0.09668266120487028
2019-10,0.1018884706975987,0.08239805281311971,0.11816850002889831
2019-12,0.07788667502752605,,0.08703464310319468
2020-01,0.10289899516037193,0.09877342264143667,0.10000363849425649
2020-02,0.08930067256270097,0.08194047540123199,0.08274565175509568
2020-03,0.11739485883960706,0.10423650819958935,0.10582244803105609
2020-04,0.11160513406354355,0.08814125047190224,0.10206016211284867
2020-05,0.20023372635847414,0.19212228207323928,0.17862753294416808
2020-06,0.17013442958090752,0.19897826579376246,0.18965634849535684
2020-07,0.06639226031717169,0.09477492564662114,0.10259372904866486
2020-08,0.033799836118394766,0.03586840487831828,0.033791286171155545
2020-09,0.06661357604355875,0.05217517702089263,0.06000285178977382
2020-10,0.06365751559736832,0.07340126099582828,0.1283968943860055
2020-11,0.14967012128799523,0.1322111235417069,0.0928082461571548
2021-03,0.13337927805060507,0.12243943169157387,0.07783957466381537
2021-04,,,0.07911121209494076
2021-05,0.15613723686354677,0.12055937911475745,0.04097244383787722
2021-06,0.1729464329512626,0.1853675945876264,0.07152006511771272
2021-07,0.09701670351688069,0.053273177996924576,0.11694859361152851
2021-08,0.0324453885382872,0.02657509092750661,0.0974884054829885
2021-09,0.06938482067463662,0.06320441700505515,0.12004302055639039
2021-10,0.07470901617335524,0.06345394326123587,0.10141516130816162
2021-11,0.10669215683006678,0.11477278436138956,0.0788740311813663
2021-12,0.08944338154960993,0.06731090591930472,0.0791694515084961
2022-01,0.3960510091492377,0.30372901669382996,0.3356522588910721
2022-02,,0.24089732901261837,
2022-03,0.10520861369124326,0.11798768450226974,0.10714433350672362
2022-04,0.13645510810630646,0.19078118422143045,0.18136197019612366
2022-05,0.13766589512688332,0.13672712171855292,0.150473270431164
2022-06,0.14693315843369925,0.11156434421701056,0.17705656282510684
2022-07,0.03982192781732575,0.038478788497677816,0.039334784032674416
2022-08,,0.03427267755034387,0.042519181790159115
2022-09,0.09654325836398801,0.07162880105616956,0.04909611172118828
2022-10,0.094090059423285,0.0745355572590076,0.14331275117520126
2022-11,0.10970474090040447,0.13285579495962363,0.1320662606442414
2023-02,0.0835706567671067,0.11217087465355469,0.08666842368897618
2023-03,0.13252873853754651,0.13241573667394083,0.11841022762301073
2023-04,0.17797838323085655,0.13929549231824173,0.13475869673062835
2023-05,0.18875591936654673,0.12950345800760554,0.1668221785535391
2023-06,0.210323282088593,0.15758125143872642,0.1917623123991909
2023-07,0.05994931910433614,0.06497922317983854,0.06331320102685618
2023-08,0.08542076092752984,0.0348615940627791,0.03987127933186912
2023-09,0.044611446994213995,0.05270870625120856,0.05312711825222512
2023-10,0.07257783709612904,0.06123133338858043,0.12540949890186104
2023-11,0.09743390349317807,0.11735437787169782,0.14489283030863478
2023-12,0.0871227784320697,0.10315986574956484,0.13563175162794283
2024-02,0.10199923160822491,0.10424199032255094,0.12490418858128151
2024-03,0.26239134186628743,0.18555931261738473,0.23572949395379125
2024-04,0.17507883501474006,0.24098060051552694,0.16846681500868937
2024-05,0.21302331229723132,0.20328481418561184,0.16014026124147493
2024-06,0.3021823874494468,0.22026528664033232,0.14247861205833617
2024-07,0.33869901837402444,0.1731055346073376,0.13899655507070469
2024-08,0.3649026337718322,0.2439742742776414,0.11207649930461577
2024-09,0.31590784576241016,0.22314044041140668,0.12358443845605514
2024-10,0.303541109284032,0.21098554229625321,0.10500877596038985
2024-11,0.31800662322415346,0.19567808859197683,0.12492398398065724
2024-12,0.3270756501562894,0.14176977913783315,0.07616974066768938
2025-02,0.2818646427604219,0.11229613409837488,0.08358175867576485
2025-03,0.3292235919144337,0.13196896908925163,0.12297933764882668
2025-04,0.3506599797416411,0.21000842817417562,0.1287228253959079
2025-05,0.38096797142349226,0.2407088538069851,0.11711749924352781
2025-06,0.4424091984800681,0.18392468900490783,0.11985866855469494
2025-07,0.4053634831044542,0.2682585177205051,0.11574142994066192
2025-08,0.3996119887264271,0.2494586153237018,0.23460557864416395
2025-09,0.3681031794883186,0.33157963315930533,0.22163172465610906
2025-10,0.3515167883279261,0.3717013365192491,0.218238385735753
2025-11,0.35995057395597235,0.3759885666141819,0.17663645339652428
2026-02,0.3512443284002191,0.39836026767216354,0.3896246289358392
2026-03,0.3698010509718085,0.40454914942497,0.38216082437483123
2026-04,0.38113134508836655,0.4012960760752467,0.40347485261819444
2026-05,0.43582018767906117,0.42436711647007896,0.4065214724694641
2026-06,0.4259726934358469,0.4362799360975296,0.42734453266481714
2026-07,0.3877982672315833,0.37542522628288344,0.3850016330000385
2026-08,0.39796751162911315,0.3827663044106214,0.3735306347050435
2026-09,0.3586555740115256,0.3532912253805145,0.3524281638924207
