ym,epoch_building_000,epoch_building_001,epoch_building_002,epoch_building_010,epoch_building_015
2018-01,0.24462305840048693,0.09904459934007111,0.18874254885969774,0.1895721655214967,0.2244896080338062
2018-02,0.31896097441213755,0.18569006664904536,0.29268705139967216,0.21005684727409646,0.21802792004019422
2018-03,0.1793796982252276,0.09430865355671472,0.143546393027433,0.11710970801717291,0.13688668075533886
2018-04,0.2474819516597384,0.1215411526413667,0.18760044284511587,0.13791186539438688,0.13435841128170106
2018-05,0.3112578709323551,0.1552212979813697,0.27021096104596304,0.16385632086137003,0.1477234384742315
2018-06,0.2839585988309259,0.06589028575051059,0.2556424470775262,0.058881997956214835,0.05484807036866127
2018-07,0.3113986760757605,0.040976790044720914,0.2968386241461544,0.02642779365344053,0.02414137904370931
2018-08,0.2817350784512255,0.04480038718754352,0.24018893471716762,0.04159919559234479,0.040401112633789565
2018-09,0.2666779590405186,0.08194320832725444,0.21323844704466227,0.11283796308691885,0.1258250765325344
2018-10,0.2085401627163389,0.06798063139712499,0.16392436875821897,0.10291461673353579,0.11020747101246421
2018-11,0.1910811773554325,0.07285104165262671,0.15992259086412186,0.0987435352694924,0.11212657940736787
2018-12,0.16055712042342704,,0.17306092435449777,0.09034854166666667,
2019-01,0.2820698294650965,0.11433588797924946,,0.12096098762783392,0.12848205673266133
2019-02,0.19365968472980527,0.14681625959592298,0.13578280169203447,0.12268239176180845,0.12859754546194646
2019-03,0.17555313062894023,0.05315362270162834,0.17100391580938118,0.08463908244425575,0.09890720212437187
2019-04,0.24728030662863426,0.08048268397100358,0.24784010376431864,0.09484645091347782,0.10412516126045268
2019-05,0.2213844014089314,0.07571703546708738,0.2199329943891358,0.10186193582297781,0.12966336013459895
2019-06,0.25007636388967547,0.05651966305565455,0.24060024116513762,0.03727225621372916,0.035181850863017866
2019-07,0.2887757400890759,0.050841116367258965,0.2712818924383341,0.028865636962142813,0.025102362851490062
2019-08,0.25457608608537563,0.04358762550387631,0.22726375305400792,0.03154312609886924,0.026816430710399415
2019-09,0.26069385905929143,0.0820050125421146,0.23315185874107022,0.06444214320445732,0.05842632933927168
2019-10,0.19476809365811548,0.11923358712341166,0.1777688094151388,0.141665097314972,0.14741050639210987
2019-11,0.27379954996450484,0.13586731340333097,0.2289313852085516,0.14738869357493678,0.14674078315651418
2019-12,0.20048038500444276,0.124692045350691,0.17358119077046572,0.13045020552701642,0.13409099723949874
2020-01,0.15347486218949566,0.10113331040207338,0.16003660408871906,0.1138183961427714,0.12335977994070982
2020-02,0.22835581632781254,0.12812122098472056,0.20124996203441614,0.11239374362994084,0.1251967280772255
2020-03,0.2315452868482798,0.10973363407286127,0.19861596327692055,0.1234877938667864,0.13273189733110669
2020-04,0.2657127338364655,0.12779652833454389,0.23658317077078275,0.13458108936872942,0.1428092030749473
2020-05,0.2710104751984801,0.11443201469247055,0.24719822061678798,0.13191862040404279,0.14356699477154106
2020-06,0.2944497319338066,0.14073054811375724,0.2623670534163095,0.13903315567124483,0.11680276867850434
2020-07,0.2931964307389529,0.07279994779284606,0.21118067234515892,0.03442395110980215,0.032748445376466664
2020-08,0.2736029851973994,0.0275699336141123,0.18936705171560642,0.03130292268180085,0.028892014372764736
2020-09,0.2884112624925529,0.02982275501802667,0.24923711320883415,0.06089105040225262,0.07964916536621255
2020-10,0.2844018669075579,0.10899514397135407,0.2323937655569036,0.15390738239310292,0.16949989086436296
2020-11,0.22872384401748058,0.141289733467216,0.1936703059159488,0.13433175804120634,0.1358562985191886
2020-12,0.25623440070517217,0.16001478894122323,0.24715233734072506,0.18404809719452728,0.22318579729284654
2021-01,0.17662057128946745,0.1304510065913665,,,
2021-03,0.19189850506965894,0.10889125610121192,0.17541236129620796,0.1332924987971177,0.10835107201226475
2021-04,0.2870775751354792,0.12095210727213823,0.26852510154108816,0.11377346329759173,0.10443856062202857
2021-05,0.24782877531032835,0.08032819116380727,0.22947499008019367,0.0918344057044995,0.09860996580790585
2021-06,0.2514759173770488,0.07317121183307679,0.2377403227302584,0.05067353581893125,0.05191142234690327
2021-07,0.1816846526485213,0.03691978682962243,0.15276811407647037,0.03531581938072953,0.035272619030890656
2021-08,0.12357326035727455,0.036959986772486776,0.11232241528999666,0.037205314275601344,0.03678199925559767
2021-09,0.08368055924206279,0.045307780067373446,0.08323112607350537,0.04540050422822159,0.04854238852010347
2021-10,0.11988167999876766,0.13471774864300984,0.12002521810301223,0.1299885444456125,0.13897418283067076
2021-11,0.11643726829632278,0.11266914633990116,0.0942231646604476,0.11210799025141047,0.11461466567760759
2021-12,0.11745475268467126,0.11056936929197461,0.10536904371116099,0.10630525694547721,0.10767915247338694
2022-01,0.17076979802882597,0.15596540419356725,0.15243569835808146,0.14886439425948986,0.1445854740420514
2022-02,0.13467814123958696,0.12834290693072878,0.12958034593155277,0.12748831151116335,0.12874328866324686
2022-03,0.109788322006554,0.11023983870307402,0.11431500822797452,0.12927243063957827,0.1300583097556116
2022-04,0.10741115554582867,0.11367005782216652,0.10718700855201443,0.10095422681062427,0.09160208412374996
2022-05,0.11290647951038216,0.09976675553493754,0.1050928781942346,0.06366340447483525,0.0573395553106383
2022-06,0.09978626531462823,0.09104387123330585,0.08484549736647415,0.09655332697348899,0.143204920863576
2022-07,0.08897021121631457,0.09761757443424586,0.07760061014512291,0.1267941033673369,0.12551981779432766
2022-08,0.11409296024291629,0.07117284269331245,0.11070122216237958,0.11342684651357045,0.12426232992797215
2022-09,0.060904735963592097,0.1176645384594838,0.05737382900054795,0.08473372562397109,0.06166791549759082
2022-10,0.07811178322479742,0.1941611187559586,0.07930757748669534,0.1590319620337894,0.07726776458465069
2022-11,0.09197496474148753,0.15947624665244559,0.0892067528960411,0.16930706654354521,0.07884176805078522
2022-12,0.2311235472868587,0.26543437579869467,0.21006228719132533,0.24983708405624755,0.18470451877253247
2023-02,0.10193821321892599,0.0988915451758138,0.10468480458797694,0.2148452293103118,0.08399006265243196
2023-03,0.07680218387099791,0.1937067589356798,0.07953794816759281,0.1672559622678454,0.11299430008479855
2023-04,0.08828016916321735,0.22558602499415403,0.08337364895177682,0.1769631614337727,0.12555889937482512
2023-05,0.07030792816354714,0.22391318039698044,0.060972282134961156,0.21072381321921607,0.19566472707084387
2023-06,0.07639811147687937,0.21210121274732377,0.06823009830347596,0.2611941537926048,0.22801052390982052
2023-07,0.04865900322183045,0.179012624233002,0.047799998796554215,0.2012816727156673,0.20939481743700933
2023-08,0.08247658323693219,0.2542283568184837,0.08057430814977001,0.21791626629908684,0.16896564594214705
2023-09,0.08748206244276985,0.2603608553219992,0.1033627589739301,0.2186636848517549,0.20851781226485805
2023-10,0.05372786231581882,0.14941659051033399,0.05561432762726332,0.21524992586674335,0.2747619304554749
2023-11,0.06231868262573151,0.33691335045404425,0.06105496230078719,0.21433050451838856,0.27409980446367194
2023-12,0.06861521633110743,0.43622154833519156,0.06776283181719668,0.20157301366379832,0.2566242132014358
2024-01,0.6106897696662703,0.2810399558157219,0.06395690968061048,0.08524460456119462,0.0814725735004743
2024-02,0.0716498089947732,0.6693941253174394,0.07286879073248193,0.14626324044012243,0.18365488633441762
2024-03,0.07017951251202648,0.6113424259152902,0.07089494671907946,0.11875084472622831,0.18825324549597366
