ym,epoch_building_000,epoch_building_001,epoch_building_002,epoch_building_003,epoch_building_006,epoch_building_010,epoch_building_012,epoch_building_016,epoch_building_017,epoch_building_018
2024-09,0.44878275322965516,,,,,,,,,
2024-11,,0.43363858706029235,,,,,0.36942796449470117,0.3779197798652624,0.3752845792967721,
2025-01,0.33560295286251535,0.31594653173193205,0.332363340365362,0.3354129658609219,0.2826727212857037,0.27032442972774107,0.3370760135135136,0.33159478708005624,0.33611968871703213,0.31599879155686855
2025-02,0.2105508987255023,0.19970331642853148,0.2123785103229168,0.3241185739173593,0.22002745125808426,0.24913384564780527,0.23181542168830993,0.19009193855005313,0.25547663032282114,0.282019777831013
2025-03,,,,,,0.13951149789789785,,,,
2025-04,0.28239149166628685,0.2700573234738861,0.3142934625791698,0.27229589720407227,0.18074525515743753,0.2108361990501681,0.24348286133129216,0.2604843394774933,0.3691678668939613,0.2877775213743003
2025-05,0.2994966234923141,0.269804575448247,0.2929758791410335,0.3053042724955559,0.2133471349667183,0.22813729306911068,0.24851675812652158,0.2699315127011457,0.3779626522805708,0.2588937102398252
2025-06,0.2884978016560624,0.17200323930144895,0.24818130846322356,0.2585286756103861,0.20647279611008826,0.21916229059089642,0.16805166702149948,0.2586680121200636,0.3351270695605172,0.16806916721858411
2025-07,0.3156492349585719,0.3336629071197557,0.2604605321070286,0.2703692064601406,0.21835365717792568,0.23331201348148564,0.23979473511236796,0.29234508517809954,0.35321839840339303,0.2833203279299421
2025-08,0.2858699432102889,0.29226056119892474,0.2459241621009071,0.26922634801501094,0.20293332578010662,0.22105264808456576,0.23601098491236705,0.2800365314344135,0.3434237575014206,0.2769349885100303
2025-09,0.3180123742856996,0.3627395820363706,0.28936893765777805,0.3219434621208667,0.16431293314083506,0.24284594248740624,0.17886391477303012,0.3087941625418804,0.39856996833118535,0.294009058887203
2025-10,,,0.08805268534330242,0.10012351232431972,0.2578750601897748,0.2772667297484838,0.07212520740268029,,,
2025-12,,,,,0.12080262072821304,,0.1726019712894925,,,
2026-01,0.3634305216858747,0.34375877759050905,0.32340688228181746,0.34850522005131257,,,0.23759116444308137,0.40573842073831157,0.4861258651978511,0.2930221423691518
2026-02,0.3063497486979366,0.33689471142896155,0.29576168202077235,0.3149849101323327,0.21824874474814698,0.17574151191736534,0.3235856829651154,0.2932847679343756,0.36742759326663677,0.3375093135297718
2026-03,0.27598320578424973,0.2827641134848693,0.26602441075141525,0.2853607519611864,0.2105383321531416,0.22292002352050613,0.23328925638597353,0.2721774563987327,0.36901444898341057,0.2645132121341176
2026-04,0.13265991516973635,0.18035399259123908,0.12204341615916829,0.13263624741940605,0.22524291271302443,0.257023484857399,0.09571944444444445,0.17081325903657138,0.3644672618735011,
2026-05,0.2977058642209638,0.27297462963806524,0.24155136669246766,0.1916223866462065,0.22282609262144143,0.2238929168131067,0.2576589325791679,0.2563578391181562,0.3510914438762075,0.18549780847684688
2026-06,0.20948033955556833,0.2735940192937436,0.23876745157259435,0.2752488210020597,,,0.25709349489078864,0.25160126557567314,0.3492944384356849,0.25517175182961993
2026-07,,,,,,,0.17917504968319659,,,
2026-08,0.27173224056162076,0.2839642823124801,0.2641068892845332,0.2807503775251488,0.20308781900580647,0.19715814160966788,0.25415624326233155,0.2552150428847903,0.3343738607004071,0.2548020970182464
2026-09,0.20024173640167353,0.23783773889736406,0.2100494645034326,0.24684001681378726,,0.2039248319159357,0.2363115036173128,0.23686815257470253,0.2769485187648041,0.23556013468551198
