ym,epoch_building_008,epoch_building_009
2018-01,0.13167960843814225,0.08135254155464455
2018-02,0.0843154847680445,0.05458903934715695
2018-03,0.08660500849731032,0.05106779609789465
2018-04,0.11564882512394824,0.05279312836542667
2018-05,0.11837176786190806,0.04974171936020107
2018-06,0.12582581876632512,0.07542456985857127
2018-07,0.10250133897110632,
2018-08,0.0559106314695431,0.07262259796137135
2018-09,0.04454514927644111,0.045825342209708346
2018-10,,0.06784404962098159
2018-12,0.07731585602794046,0.059296541315707864
2019-01,0.08043286937550619,0.07366302146714707
2019-02,0.08228740899919006,0.06866521948348403
2019-03,0.0919216487122946,0.08123833265726534
2019-04,0.13982248112098947,0.1654833789805962
2019-05,0.11995156814000184,0.10221529047062283
2019-06,0.06999641285138276,0.08197646249413414
2019-07,0.05280931380122377,0.057021061506279454
2019-08,0.05771150203420458,0.05872074176588955
2019-09,0.11913549932817408,0.07411964713227867
2019-10,0.11004519070960729,0.08432104480342312
2019-11,0.07850671942957996,0.07824735955681753
2019-12,0.06824978534342716,0.07470404010276226
2020-01,0.06549708446279676,0.08078640984036843
2020-02,0.06427024326184354,0.07880562110763797
2020-03,,0.10298618315874879
2020-04,0.047534684944076915,0.09653455582333145
2020-05,0.04730290105935586,0.10710859996899574
2020-06,0.07559586066283702,0.10832718151232426
2020-07,0.08797314241304884,0.09076509739355905
2020-08,0.06775268099586707,0.08126858908587654
2020-09,0.09201844938173379,0.10437943536179145
2020-10,0.04764407599357666,0.07378911928225441
2020-11,0.05175603402669515,0.08651665374183751
2020-12,0.10017808570804988,0.06568736300559808
2021-01,0.10494991996158148,0.1025890759343658
2021-02,0.0758490325238651,0.098090123839748
2021-03,0.0914599427894586,0.09335100773899004
2021-04,0.09668702182146749,0.11634551945882757
2021-05,0.09707966263571112,0.1080463420744946
2021-06,0.1049767196012641,0.1317328739600299
2021-07,0.09371910394595433,0.1539710097304657
2021-08,0.051004477590977385,0.1170342631513386
2021-09,0.0488630786012912,0.117953541403199
2021-10,0.05556833335674184,0.09483313846667785
2021-11,0.051385999803368027,0.08097023769755102
2021-12,0.06324849225410467,0.08285652087459339
2022-01,0.07642992972747736,0.07801850040166391
2022-02,0.09448858598201285,0.1118374623191518
2022-03,0.09320562976071758,0.1012794719909009
2022-04,0.09889500507965931,0.11961773525177567
2022-05,0.09317313562456396,0.14068316014062215
2022-06,0.07298527507408811,0.16380891495064703
2022-07,0.07380517879161531,0.17896102706658057
2022-08,0.07151114013773598,0.12295634668766466
2022-09,0.09551266029017264,0.24298094880176896
2022-10,0.08997181912667304,0.2621558367087385
2022-11,0.0966105497736391,0.1543184952317322
2022-12,0.09642486083606039,0.13507810931621675
2023-01,0.09293086419753084,0.1354993283065689
2023-02,0.09837037739294088,0.14473111662570487
2023-03,0.09795939596529915,0.1603034216993964
2023-04,0.11946931955973171,0.20532905282874803
2023-05,0.1343881430036897,0.2281086136607356
2023-06,0.10960998469079616,0.21767234724661574
2023-07,0.11324745370802508,0.23985525861589008
2023-08,0.11890802164824409,0.16252899814677824
2023-09,0.15666125140094453,0.23298854877671094
2023-10,0.10430884399125456,0.2070394002481567
2023-11,0.09511474824697622,0.19404006955546535
2023-12,0.09202641409791265,0.10990487703516344
2024-02,0.1388605162993862,0.1500786640896545
2024-03,0.10514097576276818,0.14855191744812177
2024-04,0.22155701731890376,0.2741877822583856
2024-05,0.23650137501931207,0.23987923377635684
2024-06,0.2439306928468095,0.21168370198923045
2024-07,0.24127383801710595,0.32407120059537325
2024-08,0.202462240991208,0.327825438265238
2024-09,0.1913772934030322,0.3215595464776856
2024-10,0.2891102295444224,0.19805157503956994
2024-11,0.24062341684750443,0.21252618412311464
2024-12,0.17541163171767385,0.2533216858749513
2025-01,0.1481938458873485,0.38391263650608054
2025-02,0.1285067153318587,0.5870121899035214
2025-03,0.11492757669817452,0.6372932322913398
2025-04,0.14144013071344635,0.7194084524406057
2025-05,0.2698546318534435,0.7860021021737575
2025-06,,0.7514968714676089
2025-07,0.6190413425750363,0.7383506533998268
2025-08,0.7968498747641584,0.6716442140510792
2025-09,0.7648014731646839,0.5838565071543896
2025-10,0.7635825044359236,0.5945622459773952
2025-11,0.725655675875597,0.5600218902860963
2025-12,0.6989450610261383,0.5265847506899869
2026-01,0.6862761483073264,0.5105585447040016
2026-02,0.7158716793775189,
2026-03,0.7177452370585724,0.680168992340547
2026-04,0.6947392901117521,0.670664765126027
2026-05,0.7543725024227865,0.7185197220962886
2026-06,0.5920700641120848,0.8202689806282646
2026-07,0.7555644016535809,0.598858711704596
2026-08,0.7493347251867661,0.6046563574252145
2026-09,0.7199653590640313,0.6087117969887135
