ym,epoch_building_000,epoch_building_002,epoch_building_005
2018-01,0.39122424928591526,0.043133592031104014,0.06269106744074535
2018-02,0.25909378200620664,0.0809337035501183,0.0642414565351418
2018-03,0.30598105761930505,0.06684000271255915,0.08224762033990712
2018-04,0.4358877192203521,0.05022907762942424,0.09446799047814772
2018-05,0.4267523876827144,0.048778690838582626,0.0801744999314975
2018-06,0.3951689477916401,0.05574113244321207,0.0653860131524867
2018-07,0.41068157192400867,0.042289831921797916,0.05400407110563095
2018-08,0.35902939612346896,0.06775170086694919,0.051755938142211265
2018-09,,,0.07548301117103766
2018-10,0.34580676370327634,0.0356484749389674,0.03832477188655978
2018-11,0.3289598247717149,0.031736488943809836,0.037743565043156624
2018-12,0.3297232057923597,0.03429762801772206,0.04641008083299085
2019-01,0.32455368092863107,0.03909180254578699,0.05860013700506925
2019-02,0.35733263232152823,0.04047655042848389,0.06238565368543636
2019-03,0.3936841956617187,0.04535823412399409,0.07356633305932324
2019-04,0.40074382064235664,0.05456614525251914,0.08195242224962329
2019-05,0.4008075271204249,0.05283944161467594,0.05430106110426088
2019-06,0.4070364836932124,0.054720045309784276,0.05353501096040553
2019-07,0.4262627585628517,0.04166711524357777,0.042739668790245273
2019-08,0.40853248703794154,0.040045461989009115,0.04071895139745171
2019-09,0.3944128508142295,0.04848521404100989,0.054711810734697525
2019-10,0.3692591457127775,0.03873102012317029,0.042617085217153045
2019-11,0.4292586190906086,0.035318976862875114,0.044293696054254025
2019-12,0.3554874732988994,0.04071963943056351,0.0902341445745993
2020-01,0.3670432207570532,0.036749276148567864,0.09874662522263328
2020-03,0.38775717168129353,0.039468267076564506,0.1524453390875462
2020-04,0.43370796075123214,0.047707624300511356,0.2062243273051103
2020-05,0.41217385956767894,0.051051925414669914,0.21903833675846024
2020-06,0.2055808834091758,0.062374454430005236,0.18721484534218086
2020-07,0.321399590369148,0.049727622893999235,0.21485919122809183
2020-08,0.12034242759350267,0.0489616926869101,0.12388477877396926
2020-09,0.32831452682213347,0.041435431548067544,0.2771813373407317
2020-10,0.3295052420488681,0.0385549624762651,0.24515615084258138
2020-11,0.3203347432501098,0.035353567517606516,0.25036088967666825
2020-12,0.3234770812058785,0.031007059686347798,0.24276768324427994
2021-01,0.342015673361058,0.035910230366597344,0.25901008836826944
2021-02,0.3932127347592661,0.03657591850266735,0.19957717419476678
2021-03,0.3991363504960361,0.04914517013773771,0.2670263340868616
2021-04,0.4557204712904531,0.04942365351577804,0.29652058997807923
2021-05,0.46811171920570094,0.05326871213719522,0.3169623004863683
2021-06,0.3183588238045765,0.06370931904518906,0.255113619277627
2021-07,0.38926023126976345,0.07347291459457286,0.27959618338128533
2021-08,0.3469859296916241,0.03989103750364186,0.25898318331278264
2021-09,0.3524009220204532,0.03726417764248469,0.2514061917728454
2021-10,0.32899671397633024,0.03546836452776354,0.23473028086039227
2021-11,0.33967785670943806,0.048838218953755876,0.2333355404849981
2021-12,0.38135521910935477,0.04430239408461175,0.23851863474448554
2022-01,0.3781854010961637,0.027753673508343627,0.2151951209069736
2022-02,0.39627580201966395,0.03680904085917801,0.23225271766680367
