ym,epoch_building_000
2018-01,0.07507337256092932
2018-03,0.05875658947688104
2018-04,0.06789766760306737
2018-05,0.1121449760838205
2018-06,0.15298690503773793
2018-07,0.11206306438259037
2018-08,0.10697760787588899
2018-09,0.07311248551109756
2018-10,0.10320746966936656
2018-11,0.09223746564421835
2018-12,0.1037411910004302
2019-01,0.15689190291802693
2019-03,0.09770691468630577
2019-04,0.08873162933718015
2019-05,0.11846879402048008
2019-06,0.08794031128995523
2019-07,0.08876086047629891
2019-08,0.13283744008301068
2019-09,0.1346943725522644
2019-10,0.08806664287702781
2019-11,0.08459732594336043
2019-12,0.08569192822615344
2020-01,0.08721816769164577
2020-02,0.0789960820489459
2020-03,0.08089527598511882
2020-04,0.07930518411661984
2020-05,0.0963672831726268
2020-06,0.11083190443651458
2020-07,0.16915886012198508
2020-08,0.11738180801255282
2020-09,0.09076214312815008
2020-10,0.08864197454002479
2020-11,0.07921250322678614
2020-12,0.07480349201528609
2021-01,0.09288118816368027
2021-02,0.6171367517019719
2021-03,0.07134922379976211
2021-04,0.0885259585452889
2021-05,0.07895057272290128
2021-06,0.09223077936368444
2021-07,0.11153834307696206
2021-08,0.09619670032647477
2021-09,0.08004746134183695
2021-10,0.06386414597727331
2021-11,0.06038766178219827
2021-12,0.04868383316883051
2022-01,0.053809840052640896
2022-02,0.05415789233923013
2022-03,0.07588827980664592
2022-04,0.07454622301521022
2022-05,0.08902147217371495
2022-06,0.11804182370359127
2022-07,0.12457745957026806
2022-08,0.1363329284033103
2022-09,0.1041395892491079
2022-10,0.10536538076076224
2022-11,0.08334453977172071
2022-12,0.07953811783463671
2023-01,0.06280655834788548
2023-02,0.06124334927745303
2023-04,0.13929397615974481
2023-05,0.07404698453673474
2023-06,0.09405202591552142
2023-07,0.10572199453344461
2023-08,0.1140658717384152
2023-09,0.08423491914053599
2023-10,0.0753029737048567
2023-11,0.06408101333738266
2023-12,0.05900144635942602
2024-01,0.06408497051603271
2024-02,0.06496691418014322
2024-03,0.0843165985878065
2024-04,0.05895901703236906
2024-05,0.06585888644243668
2024-06,0.07199877660516793
2024-07,0.07593328575405563
2024-08,0.06939943107331761
2024-09,0.06800405486801811
2024-10,0.07570830460860983
2024-11,0.059644213803052126
2024-12,0.049486406752208154
2025-01,0.061526580619036764
2025-02,0.05452235568040901
2025-03,0.06712828891757136
2025-04,0.07536812542707472
2025-05,0.11332107663987917
2025-06,0.08336531166957713
2025-07,0.07540091893807102
2025-08,0.07970189330093894
2025-09,0.08418263710677498
2025-10,0.12912747905752542
2025-11,0.10200596993394581
2025-12,0.11171503910105533
2026-01,0.25344219522688743
2026-02,0.2894801786753727
2026-03,0.22508669033433326
2026-05,0.25176475873420584
2026-06,0.6742871627059452
2026-07,0.739701323615013
2026-08,0.6964402004403618
2026-09,0.705996228076836
