ym,epoch_building_000,epoch_building_001,epoch_building_004,epoch_building_012,epoch_building_013,epoch_building_014
2020-05,0.1694087251525475,0.15433973186388683,0.12081401635515099,0.07602823452994134,0.08169830622822968,0.14281337868310662
2020-06,0.20329273824230398,0.18283970724687085,0.14271925985541237,0.07335614852823094,0.08808300829334595,0.1468773198634007
2020-07,0.1174424503050949,0.13456497819184865,0.1256210914843132,0.05206068166833135,0.06616398706563476,0.06833162634186828
2020-08,0.06076158674303397,0.0748664160780675,0.07200324651597358,0.046143696102047854,0.06445960388506482,0.06030309298453503
2020-09,0.055005891014362554,0.06230141768764164,0.05942303273342864,0.03612202202594282,0.051567764839449796,0.05329862300688497
2020-10,0.1052158521443991,0.12069181389535877,0.08951019282982042,0.03958595438136085,0.04669857549603527,0.08003050659746698
2020-11,0.14292632987683906,0.13003808978267595,0.13283142399896397,0.05533295078435597,0.06103367159692831,0.1659192029039854
2020-12,0.16960005802418293,0.1549472211176125,0.16542092312246476,0.08013653446012997,0.08968516478522476,0.19690739696301512
2021-01,0.16500804815267345,0.14666104830615995,0.14241882044948911,0.06809585920108627,0.0703997022005064,0.17237501412492937
2021-02,0.16188180848276118,0.1420182011273331,0.14014042418860223,0.06852987309296726,0.06961643841316258,0.16957530862345677
2021-03,0.16541509190281886,0.13992786267492277,0.14461613683562985,0.05493206948551733,0.06114415219277915,0.16894787809294673
2021-04,0.17245214065561082,0.17832623732065875,0.14877767910416695,0.07337002115117212,0.07877763442585921,0.1274545337273314
2021-05,0.1706081227617015,0.17214258491292522,0.13927091086535223,0.06450381830882014,0.0762380012363731,0.13685085324573382
2021-06,0.1081197949812202,0.13603374803537277,0.11163000217390297,0.04383796113145714,0.05811046934626764,0.07425913520432395
2021-07,0.0517764995819763,0.08550109766643313,0.08506347241687136,0.0481242161336441,0.07013226993354489,0.05994056979715099
2021-08,0.04556371928773756,0.0682460110965934,0.06374462421542916,0.03184519169881774,0.04672081029993942,0.047384270078649614
2021-09,0.11545664220916163,0.12116278569940733,0.0898890851568679,0.04825746264272144,0.05011080102714076,0.05706987465062676
2021-10,0.10905287500467936,0.10995704898786192,0.10211896198444964,0.050232814999053424,0.054139160038993286,0.10098558878887781
2021-11,0.11558953880133276,0.1264955152846421,0.11389842738932753,0.06807833310484848,0.06806650379828091,0.13437849510752453
2021-12,0.11320313112217521,0.12603238557821583,0.11332223972137043,0.05495702982706961,0.054860635186704226,0.13132898385508066
2022-01,0.09626421030958711,0.11747385338937039,0.10183777225822271,0.039405200642368916,0.03469518230559814,0.12183615831920837
2022-02,0.12961803309935055,0.1351048041321469,0.12275583186949855,0.07233068029742208,0.07189850327520003,0.13667591129657355
2022-03,0.1261650538439462,0.1514506763367355,0.13714050166280456,0.07092172695403538,0.07144144108800833,0.14621071244643777
2022-04,0.12506595821010993,0.1480233113200822,0.15020365192575424,0.057202767278353356,0.05944044961185013,0.12840538497307508
2022-05,0.1792462502651642,0.18211490434080047,0.1581220158556158,0.05974498834727093,0.06560176064291401,0.15010630146849246
2022-06,0.15485531202036457,0.1678897915128103,0.1593344092134739,0.05353311300862368,0.06611831674928964,0.10471057594712024
2022-07,0.09822319345137816,0.11718037834460036,0.1617216220091488,0.05433896744416811,0.0744668402344354,0.0684861155694221
2022-08,0.047820205517912606,0.07951357944037318,0.13053644155207422,0.0408974690402982,0.0542755649868635,0.05076743966280161
2022-09,0.07163320979797604,0.12177767489127486,0.11933302898691499,0.04046407042556941,0.05312959835705032,0.05795765196174016
2022-10,0.16894317997479377,0.1552099137142028,0.1436494512051286,0.05441703746499284,0.046342088697885093,0.12488038359808203
2022-11,0.13023263891488535,0.13588285645754822,0.12928848663974726,0.05865041878015185,0.04673666024703683,0.11223564382178089
2022-12,0.14695504401268897,0.149684342167814,0.1380083584738348,0.05988986506335557,0.04617683405256962,0.11747053689731551
2023-01,0.16123153770324053,0.1633174585140159,0.1551192889949631,0.0718333800095311,0.0634548236385035,0.12707573212133935
2023-02,0.16090154294413456,0.1581348255032286,0.16112997372815113,0.06940115841836236,0.06067202593288126,0.12413778631106837
2023-03,0.16250058398532552,0.15977614358663614,0.16017783127737617,0.07695122467897872,0.06848359338778129,0.14059311353443232
2023-04,0.18169408278116775,0.1838482884861797,0.1855408601255313,0.0917602357964005,0.08788166720163582,0.16174382728086356
2023-05,0.23604414018143471,0.2285377221054492,0.21207931485053264,0.053332096577296415,0.054319439887299814,0.15252459212703928
2023-06,0.20876621775914345,0.21866623934051643,0.2019972483938557,0.05786285945568372,0.070165516780199,0.11264310603446977
2023-07,0.16004827768003088,0.15960282653840568,0.16676973372001058,0.055388711867504874,0.07285060362352433,0.0825714718926405
2023-08,0.18033858327406133,0.179737290676463,0.15789839547458157,0.06989593949720269,0.08063589078307593,0.06957574112129442
2023-09,0.16997999413519016,0.17664072159417274,0.19310963501556422,0.14169340657905902,0.13740324964038186,0.15344777126114367
2023-10,0.1142703352924295,0.1512011828791809,0.18270924510062395,0.16943913097406368,0.15526527693569664,0.14828214358928188
2023-11,0.09748980370581613,0.1449782688556875,0.18649115591509743,0.18584748503424015,0.15334927600841677,0.1628741201293994
2023-12,0.11796614944034732,0.15362830010036166,0.18616797332112248,0.17098142744299305,0.16617876350797092,0.1710991580042099
2024-02,0.13115370370370372,0.3448952436143181,0.3692268157581406,0.16668932297947012,0.18804681161365472,0.2195475352623236
2024-03,0.14477476634347822,0.16863779848131946,0.186843163537634,0.12735776750683828,0.18507405280739914,0.18259210395029254
2024-04,0.2176231360511113,0.21662908216402516,0.21426612974861578,0.16739339620934165,0.19253620076797784,0.20319542700277862
2024-05,0.21611279838780123,0.22545598477532242,0.21954771277653662,0.22071223601835713,0.21156554858114285,0.21477532862335685
2024-06,0.24021079187411873,0.2330416734521263,0.23210674603725243,0.25697735388391635,0.23207661709285862,0.21701335443322775
2024-07,0.24806263960119296,0.2047631363340845,0.20754870282746152,0.2327989868327425,0.22320400662172912,0.19478172809135944
2024-08,0.2253968018068605,0.17607365095596084,0.19320779344221345,0.24063982165122758,0.17739357620932744,0.16901626891865537
2024-09,0.17316019709543573,0.15267383084953956,0.14770883282665898,0.218711073683111,0.17165468880067927,0.1491250591497508
2024-10,0.16981029492506766,0.12286111111111113,0.16830107955097337,0.17533981283823918,0.140276686044438,0.14336310318448406
2024-11,0.14485061705287067,0.09413293419786167,0.13342977599548567,0.14658537893639925,0.08568258564596859,0.12398366458167705
2024-12,0.1646197117413336,0.1124386873382329,0.1888439229394859,0.13680143219886862,0.09477287765849943,0.1851360209760423
2025-01,0.1532103994309886,0.12301425703951976,0.17852855421575292,0.15571286696304415,0.10282302418060556,0.17492348588257056
2025-02,0.1674459098321178,0.12597220639695111,0.16804385608608363,0.1709932952742798,0.1122011457436297,0.17864545454545444
2025-03,0.17630129743320977,0.1345986706811339,0.1661376603253454,0.18060207464274747,0.13580348086593677,0.18854466987911062
2025-04,0.211636391145385,0.21488216907471575,0.21309721092871903,0.2404141164489532,0.1674066835479155,0.21127843260783688
2025-05,0.23131425024020766,0.2145767852070669,0.2460539888807175,0.29078683274253686,0.2296347857745759,0.2383282133589331
2025-06,0.24116432323837328,0.20974059030342052,0.24384828701069844,0.27757102354699936,0.2996716513903253,0.24064904075479612
2025-07,0.21769990093375446,0.2529579686543329,0.17922722512846845,0.24188550459254615,0.23598441753747756,0.20083634581827103
2025-08,0.2077555809281375,0.199435655538513,0.1548344848081184,0.22305228680728284,0.21341064529167691,0.1700678501607492
2025-09,0.1847436092289647,0.16755061132256496,0.1576620637739881,0.18724972026922038,0.1943745705386545,0.15436712566437163
2025-10,0.1540312354159648,0.16987173966558722,0.14792848062660297,0.15435959016339934,0.1479982372766503,0.15320102274488628
2025-11,0.14892524239134497,0.16463152429825728,0.1615163514507334,0.14107553188016955,0.1426943477537239,0.16498269358653211
2025-12,0.13736977875940554,0.15623898199170597,0.17531216923140963,0.1413757557953559,0.1516669185222856,0.1742689646551767
2026-01,0.16288707892416232,0.19172184185441538,0.209222710579507,0.16413906073166828,0.178355831956031,0.2341736940819538
2026-02,0.16022235740401058,0.18621128911107326,0.17697527763100898,0.15847855865206967,0.18590055280145498,0.18143559289609126
2026-03,0.17487184766468275,0.1997556205697261,0.1840713641472518,0.18092775918474788,0.21837840626746072,0.19362937660311685
2026-04,0.19663837083068159,0.21736806731175878,0.20589158722670106,0.20925059047022201,0.22199037323014364,0.18037921860390702
2026-05,0.2152840820324685,0.2345953076180197,0.19922520548008568,0.22694497300614305,0.22711381112022527,0.1962076634616828
2026-06,0.2202474949774768,0.2570313967947383,0.18703605024953635,0.23296012155395823,0.2270008737829451,0.18116722466387672
2026-07,0.21433525125095151,0.2337268079304663,0.1935416492060629,0.23754835458242762,0.2366898783836798,0.18305677471612644
2026-08,0.19461363630691664,0.22443693814816926,0.17522134448961837,0.21019781960139172,0.21058646825255287,0.17636765166174173
2026-09,0.17955460387576583,0.20221711450699698,0.16827662915527677,0.18963980402525082,0.18892247554002148,0.18023975205123963
