stateCode,facilityName,facilityId,unit_id,unitId,associatedStacks,date,hour,opTime,grossLoad,steamLoad,so2Mass,so2MassMeasureFlg,so2Rate,so2RateMeasureFlg,co2Mass,co2MassMeasureFlg,co2Rate,co2RateMeasureFlg,noxMass,noxMassMeasureFlg,noxRate,noxRateMeasureFlg,heatInput,heatInputMeasureFlg,primaryFuelInfo,secondaryFuelInfo,unitType,so2ControlInfo,noxControlInfo,pmControlInfo,hgControlInfo,programCodeInfo
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,0,1.0,263.0,,1.056,MEASURE,0.001,CALC,104.6,MEASURE,0.059,CALC,17.6,MEASURE,0.01,MEASURE,1760.3,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,1,1.0,261.0,,1.046,MEASURE,0.001,CALC,103.6,MEASURE,0.059,CALC,15.7,MEASURE,0.009,MEASURE,1743.6,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,2,1.0,270.0,,1.078,MEASURE,0.001,CALC,106.8,MEASURE,0.059,CALC,18.0,MEASURE,0.01,MEASURE,1797.0,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,3,1.0,263.0,,1.052,MEASURE,0.001,CALC,104.2,MEASURE,0.059,CALC,15.8,MEASURE,0.009,MEASURE,1752.7,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,4,1.0,260.0,,1.043,MEASURE,0.001,CALC,103.3,MEASURE,0.059,CALC,15.6,MEASURE,0.009,MEASURE,1738.6,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,5,1.0,267.0,,1.068,MEASURE,0.001,CALC,105.8,MEASURE,0.059,CALC,17.8,MEASURE,0.01,MEASURE,1779.5,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,6,1.0,274.0,,1.093,MEASURE,0.001,CALC,108.3,MEASURE,0.059,CALC,18.2,MEASURE,0.01,MEASURE,1821.9,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,7,1.0,268.0,,1.067,MEASURE,0.001,CALC,105.7,MEASURE,0.059,CALC,16.0,MEASURE,0.009,MEASURE,1778.0,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,8,1.0,207.0,,0.858,MEASURE,0.001,CALC,85.0,MEASURE,0.059,CALC,14.3,MEASURE,0.01,MEASURE,1430.3,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,9,1.0,200.0,,0.834,MEASURE,0.001,CALC,82.6,MEASURE,0.059,CALC,13.9,MEASURE,0.01,MEASURE,1389.5,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,10,1.0,211.0,,0.872,MEASURE,0.001,CALC,86.3,MEASURE,0.059,CALC,14.5,MEASURE,0.01,MEASURE,1453.0,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,11,1.0,220.0,,0.908,MEASURE,0.001,CALC,89.9,MEASURE,0.059,CALC,15.1,MEASURE,0.01,MEASURE,1512.8,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,12,1.0,216.0,,0.887,MEASURE,0.001,CALC,87.9,MEASURE,0.059,CALC,14.8,MEASURE,0.01,MEASURE,1478.8,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,13,1.0,206.0,,0.851,MEASURE,0.001,CALC,84.3,MEASURE,0.059,CALC,14.2,MEASURE,0.01,MEASURE,1418.5,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,14,1.0,194.0,,0.812,MEASURE,0.001,CALC,80.5,MEASURE,0.059,CALC,13.5,MEASURE,0.01,MEASURE,1354.0,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,15,1.0,231.0,,0.947,MEASURE,0.001,CALC,93.8,MEASURE,0.059,CALC,15.8,MEASURE,0.01,MEASURE,1577.6,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,16,1.0,255.0,,1.027,MEASURE,0.001,CALC,101.7,MEASURE,0.059,CALC,17.1,MEASURE,0.01,MEASURE,1710.9,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,17,1.0,260.0,,1.046,MEASURE,0.001,CALC,103.6,MEASURE,0.059,CALC,17.4,MEASURE,0.01,MEASURE,1742.5,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,18,1.0,256.0,,1.031,MEASURE,0.001,CALC,102.1,MEASURE,0.059,CALC,17.2,MEASURE,0.01,MEASURE,1718.4,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,19,1.0,251.0,,1.01,MEASURE,0.001,CALC,100.0,MEASURE,0.059,CALC,16.8,MEASURE,0.01,MEASURE,1683.5,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,20,1.0,264.0,,1.059,MEASURE,0.001,CALC,104.9,MEASURE,0.059,CALC,17.7,MEASURE,0.01,MEASURE,1765.0,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,21,1.0,252.0,,1.01,MEASURE,0.001,CALC,100.1,MEASURE,0.059,CALC,16.8,MEASURE,0.01,MEASURE,1684.0,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,22,1.0,251.0,,1.006,MEASURE,0.001,CALC,99.6,MEASURE,0.059,CALC,16.8,MEASURE,0.01,MEASURE,1676.5,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-01,23,1.0,246.0,,0.994,MEASURE,0.001,CALC,98.4,MEASURE,0.059,CALC,16.6,MEASURE,0.01,MEASURE,1656.3,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,0,1.0,220.0,,0.896,MEASURE,0.001,CALC,88.8,MEASURE,0.059,CALC,14.9,MEASURE,0.01,MEASURE,1493.9,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,1,1.0,232.0,,0.947,MEASURE,0.001,CALC,93.8,MEASURE,0.059,CALC,15.8,MEASURE,0.01,MEASURE,1578.6,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,2,1.0,257.0,,1.031,MEASURE,0.001,CALC,102.1,MEASURE,0.059,CALC,17.2,MEASURE,0.01,MEASURE,1718.6,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,3,1.0,265.0,,1.058,MEASURE,0.001,CALC,104.8,MEASURE,0.059,CALC,15.9,MEASURE,0.009,MEASURE,1763.9,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,4,1.0,265.0,,1.059,MEASURE,0.001,CALC,104.9,MEASURE,0.059,CALC,17.7,MEASURE,0.01,MEASURE,1765.0,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,5,1.0,266.0,,1.062,MEASURE,0.001,CALC,105.2,MEASURE,0.059,CALC,17.7,MEASURE,0.01,MEASURE,1769.5,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,6,1.0,260.0,,1.038,MEASURE,0.001,CALC,102.9,MEASURE,0.059,CALC,17.3,MEASURE,0.01,MEASURE,1730.7,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,7,1.0,196.0,,0.816,MEASURE,0.001,CALC,80.8,MEASURE,0.059,CALC,13.6,MEASURE,0.01,MEASURE,1359.3,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,8,1.0,192.0,,0.805,MEASURE,0.001,CALC,79.8,MEASURE,0.059,CALC,13.4,MEASURE,0.01,MEASURE,1342.0,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,9,1.0,198.0,,0.829,MEASURE,0.001,CALC,82.1,MEASURE,0.059,CALC,13.8,MEASURE,0.01,MEASURE,1381.0,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,10,1.0,260.0,,1.048,MEASURE,0.001,CALC,103.8,MEASURE,0.059,CALC,17.5,MEASURE,0.01,MEASURE,1745.8,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,11,1.0,240.0,,0.971,MEASURE,0.001,CALC,96.2,MEASURE,0.059,CALC,14.6,MEASURE,0.009,MEASURE,1618.1,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,12,1.0,241.0,,0.983,MEASURE,0.001,CALC,97.4,MEASURE,0.059,CALC,16.4,MEASURE,0.01,MEASURE,1638.2,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,13,1.0,263.0,,1.055,MEASURE,0.001,CALC,104.5,MEASURE,0.059,CALC,17.6,MEASURE,0.01,MEASURE,1759.0,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,14,1.0,260.0,,1.046,MEASURE,0.001,CALC,103.6,MEASURE,0.059,CALC,17.4,MEASURE,0.01,MEASURE,1742.9,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,15,1.0,255.0,,1.026,MEASURE,0.001,CALC,101.6,MEASURE,0.059,CALC,17.1,MEASURE,0.01,MEASURE,1709.7,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,16,1.0,263.0,,1.058,MEASURE,0.001,CALC,104.8,MEASURE,0.059,CALC,17.6,MEASURE,0.01,MEASURE,1763.4,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,17,1.0,265.0,,1.062,MEASURE,0.001,CALC,105.2,MEASURE,0.059,CALC,17.7,MEASURE,0.01,MEASURE,1769.6,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,18,1.0,261.0,,1.048,MEASURE,0.001,CALC,103.8,MEASURE,0.059,CALC,17.5,MEASURE,0.01,MEASURE,1747.1,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,19,1.0,259.0,,1.039,MEASURE,0.001,CALC,102.9,MEASURE,0.059,CALC,17.3,MEASURE,0.01,MEASURE,1731.6,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,20,1.0,253.0,,1.015,MEASURE,0.001,CALC,100.5,MEASURE,0.059,CALC,15.2,MEASURE,0.009,MEASURE,1691.6,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,21,1.0,253.0,,1.017,MEASURE,0.001,CALC,100.7,MEASURE,0.059,CALC,16.9,MEASURE,0.01,MEASURE,1694.9,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,22,1.0,238.0,,0.965,MEASURE,0.001,CALC,95.5,MEASURE,0.059,CALC,16.1,MEASURE,0.01,MEASURE,1607.5,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-02,23,1.0,238.0,,0.962,MEASURE,0.001,CALC,95.2,MEASURE,0.059,CALC,14.4,MEASURE,0.009,MEASURE,1602.5,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,0,1.0,234.0,,0.949,MEASURE,0.001,CALC,94.0,MEASURE,0.059,CALC,15.8,MEASURE,0.01,MEASURE,1581.9,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,1,1.0,264.0,,1.053,MEASURE,0.001,CALC,104.3,MEASURE,0.059,CALC,17.6,MEASURE,0.01,MEASURE,1755.3,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,2,1.0,265.0,,1.058,MEASURE,0.001,CALC,104.8,MEASURE,0.059,CALC,17.6,MEASURE,0.01,MEASURE,1763.6,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,3,1.0,270.0,,1.073,MEASURE,0.001,CALC,106.3,MEASURE,0.059,CALC,17.9,MEASURE,0.01,MEASURE,1788.5,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,4,1.0,273.0,,1.084,MEASURE,0.001,CALC,107.4,MEASURE,0.059,CALC,18.1,MEASURE,0.01,MEASURE,1806.9,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,5,1.0,269.0,,1.07,MEASURE,0.001,CALC,106.0,MEASURE,0.059,CALC,17.8,MEASURE,0.01,MEASURE,1783.9,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,6,1.0,254.0,,1.017,MEASURE,0.001,CALC,100.7,MEASURE,0.059,CALC,16.9,MEASURE,0.01,MEASURE,1694.1,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,7,1.0,270.0,,1.075,MEASURE,0.001,CALC,106.5,MEASURE,0.059,CALC,17.9,MEASURE,0.01,MEASURE,1791.3,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,8,1.0,261.0,,1.038,MEASURE,0.001,CALC,102.8,MEASURE,0.059,CALC,15.6,MEASURE,0.009,MEASURE,1730.5,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,9,1.0,195.0,,0.815,MEASURE,0.001,CALC,80.8,MEASURE,0.059,CALC,13.6,MEASURE,0.01,MEASURE,1359.0,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,10,1.0,193.0,,0.811,MEASURE,0.001,CALC,80.3,MEASURE,0.059,CALC,13.5,MEASURE,0.01,MEASURE,1351.0,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,11,1.0,196.0,,0.82,MEASURE,0.001,CALC,81.3,MEASURE,0.059,CALC,13.7,MEASURE,0.01,MEASURE,1367.3,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,12,1.0,254.0,,1.024,MEASURE,0.001,CALC,101.4,MEASURE,0.059,CALC,17.1,MEASURE,0.01,MEASURE,1706.3,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,13,1.0,235.0,,0.949,MEASURE,0.001,CALC,94.0,MEASURE,0.059,CALC,14.2,MEASURE,0.009,MEASURE,1582.3,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,14,1.0,220.0,,0.902,MEASURE,0.001,CALC,89.3,MEASURE,0.059,CALC,15.0,MEASURE,0.01,MEASURE,1502.5,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,15,1.0,226.0,,0.919,MEASURE,0.001,CALC,91.0,MEASURE,0.059,CALC,15.3,MEASURE,0.01,MEASURE,1531.5,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,16,1.0,260.0,,1.039,MEASURE,0.001,CALC,102.9,MEASURE,0.059,CALC,17.3,MEASURE,0.01,MEASURE,1732.1,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,17,1.0,268.0,,1.067,MEASURE,0.001,CALC,105.6,MEASURE,0.059,CALC,17.8,MEASURE,0.01,MEASURE,1777.7,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,18,1.0,261.0,,1.041,MEASURE,0.001,CALC,103.1,MEASURE,0.059,CALC,15.6,MEASURE,0.009,MEASURE,1734.2,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,19,1.0,255.0,,1.02,MEASURE,0.001,CALC,101.0,MEASURE,0.059,CALC,17.0,MEASURE,0.01,MEASURE,1700.2,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,20,1.0,264.0,,1.052,MEASURE,0.001,CALC,104.2,MEASURE,0.059,CALC,17.5,MEASURE,0.01,MEASURE,1752.6,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,21,1.0,254.0,,1.014,MEASURE,0.001,CALC,100.4,MEASURE,0.059,CALC,15.2,MEASURE,0.009,MEASURE,1689.1,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,22,1.0,244.0,,0.98,MEASURE,0.001,CALC,97.1,MEASURE,0.059,CALC,14.7,MEASURE,0.009,MEASURE,1633.8,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-03,23,1.0,204.0,,0.843,MEASURE,0.001,CALC,83.5,MEASURE,0.059,CALC,14.1,MEASURE,0.01,MEASURE,1405.7,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-04,0,1.0,215.0,,0.884,MEASURE,0.001,CALC,87.6,MEASURE,0.059,CALC,14.7,MEASURE,0.01,MEASURE,1473.9,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-04,1,1.0,232.0,,0.938,MEASURE,0.001,CALC,92.9,MEASURE,0.059,CALC,14.1,MEASURE,0.009,MEASURE,1563.1,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-04,2,1.0,233.0,,0.951,MEASURE,0.001,CALC,94.2,MEASURE,0.059,CALC,15.8,MEASURE,0.01,MEASURE,1584.3,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-04,3,1.0,276.0,,1.098,MEASURE,0.001,CALC,108.8,MEASURE,0.059,CALC,16.5,MEASURE,0.009,MEASURE,1830.3,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-04,4,1.0,277.0,,1.102,MEASURE,0.001,CALC,109.2,MEASURE,0.059,CALC,16.5,MEASURE,0.009,MEASURE,1837.2,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
MS,Southaven Combined Cycle Plant,55269,4373,AA-001,,2026-01-04,5,1.0,279.0,,1.109,MEASURE,0.001,CALC,109.8,MEASURE,0.059,CALC,16.6,MEASURE,0.009,MEASURE,1847.9,MEASURE,Pipeline Natural Gas,,Combined cycle,,Dry Low NOx Burners|Selective Catalytic Reduction,,,"ARP, CSOSG2"
