stateCode,facilityName,facilityId,unit_id,unitId,associatedStacks,date,hour,opTime,grossLoad,steamLoad,so2Mass,so2MassMeasureFlg,so2Rate,so2RateMeasureFlg,co2Mass,co2MassMeasureFlg,co2Rate,co2RateMeasureFlg,noxMass,noxMassMeasureFlg,noxRate,noxRateMeasureFlg,heatInput,heatInputMeasureFlg,primaryFuelInfo,secondaryFuelInfo,unitType,so2ControlInfo,noxControlInfo,pmControlInfo,hgControlInfo,programCodeInfo
TX,Martin Lake,6146,2804,1,,2023-01-02,2,1.0,213.0,,359.0,Measured,0.138,Calculated,272.2,Measured,0.105,Calculated,819.4,Measured,0.316,Measured,2595.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,3,1.0,213.0,,278.8,Measured,0.114,Calculated,256.7,Measured,0.105,Calculated,798.7,Measured,0.313,Measured,2447.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,4,1.0,213.0,,304.0,Measured,0.117,Calculated,273.0,Measured,0.105,Calculated,852.1,Measured,0.327,Measured,2602.6,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,5,1.0,213.0,,327.7,Measured,0.126,Calculated,273.3,Measured,0.105,Calculated,860.9,Measured,0.33,Measured,2605.7,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,6,1.0,219.0,,386.3,Measured,0.144,Calculated,280.4,Measured,0.105,Calculated,814.4,Measured,0.305,Measured,2673.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,7,1.0,222.0,,375.4,Measured,0.142,Calculated,278.2,Measured,0.105,Calculated,760.8,Measured,0.287,Measured,2652.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,8,1.0,237.0,,408.7,Measured,0.145,Calculated,295.7,Measured,0.105,Calculated,702.8,Measured,0.249,Measured,2819.6,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,9,1.0,223.0,,328.3,Measured,0.125,Calculated,275.0,Measured,0.105,Calculated,703.9,Measured,0.268,Measured,2621.7,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,10,1.0,230.0,,348.3,Measured,0.127,Calculated,287.1,Measured,0.105,Calculated,678.1,Measured,0.248,Measured,2736.9,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,11,1.0,220.0,,296.8,Substitute,0.12,Calculated,259.6,Substitute,0.105,Calculated,748.2,Substitute,0.294,Substitute,2475.0,Substitute,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,12,1.0,217.0,,296.8,Substitute,0.12,Calculated,259.6,Substitute,0.105,Calculated,748.2,Substitute,0.294,Substitute,2475.0,Substitute,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,13,1.0,222.0,,291.3,Measured,0.112,Calculated,272.8,Measured,0.105,Calculated,643.4,Measured,0.247,Measured,2601.2,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,14,1.0,222.0,,430.5,Measured,0.155,Calculated,290.4,Measured,0.105,Calculated,705.6,Measured,0.255,Measured,2768.7,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,15,1.0,222.0,,445.9,Measured,0.186,Calculated,251.4,Measured,0.105,Calculated,593.5,Measured,0.248,Measured,2396.7,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,16,1.0,223.0,,470.1,Measured,0.176,Calculated,280.0,Measured,0.105,Calculated,664.5,Measured,0.249,Measured,2670.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,17,1.0,306.0,,543.2,Measured,0.148,Calculated,385.3,Measured,0.105,Calculated,628.2,Measured,0.171,Measured,3673.8,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,18,1.0,696.0,,1869.8,Measured,0.251,Calculated,782.0,Measured,0.105,Calculated,943.2,Measured,0.126,Measured,7456.0,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,19,1.0,704.0,,1336.1,Measured,0.172,Calculated,814.5,Measured,0.105,Calculated,940.1,Measured,0.121,Measured,7765.8,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,20,1.0,717.0,,1031.6,Measured,0.135,Calculated,803.1,Measured,0.105,Calculated,938.6,Measured,0.123,Measured,7657.8,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,21,1.0,462.0,,537.4,Measured,0.112,Calculated,502.1,Measured,0.105,Calculated,707.4,Measured,0.148,Measured,4787.8,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,22,1.0,263.0,,224.5,Measured,0.077,Calculated,304.2,Measured,0.105,Calculated,715.2,Measured,0.247,Measured,2900.2,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-02,23,1.0,224.0,,428.2,Measured,0.161,Calculated,279.4,Measured,0.105,Calculated,695.7,Measured,0.261,Measured,2664.3,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,0,1.0,224.0,,477.1,Measured,0.182,Calculated,275.3,Measured,0.105,Calculated,673.3,Measured,0.257,Measured,2624.5,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,1,1.0,224.0,,566.6,Measured,0.2,Calculated,297.5,Measured,0.105,Calculated,738.5,Measured,0.26,Measured,2836.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,2,1.0,224.0,,459.5,Measured,0.163,Calculated,295.2,Measured,0.105,Calculated,740.0,Measured,0.263,Measured,2814.8,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,3,1.0,224.0,,439.9,Measured,0.159,Calculated,289.8,Measured,0.105,Calculated,718.4,Measured,0.26,Measured,2762.7,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,4,1.0,224.0,,525.6,Measured,0.229,Calculated,240.7,Measured,0.105,Calculated,601.6,Measured,0.262,Measured,2294.5,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,5,1.0,224.0,,588.3,Measured,0.244,Calculated,252.5,Measured,0.105,Calculated,617.4,Measured,0.256,Measured,2407.7,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,6,1.0,224.0,,380.1,Measured,0.142,Calculated,280.4,Measured,0.105,Calculated,678.2,Measured,0.254,Measured,2673.6,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,7,1.0,221.0,,254.7,Measured,0.092,Calculated,291.5,Measured,0.105,Calculated,731.7,Measured,0.263,Measured,2779.5,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,8,1.0,222.0,,399.1,Measured,0.162,Calculated,258.1,Measured,0.105,Calculated,643.9,Measured,0.262,Measured,2461.0,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,9,1.0,365.0,,850.2,Measured,0.225,Calculated,397.2,Measured,0.105,Calculated,555.4,Measured,0.147,Measured,3786.9,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,10,1.0,232.0,,412.6,Measured,0.167,Calculated,259.8,Measured,0.105,Calculated,844.1,Measured,0.341,Measured,2477.2,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,11,1.0,222.0,,287.7,Measured,0.106,Calculated,285.3,Measured,0.105,Calculated,741.5,Measured,0.273,Measured,2720.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,12,1.0,243.0,,386.3,Measured,0.131,Calculated,310.2,Measured,0.105,Calculated,699.0,Measured,0.236,Measured,2957.5,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,13,1.0,230.0,,313.5,Measured,0.114,Calculated,289.2,Measured,0.105,Calculated,770.8,Measured,0.28,Measured,2757.8,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,14,1.0,233.0,,329.4,Measured,0.119,Calculated,290.8,Measured,0.105,Calculated,763.8,Measured,0.275,Measured,2773.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,15,1.0,227.0,,374.2,Measured,0.139,Calculated,282.7,Measured,0.105,Calculated,756.8,Measured,0.281,Measured,2695.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,16,1.0,233.0,,483.8,Measured,0.18,Calculated,281.2,Measured,0.105,Calculated,784.3,Measured,0.293,Measured,2681.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,17,1.0,433.0,,748.2,Measured,0.152,Calculated,516.4,Measured,0.105,Calculated,703.7,Measured,0.143,Measured,4923.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,18,1.0,523.0,,1036.0,Measured,0.176,Calculated,617.2,Measured,0.105,Calculated,823.6,Measured,0.14,Measured,5884.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,19,1.0,317.0,,250.4,Measured,0.073,Calculated,360.4,Measured,0.105,Calculated,478.9,Measured,0.139,Measured,3436.6,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,20,1.0,316.0,,350.5,Measured,0.098,Calculated,373.5,Measured,0.105,Calculated,346.6,Measured,0.097,Measured,3561.1,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,21,1.0,281.0,,374.3,Measured,0.116,Calculated,338.0,Measured,0.105,Calculated,572.8,Measured,0.178,Measured,3222.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Martin Lake,6146,2804,1,,2023-01-03,22,1.0,224.0,,284.7,Measured,0.102,Calculated,291.7,Measured,0.105,Calculated,649.7,Measured,0.234,Measured,2781.4,Measured,Coal,,Tangentially-fired,Wet Limestone,Low NOx Burner Technology w/ Separated OFA,Electrostatic Precipitator,Untreated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
