stateCode,facilityName,facilityId,unit_id,unitId,associatedStacks,date,hour,opTime,grossLoad,steamLoad,so2Mass,so2MassMeasureFlg,so2Rate,so2RateMeasureFlg,co2Mass,co2MassMeasureFlg,co2Rate,co2RateMeasureFlg,noxMass,noxMassMeasureFlg,noxRate,noxRateMeasureFlg,heatInput,heatInputMeasureFlg,primaryFuelInfo,secondaryFuelInfo,unitType,so2ControlInfo,noxControlInfo,pmControlInfo,hgControlInfo,programCodeInfo
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,10,1.0,213.0,,1082.8,Measured,0.447,Calculated,254.1,Measured,0.105,Calculated,375.6,Measured,0.155,Measured,2423.2,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,11,1.0,227.0,,1138.3,Measured,0.448,Calculated,266.4,Measured,0.105,Calculated,386.0,Measured,0.152,Measured,2539.6,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,12,1.0,276.0,,1387.8,Measured,0.458,Calculated,317.9,Measured,0.105,Calculated,433.5,Measured,0.143,Measured,3031.4,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,13,1.0,241.0,,1191.6,Measured,0.443,Calculated,282.0,Measured,0.105,Calculated,381.8,Measured,0.142,Measured,2688.4,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,14,1.0,312.0,,1568.4,Measured,0.463,Calculated,355.1,Measured,0.105,Calculated,504.4,Measured,0.149,Measured,3385.4,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,15,1.0,301.0,,1442.9,Measured,0.446,Calculated,339.0,Measured,0.105,Calculated,475.2,Measured,0.147,Measured,3232.7,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,16,1.0,274.0,,1283.0,Measured,0.433,Calculated,310.5,Measured,0.105,Calculated,420.4,Measured,0.142,Measured,2960.3,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,17,1.0,261.0,,1238.4,Measured,0.436,Calculated,297.7,Measured,0.105,Calculated,405.9,Measured,0.143,Measured,2838.5,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,18,1.0,204.0,,992.5,Measured,0.427,Calculated,243.9,Measured,0.105,Calculated,376.7,Measured,0.162,Measured,2325.3,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,19,1.0,208.0,,1020.2,Measured,0.43,Calculated,249.1,Measured,0.105,Calculated,372.9,Measured,0.157,Measured,2375.1,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,20,1.0,204.0,,1003.6,Measured,0.43,Calculated,244.6,Measured,0.105,Calculated,380.1,Measured,0.163,Measured,2332.0,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,21,1.0,213.0,,1058.1,Measured,0.434,Calculated,255.4,Measured,0.105,Calculated,375.1,Measured,0.154,Measured,2435.4,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,22,1.0,201.0,,996.3,Measured,0.433,Calculated,241.4,Measured,0.105,Calculated,382.1,Measured,0.166,Measured,2302.1,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-01,23,1.0,202.0,,1007.6,Measured,0.439,Calculated,240.9,Measured,0.105,Calculated,379.0,Measured,0.165,Measured,2296.7,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,0,1.0,209.0,,1045.8,Measured,0.438,Calculated,250.2,Measured,0.105,Calculated,379.2,Measured,0.159,Measured,2385.2,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,1,1.0,202.0,,1010.1,Measured,0.439,Calculated,241.0,Measured,0.105,Calculated,379.2,Measured,0.165,Measured,2298.3,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,2,1.0,201.0,,1014.5,Measured,0.44,Calculated,241.6,Measured,0.105,Calculated,384.8,Measured,0.167,Measured,2304.1,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,3,1.0,201.0,,1002.8,Measured,0.437,Calculated,240.6,Measured,0.105,Calculated,383.1,Measured,0.167,Measured,2293.9,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,4,1.0,208.0,,1035.2,Measured,0.436,Calculated,248.9,Measured,0.105,Calculated,377.4,Measured,0.159,Measured,2373.6,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,5,1.0,272.0,,1346.6,Measured,0.452,Calculated,312.7,Measured,0.105,Calculated,432.3,Measured,0.145,Measured,2981.2,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,6,1.0,279.0,,1328.4,Measured,0.445,Calculated,313.3,Measured,0.105,Calculated,451.0,Measured,0.151,Measured,2986.8,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,7,1.0,203.0,,970.6,Measured,0.417,Calculated,244.1,Measured,0.105,Calculated,374.7,Measured,0.161,Measured,2327.5,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,8,1.0,215.0,,998.8,Measured,0.413,Calculated,253.3,Measured,0.105,Calculated,367.2,Measured,0.152,Measured,2415.6,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,9,1.0,224.0,,1017.5,Measured,0.406,Calculated,263.1,Measured,0.105,Calculated,366.2,Measured,0.146,Measured,2508.3,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,10,1.0,211.0,,947.7,Measured,0.399,Calculated,249.3,Measured,0.105,Calculated,373.3,Measured,0.157,Measured,2377.5,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,11,1.0,209.0,,927.4,Measured,0.391,Calculated,248.6,Measured,0.105,Calculated,372.1,Measured,0.157,Measured,2370.3,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,12,1.0,241.0,,1060.0,Measured,0.394,Calculated,282.5,Measured,0.105,Calculated,382.5,Measured,0.142,Measured,2693.5,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,13,1.0,231.0,,1000.2,Measured,0.39,Calculated,268.9,Measured,0.105,Calculated,376.9,Measured,0.147,Measured,2564.0,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,14,1.0,213.0,,916.5,Measured,0.381,Calculated,252.5,Measured,0.105,Calculated,366.0,Measured,0.152,Measured,2407.8,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,15,1.0,222.0,,948.4,Measured,0.379,Calculated,262.3,Measured,0.105,Calculated,367.7,Measured,0.147,Measured,2501.1,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,16,1.0,256.0,,1077.9,Measured,0.381,Calculated,296.9,Measured,0.105,Calculated,399.1,Measured,0.141,Measured,2830.8,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,17,1.0,346.0,,1541.3,Measured,0.414,Calculated,390.0,Measured,0.105,Calculated,554.1,Measured,0.149,Measured,3718.7,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,18,1.0,359.0,,1533.3,Measured,0.403,Calculated,399.5,Measured,0.105,Calculated,605.6,Measured,0.159,Measured,3808.8,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,19,1.0,246.0,,1075.4,Measured,0.403,Calculated,280.2,Measured,0.105,Calculated,539.7,Measured,0.202,Measured,2671.7,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,20,1.0,226.0,,966.4,Measured,0.387,Calculated,262.2,Measured,0.105,Calculated,492.4,Measured,0.197,Measured,2499.5,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,21,1.0,237.0,,1026.2,Measured,0.388,Calculated,277.1,Measured,0.105,Calculated,475.5,Measured,0.18,Measured,2641.7,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,22,1.0,238.0,,1014.9,Measured,0.386,Calculated,276.1,Measured,0.105,Calculated,473.8,Measured,0.18,Measured,2632.2,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-02,23,1.0,204.0,,873.0,Measured,0.375,Calculated,244.1,Measured,0.105,Calculated,521.2,Measured,0.224,Measured,2327.0,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,0,1.0,201.0,,856.3,Measured,0.374,Calculated,240.1,Measured,0.105,Calculated,533.4,Measured,0.233,Measured,2289.3,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,1,1.0,202.0,,860.4,Measured,0.376,Calculated,240.2,Measured,0.105,Calculated,526.8,Measured,0.23,Measured,2290.5,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,2,1.0,204.0,,865.5,Measured,0.373,Calculated,243.2,Measured,0.105,Calculated,524.1,Measured,0.226,Measured,2319.2,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,3,1.0,202.0,,857.1,Measured,0.369,Calculated,243.4,Measured,0.105,Calculated,529.2,Measured,0.228,Measured,2321.0,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,4,1.0,206.0,,868.7,Measured,0.367,Calculated,248.0,Measured,0.105,Calculated,522.7,Measured,0.221,Measured,2365.1,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,5,1.0,203.0,,861.2,Measured,0.369,Calculated,244.6,Measured,0.105,Calculated,531.8,Measured,0.228,Measured,2332.3,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,6,1.0,210.0,,884.5,Measured,0.368,Calculated,252.3,Measured,0.105,Calculated,522.0,Measured,0.217,Measured,2405.7,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,7,1.0,208.0,,882.6,Measured,0.364,Calculated,254.4,Measured,0.105,Calculated,521.5,Measured,0.215,Measured,2425.4,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,8,1.0,220.0,,915.8,Measured,0.368,Calculated,261.0,Measured,0.105,Calculated,507.6,Measured,0.204,Measured,2488.4,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,9,1.0,215.0,,890.6,Measured,0.364,Calculated,256.4,Measured,0.105,Calculated,508.5,Measured,0.208,Measured,2444.9,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,10,1.0,202.0,,836.8,Measured,0.362,Calculated,242.6,Measured,0.105,Calculated,538.9,Measured,0.233,Measured,2312.7,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,11,1.0,212.0,,877.2,Measured,0.362,Calculated,254.1,Measured,0.105,Calculated,513.7,Measured,0.212,Measured,2423.1,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,12,1.0,207.0,,856.6,Measured,0.362,Calculated,248.2,Measured,0.105,Calculated,527.8,Measured,0.223,Measured,2366.9,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,13,1.0,206.0,,855.2,Measured,0.362,Calculated,247.6,Measured,0.105,Calculated,528.8,Measured,0.224,Measured,2360.7,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,14,1.0,208.0,,869.5,Measured,0.364,Calculated,250.6,Measured,0.105,Calculated,523.3,Measured,0.219,Measured,2389.7,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,15,1.0,204.0,,852.1,Measured,0.362,Calculated,246.9,Measured,0.105,Calculated,534.5,Measured,0.227,Measured,2354.6,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,16,1.0,218.0,,902.3,Measured,0.365,Calculated,259.5,Measured,0.105,Calculated,504.8,Measured,0.204,Measured,2474.3,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,17,1.0,247.0,,1018.6,Measured,0.371,Calculated,287.9,Measured,0.105,Calculated,496.8,Measured,0.181,Measured,2744.9,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
TX,Welsh Power Plant,6139,2801,1,,2023-01-03,18,1.0,306.0,,1264.6,Measured,0.382,Calculated,347.2,Measured,0.105,Calculated,546.3,Measured,0.165,Measured,3310.9,Measured,Coal,,Dry bottom wall-fired boiler,,Low NOx Burner Technology w/ Overfire Air,Baghouse|Electrostatic Precipitator,Halogenated PAC Sorbent Injection,"ARP, CSOSG2, MATS, TXSO2"
